T_mu,sigma,ω₀,n_B,P,e
"(1.0, 470.1118481127528)",93.0,0.0,2.205944060792191e-207,0.0,1.0370404392523675e-204
"(2.0, 470.1118481127528)",93.0,0.0,4.109064990299795e-105,0.0,1.9317201366052475e-102
"(3.0, 470.1118481127528)",93.0,0.0,6.576617699520416e-71,0.0,3.0917459010525834e-68
"(4.0, 470.1118481127528)",93.0,0.0,9.46025306377108e-54,0.0,4.447377051423755e-51
"(5.0, 470.1118481127528)",93.0,0.0,2.0132962969403235e-43,0.0,9.46474442953177e-41
"(6.000000000000001, 470.1118481127528)",93.0,0.0,1.627020250464819e-36,0.0,7.6488149686289e-34
"(7.0, 470.1118481127528)",93.0,0.0,1.4492374332638947e-31,0.0,6.813036881058718e-29
"(8.0, 470.1118481127528)",93.0,0.0,7.679565518433012e-28,0.0,3.610254738573514e-25
"(9.0, 470.1118481127528)",93.0,0.0,6.182956265052557e-25,0.0,2.9066809965641804e-22
"(10.0, 470.1118481127528)",93.0,0.0,1.328336074323426e-22,0.0,6.244665268150248e-20
"(11.000000000000002, 470.1118481127528)",93.0,0.0,1.0901511459606564e-20,0.0,5.124929699497995e-18
"(12.0, 470.1118481127528)",93.0,0.0,4.342298493582493e-19,0.0,2.0413659698752884e-16
"(13.0, 470.1118481127528)",93.0,0.0,9.910021221489966e-18,0.0,4.6588183912712475e-15
"(14.0, 470.1118481127528)",93.0,0.0,1.4590931626031077e-16,0.0,6.859369832400282e-14
"(15.0, 470.1118481127528)",92.99999999997426,1.1202279729083496e-13,1.5120801733790635e-15,5.9578338411851955e-12,-5.2469870363833126e-12
"(16.0, 470.1118481127528)",93.0,0.0,1.1774767218778731e-14,2.482430767160498e-13,5.287214501601478e-12
"(17.0, 470.1118481127528)",93.0,0.0,7.243657658404698e-14,1.241215383580249e-12,3.2812077505307024e-11
"(18.0, 470.1118481127528)",93.0,0.0,3.6603289423710887e-13,6.57844153297532e-12,1.6549795884689173e-10
"(19.0, 470.1118481127528)",93.0,0.0,1.5668146210049617e-12,2.978916920592598e-11,7.067889479247989e-10
"(20.0, 470.1118481127528)",93.0,0.0,5.82323889531493e-12,1.1642600297982737e-10,2.62114759609874e-9
"(21.000000000000004, 470.1118481127528)",92.99999998978467,1.420283929756455e-9,1.9170947606541158e-11,4.046362150471612e-10,8.607853394336656e-9
"(22.000000000000004, 470.1118481127528)",92.99999997855781,4.2101485627939086e-9,5.682845228976438e-11,1.2522622004941133e-9,2.5463466530834414e-8
"(23.0, 470.1118481127528)",92.9999999581464,1.1390522291677897e-8,1.5374890953530864e-10,3.5382085724338577e-9,6.874097543453053e-8
"(24.0, 470.1118481127528)",92.99999989208354,2.8445889652295798e-8,3.83961719408353e-10,9.217017195390213e-9,1.7128793632022086e-7
"(25.0, 470.1118481127528)",92.9999997548376,6.619880625189606e-8,8.9354939462825e-10,2.233877386598553e-8,3.9772938342273253e-7
"(26.0, 470.1118481127528)",92.99999947216244,1.4472036434678705e-7,1.9534309037615313e-9,5.078916815918185e-8,8.675418441687165e-7
"(27.0, 470.1118481127528)",92.99999892231646,2.9925233289326917e-7,4.039298521694624e-9,1.0906298920289097e-7,1.7898591039100789e-6
"(28.0, 470.1118481127528)",92.99999787916691,5.887493145672773e-7,7.946919633458032e-9,2.225157848528902e-7,3.5134252908355855e-6
"(29.0, 470.1118481127528)",92.999996024939,1.107680446512377e-6,1.495143562193264e-8,4.335976177137775e-7,6.595249414451822e-6
"(30.0, 470.1118481127528)",92.99999282368357,2.0017223051727767e-6,2.70191843800082e-8,8.105815399593844e-7,1.1891457163425494e-5
"(31.0, 470.1118481127528)",92.99998752305916,3.4879259689469975e-6,4.7079914375709254e-8,1.4594773991920713e-6,2.0673348156962763e-5
"(32.0, 470.1118481127528)",92.9999789995963,5.879853818417247e-6,7.936608080971266e-8,2.5397087611019607e-6,3.4771226165818146e-5
"(33.0, 470.1118481127528)",92.99996569717456,9.618061695143879e-6,1.298242925979937e-7,4.2841921748486535e-6,5.674774594832494e-5
"(34.0, 470.1118481127528)",92.99994549656122,1.5306157556085886e-5,2.0660203068412195e-7,7.024452421618745e-6,9.010161004714149e-5
"(35.0, 470.1118481127528)",92.99991555934315,2.3752508646745558e-5,3.206106102051041e-7,1.1221322611801761e-5,0.00013950152387627712
"(36.0, 470.1118481127528)",92.99987214886652,3.6017505305019436e-5,4.861631475902536e-7,1.750176670116714e-5,0.00021104928909679998
"(37.0, 470.1118481127528)",92.99981051216153,5.3466130308625414e-5,7.216841352735267e-7,2.6702065097705143e-5,0.00031257019748938636
"(38.0, 470.1118481127528)",92.99972460120739,7.782543532113897e-5,1.050485264458882e-6,3.99179196718666e-5,0.00045392764941811224
"(39.0, 470.1118481127528)",92.99960694215218,0.00011124639888318841,1.5016003737745963e-6,5.8561360378861624e-5,0.0006473587664631142
"(40.0, 470.1118481127528)",92.9994483708282,0.00015636953469155991,2.110671031802059e-6,8.442476131443234e-5,0.0009078266982040844
"(41.00000000000001, 470.1118481127528)",92.99923779335406,0.00021639354101237463,2.9208731724702476e-6,0.00011975184133783218,0.0012533852438751153
"(42.0, 470.1118481127528)",92.9989620088949,0.0002951462304871793,3.9838744833451235e-6,0.0001673153878620518,0.0017055512081525625
"(43.00000000000001, 470.1118481127528)",92.99860541593179,0.0003971569533815343,5.360811990791012e-6,0.0002305016791111056,0.0022896795532646626
"(44.0, 470.1118481127528)",92.99814978734821,0.0005277297286704317,7.123279185573138e-6,0.0003134010047167409,0.0030353369378361516
"(45.0, 470.1118481127528)",92.99757407726095,0.0006930163189284001,9.354312351099345e-6,0.00042090406520768966,0.003976669001991573
"(45.99999999999999, 470.1118481127528)",92.99685413848385,0.0009000885378722874,1.2149366611824676e-5,0.000558803672233338,0.005152757519050933
"(47.0, 470.1118481127528)",92.99596254215696,0.001157009063104486,1.5617271726039347e-5,0.0007339011948226566,0.0066079632787847415
"(47.99999999999999, 470.1118481127528)",92.99486834191349,0.001472900310546545,1.9881161789148188e-5,0.0009541173045926139,0.008392252406732484
"(49.0, 470.1118481127528)",92.99353690613852,0.0018580106689707106,2.5079369222168174e-5,0.00122860629143676,0.010561502323098812
