T_mu,sigma,ω₀,n_B,P,e
"(1.0, 20.111848112752796)",93.0,0.0,0.0,0.0,0.0
"(2.0, 20.111848112752796)",93.0,0.0,4.294029491726796e-203,0.0,8.63608689292904e-202
"(3.0, 20.111848112752796)",93.0,0.0,3.0049632605358413e-136,0.0,6.043536468029926e-135
"(4.0, 20.111848112752796)",93.0,0.0,9.399519043973326e-103,0.0,1.890416993453189e-101
"(5.0, 20.111848112752796)",93.0,0.0,1.2885176037934406e-82,0.0,2.591447033810186e-81
"(6.000000000000001, 20.111848112752796)",93.0,0.0,3.622304905237209e-69,0.0,7.285124607221015e-68
"(7.0, 20.111848112752796)",93.0,0.0,1.517576627367943e-59,0.0,3.0521270629087717e-58
"(8.0, 20.111848112752796)",93.0,0.0,2.5622026474264052e-52,0.0,5.1530630479132967e-51
"(9.0, 20.111848112752796)",93.0,0.0,1.0906854174065614e-46,0.0,2.1935699453675146e-45
"(10.0, 20.111848112752796)",93.0,0.0,3.5209873168340385e-42,0.0,7.081356212309519e-41
"(11.000000000000002, 20.111848112752796)",93.0,0.0,1.7383866126174167e-38,0.0,3.496216751420432e-37
"(12.0, 20.111848112752796)",93.0,0.0,2.0961836980719658e-35,0.0,4.215812815205183e-34
"(13.0, 20.111848112752796)",93.0,0.0,8.53839608714033e-33,0.0,1.7172292523108911e-31
"(14.0, 20.111848112752796)",93.0,0.0,1.4814591331423001e-30,0.0,2.9794881071008365e-29
"(15.0, 20.111848112752796)",93.0,0.0,1.2980056345798224e-28,0.0,2.6105292172166697e-27
"(16.0, 20.111848112752796)",93.0,0.0,6.525410317650284e-27,0.0,1.3123806118197248e-25
"(17.0, 20.111848112752796)",93.0,0.0,2.0755378119466977e-25,0.0,4.174290122614726e-24
"(18.0, 20.111848112752796)",93.0,0.0,4.5069191302584486e-24,0.0,9.064247300421786e-23
"(19.0, 20.111848112752796)",93.0,0.0,7.094958483126155e-23,0.0,1.426927273789202e-21
"(20.0, 20.111848112752796)",93.0,0.0,8.496254387317608e-22,0.0,1.708753777650413e-20
"(21.000000000000004, 20.111848112752796)",92.99999999494396,5.961570086832625e-19,8.046908466203293e-21,-1.9859446137283985e-12,1.985944775566599e-12
"(22.000000000000004, 20.111848112752796)",92.999999994944,4.610340944675021e-18,6.22302363779002e-20,-3.971889227456797e-12,3.971890479021859e-12
"(23.0, 20.111848112752796)",92.99999999383287,2.9889590338591226e-17,4.034487459640748e-19,1.9859446137283985e-12,-1.985936499628498e-12
"(24.0, 20.111848112752796)",92.99999999494564,1.6605874539216414e-16,2.241455696517594e-18,3.971889227456797e-12,-3.971844147640278e-12
"(25.0, 20.111848112752796)",92.99999999397126,8.053329773456267e-16,1.0870359075698655e-17,3.971889227456797e-12,-3.9716706044461355e-12
"(26.0, 20.111848112752796)",92.99999999940401,3.462959797478848e-15,4.674292178665814e-17,5.9578338411851955e-12,-5.9568937546418765e-12
"(27.0, 20.111848112752796)",92.9999999993995,1.3380142729021885e-14,1.806047432374778e-16,-1.9859446137283985e-12,1.9895769088928333e-12
"(28.0, 20.111848112752796)",92.99999999940957,4.698661336215792e-14,6.342238205967711e-16,0.0,1.2755413149332038e-14
"(29.0, 20.111848112752796)",92.99999999940174,1.5144815884899166e-13,2.0442424565862776e-15,4.096010765814822e-12,-4.0548972720223175e-12
"(30.0, 20.111848112752796)",92.99999999998472,4.5189528711048833e-13,6.099668287060346e-15,4.344253842530871e-12,-4.221578240403339e-12
"(31.0, 20.111848112752796)",92.9999999999915,1.2575516840504222e-12,1.6974392841291628e-14,-1.1170938452222242e-12,1.4584802558524797e-12
"(32.0, 20.111848112752796)",92.99999999491935,3.2851526482713705e-12,4.43428865599673e-14,2.606552305518523e-12,-1.7147349061434336e-12
"(33.0, 20.111848112752796)",92.99999999488158,8.102378833148799e-12,1.0936565325905693e-13,8.564386146703719e-12,-6.364840739605578e-12
"(34.0, 20.111848112752796)",92.99999999925802,1.8962288100507948e-11,2.559523648325334e-13,1.6384043063259287e-11,-1.1236367977647485e-11
"(35.0, 20.111848112752796)",92.9999999951663,4.2299378734800204e-11,5.709556763330758e-13,3.847767689098772e-11,-2.6994703049462854e-11
"(36.0, 20.111848112752796)",92.99999999875922,9.029646177786755e-11,1.2188187841672222e-12,8.254082300808657e-11,-5.802812474394535e-11
"(37.0, 20.111848112752796)",92.99999999808225,1.8511562081578442e-10,2.4986847928385917e-12,1.8456872753838302e-10,-1.343155585031681e-10
