T_mu,sigma,ω₀,n_B,P,e
"(17, 809.0023714014332)",92.9915915339156,0.002691716062874381,3.299395441628874e-5,0.0005602966939747574,0.026131890670713618
"(18, 809.0023714014332)",92.98597343759712,0.004499355299267227,5.5151256737007116e-5,0.0009910505030483897,0.04362644698295964
"(19, 809.0023714014332)",92.97772301041067,0.0071620500492215475,8.778947977107868e-5,0.001663780765806124,0.06935811655309466
"(20, 809.0023714014332)",92.96607150077638,0.010935788819405887,0.00013404642591772665,0.0026711393334004976,0.10577273711192689
"(21, 809.0023714014332)",92.95015525582468,0.016112495926052524,0.00019750038402977906,0.004126379979793803,0.15565189905299118
"(22, 809.0023714014332)",92.92902471744584,0.02301944704699571,0.00028216296548965234,0.006164754085279056,0.2221057541175104
"(23, 809.0023714014332)",92.90165450533392,0.032018979942102815,0.0003924755583386772,0.008944732863502404,0.30856892454958895
"(24, 809.0023714014332)",92.8669541624248,0.04350869160693563,0.0005333117439061052,0.012649114981235436,0.41880135053503753
"(25, 809.0023714014332)",92.82377932744136,0.05792221290481586,0.0007099867919320275,0.0174860757195095,0.5568949226171966
"(26, 809.0023714014332)",92.7709432338861,0.07573055661474759,0.0009282741843874081,0.023690204781352885,0.7272858116987915
"(27, 809.0023714014332)",92.70722850852817,0.09744394889661526,0.0011944280648252625,0.031523566626097774,0.9347715702859642
"(28, 809.0023714014332)",92.63139925770774,0.12361397922552253,0.0015152095913963986,0.041276800394982535,1.1845313522149004
"(29, 809.0023714014332)",92.54221339838038,0.1548358410839842,0.001897914402337603,0.053270258968178996,1.4821469932398756
"(30, 809.0023714014332)",92.4384351270846,0.1917503865650144,0.002350397800455958,0.0678551680434928,1.83362222626209
"(31, 809.0023714014332)",92.31884734510638,0.23504568481603694,0.002881093855896672,0.08541476880942345,2.245396992841083
"(32, 809.0023714014332)",92.1822637895365,0.28545775952882374,0.0034990244459931976,0.10636539197044931,2.7243536824296335
"(33, 809.0023714014332)",92.0275405741285,0.3437701872272132,0.004213794331242279,0.13115739768282178,3.2778122088900985
"(34, 809.0023714014332)",91.85358683624906,0.4108122675336258,0.005035568727179527,0.16027590729683466,3.913511134346299
"(35, 809.0023714014332)",91.65937421890096,0.4874555291706395,0.005975030476375582,0.19424124758296937,4.6395725770007115
"(36, 809.0023714014332)",91.44394499258495,0.57460840875411,0.007043314823259764,0.23360902951593115,5.464449365028084
"(37, 809.0023714014332)",91.2064187311978,0.6732090285819091,0.008251920887207739,0.2789697895311318,6.396853776836947
"(38, 809.0023714014332)",90.94599759215394,0.7842160965448152,0.009612600117372526,0.33094813212351215,7.445668158164556
"(39, 809.0023714014332)",90.66197040229227,0.9085980455048245,0.01113722316762595,0.3902013286051145,8.61983862483126
"(40, 809.0023714014332)",90.35371591403418,1.0473206080361805,0.012837627592817412,0.4574173446017136,9.928253821156046
"(41, 809.0023714014332)",90.02070576674566,1.2013330715928552,0.014725449370238944,0.5333122881905717,11.379611172284475
"(42, 809.0023714014332)",89.66250787097843,1.371553465078867,0.0168119413226654,0.618627288304568,12.98227310959349
"(43, 809.0023714014332)",89.27879112796307,1.5588528797210546,0.0191077809300192,0.7141248267762791,14.744115257828334
"(44, 809.0023714014332)",88.8693326010471,1.7640390196749094,0.021622868699441123,0.8205845552280271,16.672367499121666
"(45, 809.0023714014332)",88.4340284544441,1.9878389149954454,0.02436611626794237,0.9387986274973167,18.773447215111098
"(46, 809.0023714014332)",87.97291012974969,2.2308805298965644,0.02734522096397998,1.0695665691572018,21.052782037198785
"(47, 809.0023714014332)",87.48616727705354,2.49367279979101,0.03056642110965613,1.2136896881600694,23.514617474806567
"(48, 809.0023714014332)",86.9741787882367,2.776583493419125,0.034034224663761194,1.3719650077355119,26.161803454056432
"(49, 809.0023714014332)",86.43755274821378,3.0798143106845193,0.03775110398117157,1.545178680325498,28.995553963464385
"(50, 809.0023714014332)",85.877175043376,3.403372907583732,0.04171715290599413,1.7340988278862675,32.015176801179166
"(51, 809.0023714014332)",85.29426456932423,3.747042211680033,0.04592971065308511,1.9394677627117927,35.21777707341573
"(52, 809.0023714014332)",84.69043038147025,4.110348548570761,0.050382971115380114,2.1619935871072613,38.597949523485156
"(53, 809.0023714014332)",84.06772289949646,4.492531728478121,0.055067616197547305,2.402341264886812,42.14749082635293
"(54, 809.0023714014332)",83.42866798420539,4.892522125293606,0.059970534860294064,2.6611234074345513,45.855181508755656
"(55, 809.0023714014332)",82.77627054626717,5.308931377053208,0.06507470913059545,2.9388912135126906,49.70670279139752
"(56, 809.0023714014332)",82.11397482774872,5.740063848071299,0.07035935459983632,3.2361262110850926,53.68475851045682
"(57, 809.0023714014332)",81.44557310737578,6.1839545247317025,0.07580038493492579,3.55323361079272,57.76945755470372
"(58, 809.0023714014332)",80.77506358058369,6.63843513584757,0.08137122235461766,3.89053812106229,61.9389737276567
"(59, 809.0023714014332)",80.10646983621477,7.101224516758689,0.08704390527564576,4.248282928934886,66.17044285510426
"(60, 809.0023714014332)",79.44364499478601,7.570033246136562,0.09279037090788438,4.626632225930704,70.44099788176631
"(61, 809.0023714014332)",78.7900888507509,8.042668617285926,0.09858374194961861,5.025677178339853,74.72880384052856
