T_mu,σ,ω₀,n_B,P,ϵ
"(106.89075630252101, 462.76505005423184)",90.07385002531174,1.4455074403764991,0.01641759815315107,1.6920758823925988,5.905414748720619
"(107.89915966386555, 462.76505005423184)",89.9247400022874,1.5351569402910754,0.017435807691888964,1.812795428949991,6.255886990322965
"(108.90756302521008, 462.76505005423184)",89.7710527691081,1.6288347479203904,0.018499769425025476,1.9402147990100749,6.620831924953587
"(109.91596638655462, 462.76505005423184)",89.61274433510472,1.7266403795994512,0.01961061362627916,2.074593351159436,7.00051324519984
"(110.92436974789916, 462.76505005423184)",89.44976930238174,1.8286725743908152,0.02076946174145747,2.2161954200415837,7.395185582343435
"(111.9327731092437, 462.76505005423184)",89.2820806430718,1.9350292284820103,0.021977425643268777,2.365290266519053,7.80509421135138
"(112.94117647058823, 462.76505005423184)",89.10962949108377,2.045807338907558,0.023235606992131546,2.522152029719417,8.230474803034797
"(113.94957983193277, 462.76505005423184)",88.93236494877873,2.1611029565931683,0.02454509670383867,2.687059681660179,8.671553223077684
"(114.95798319327731, 462.76505005423184)",88.75023391522295,2.281011148380376,0.02590697451462063,2.8602969852629245,9.1285453727492
"(115.96638655462185, 462.76505005423184)",88.56318092741897,2.4056259677997684,0.02732230865283143,3.042152456159135,9.601657075165575
"(116.97478991596638, 462.76505005423184)",88.3711480262706,2.5350404336219006,0.028792155597727874,3.232919329158882,10.091083997192888
"(117.98319327731092, 462.76505005423184)",88.17407465264586,2.6693465154668012,0.03031755990880404,3.432895529754505,10.59701159896537
"(118.99159663865547, 462.76505005423184)",87.9718975635044,2.808635125159189,0.03189955413267018,3.6423836512249066,11.119615113687885
"(120.0, 462.76505005423184)",87.76455078378463,2.9529961121920563,0.03353915875244428,3.8616909376935813,11.659059541158125
"(0.0, 465.3589838486225)",92.99999999999402,0.0,0.0,7.943778454913594e-12,-7.943778454913594e-12
"(1.0084033613445378, 465.3589838486225)",93.00000000000774,8.786281396884238e-206,9.97916947405971e-208,7.943778454913594e-12,-7.943778454913594e-12
"(2.0168067226890756, 465.3589838486225)",93.00000000000774,2.448674209254211e-103,2.781123642291113e-105,7.943778454913594e-12,-7.943778454913594e-12
"(3.0252100840336134, 465.3589838486225)",93.00000000000774,4.4825687037131523e-69,5.091154124531324e-71,7.943778454913594e-12,-7.943778454913594e-12
"(4.033613445378151, 465.3589838486225)",93.00000000000774,6.896031815510987e-52,7.832286160242489e-54,7.943778454913594e-12,-7.943778454913594e-12
"(5.04201680672269, 465.3589838486225)",93.00000000000774,1.5279543067218978e-41,1.7354002548395634e-43,7.943778454913594e-12,-7.943778454913594e-12
"(6.050420168067227, 465.3589838486225)",93.00000000000774,1.2684366238165576e-34,1.4406486048274426e-36,7.943778454913594e-12,-7.943778454913594e-12
"(7.0588235294117645, 465.3589838486225)",93.00000000000774,1.1517424084389878e-29,1.3081111524876174e-31,7.943778454913594e-12,-7.943778454913594e-12
"(8.067226890756302, 465.3589838486225)",93.00000000000774,6.19169062489031e-26,7.032318598174604e-28,7.943778454913594e-12,-7.943778454913266e-12
"(9.07563025210084, 465.3589838486225)",93.00000000000774,5.041232576305174e-23,5.725666179372815e-25,7.943778454913594e-12,-7.943778454647145e-12
"(10.08403361344538, 465.3589838486225)",93.00000000000774,1.092809088362534e-20,1.2411766255653433e-22,7.943778454913594e-12,-7.943778397154325e-12
"(11.092436974789916, 465.3589838486225)",92.99999999999355,9.034658727194738e-19,1.0261268277952323e-20,1.1915667682370391e-11,-1.191566290719701e-11
"(12.100840336134453, 465.3589838486225)",92.99999999999402,0.0,4.11237190811456e-19,7.943778454913594e-12,-7.943587081992357e-12
"(13.109243697478991, 465.3589838486225)",92.99999999999402,0.0,9.434039967028102e-18,7.943778454913594e-12,-7.939388239660951e-12
"(14.117647058823529, 465.3589838486225)",93.0000000000097,1.2284195134364207e-14,1.3951984868191435e-16,7.943778454913594e-12,-7.878851639904265e-12
"(15.126050420168067, 465.3589838486225)",92.99999999999402,0.0,1.4514469234399784e-15,7.943778454913594e-12,-7.268334589511356e-12
"(16.134453781512605, 465.3589838486225)",92.99999999999402,0.0,1.1340798238551683e-14,8.067899993271618e-12,-2.79035764894696e-12
"(17.142857142857142, 465.3589838486225)",92.99999999999402,0.0,6.997493653250178e-14,9.184993838493843e-12,2.3378471521143038e-11
"(18.15126050420168, 465.3589838486225)",92.99999999999402,0.0,3.545316058842597e-13,1.439809844953089e-11,1.505863694069885e-10
"(19.159663865546218, 465.3589838486225)",92.99999999999402,0.0,1.5211856686040342e-12,3.711233996904945e-11,6.707850770176113e-10
"(20.16806722689076, 465.3589838486225)",92.99999999999402,0.0,5.665739101157068e-12,1.2225971528265454e-10,2.5143428755832065e-9
"(21.176470588235297, 465.3589838486225)",92.99999999513226,1.6454543012349582e-9,1.8688528846266615e-11,4.076151319677538e-10,8.289259661556547e-9
"(22.18487394957983, 465.3589838486225)",92.99999998557729,4.886206642705565e-9,5.549592822023092e-11,1.2351334282007058e-9,2.459039533610205e-8
"(23.19327731092437, 465.3589838486225)",92.99999996099862,1.324085043059354e-8,1.50385224940657e-10,3.4919112386263147e-9,6.649120422560435e-8
"(24.201680672268907, 465.3589838486225)",92.99999990259742,3.3115545795502415e-8,3.761154791071808e-10,9.106549026251571e-9,1.659221681408039e-7
"(25.210084033613445, 465.3589838486225)",92.99999977336299,7.717061408071529e-8,8.76478457193534e-10,2.210008814772305e-8,3.8577703605706826e-7
"(26.218487394957982, 465.3589838486225)",92.99999950468302,1.689180101506006e-7,1.918515210649312e-9,5.030459767343212e-8,8.424936912524576e-7
"(27.22689075630252, 465.3589838486225)",92.99999897617933,3.4969423291600795e-7,3.971712100614146e-9,1.0814138678058263e-7,1.740130520500494e-6
"(28.235294117647058, 465.3589838486225)",92.99999798671129,6.887321307102599e-7,7.82239305124726e-9,2.2087154683426145e-7,3.419349334758689e-6
"(29.243697478991596, 465.3589838486225)",92.99999621427739,1.2970941619395592e-6,1.4731968942251008e-8,4.308252390330127e-7,6.424828858022382e-6
"(30.252100840336134, 465.3589838486225)",92.99999316292903,2.346222612331569e-6,2.664762487622418e-8,8.061506492830797e-7,1.159456098509588e-5
"(31.260504201680675, 465.3589838486225)",92.9999880947422,4.091806594163392e-6,4.647339370707248e-8,1.452789730705341e-6,2.0174021540814875e-5
"(32.26890756302521, 465.3589838486225)",92.99997994510963,6.903563907648699e-6,7.840840862804118e-8,2.5301578569683873e-6,3.3957899507364414e-5
"(33.27731092436975, 465.3589838486225)",92.99996722034568,1.1301394805614239e-5,1.28357525743149e-7,4.271393754785481e-6,5.546093399436974e-5
"(34.285714285714285, 465.3589838486225)",92.99994787731904,1.799819416842693e-5,2.044175706696567e-7,7.008587703071976e-6,8.811896526456344e-5
"(35.294117647058826, 465.3589838486225)",92.99991918486462,2.794942003157e-5,3.1744032155947687e-7,1.120371932286721e-5,0.00013651998615063095
"(36.30252100840336, 465.3589838486225)",92.99987756485768,4.240932166616672e-5,4.816711291905516e-7,1.7485743727658963e-5,0.00020666424350167465
"(37.3109243697479, 465.3589838486225)",92.99981842110985,6.299354057740758e-5,7.154599184700919e-7,2.6694163148208656e-5,0.0003062515374954516
"(38.319327731092436, 465.3589838486225)",92.99973594870917,9.174762262662486e-5,1.042039326612719e-6,3.992960037747686e-5,0.00044499276178532087
"(39.32773109243698, 465.3589838486225)",92.99962293213315,0.0001312208265131923,1.4903629956041065e-6,5.8611255747823084e-5,0.0006349425534520929
"(40.33613445378152, 465.3589838486225)",92.99947053186905,0.00018454448873239809,2.095995615618251e-6,8.454172674961787e-5,0.0008908486630856593
"(41.34453781512605, 465.3589838486225)",92.99926806283837,0.0002555141110542398,2.902045247608863e-6,0.00011997868449599838,0.0012305141430139861
"(42.352941176470594, 465.3589838486225)",92.99900276735559,0.0003486742749295619,3.960127753212118e-6,0.00016771371063505037,0.0016751673165104693
"(43.36134453781513, 465.3589838486225)",92.99865958545608,0.0004694054575903571,5.331352823455571e-6,0.00023115774236857076,0.0022498351900931976
"(44.36974789915966, 465.3589838486225)",92.9982209257286,0.0006240118251280571,7.087321103689914e-6,0.00031443293778152335,0.0029837156092405127
"(45.3781512605042, 465.3589838486225)",92.99766643751211,0.0008198091058660126,9.311122231297591e-6,0.0004224704544457034,0.003910543925601262
"(46.38655462184874, 465.3589838486225)",92.99697280107603,0.0010652116973475531,1.2098324163905542e-5,0.0005611137630992838,0.005068950076087034
"(47.39495798319327, 465.3589838486225)",92.99611349743209,0.0013698182365231956,1.5557945066086997e-5,0.0007372268671060431,0.006502802639620891
"(48.403361344537814, 465.3589838486225)",92.99505862890287,0.0017444949388218335,1.98133998384591e-5,0.0009588070313742043,0.008261536584037582
"(49.41176470588235, 465.3589838486225)",92.99377472414722,0.0022014561222177304,2.5003414687915023e-5,0.0012351012376520972,0.01040046241426176
"(50.42016806722689, 465.3589838486225)",92.9922245715054,0.002754341426364904,3.1282904156231665e-5,0.0015767258936699496,0.012981054596307866
"(51.42857142857142, 465.3589838486225)",92.99036706836202,0.003418289349805852,3.882380633158192e-5,0.001995789288843079,0.0160712177747576
"(52.436974789915965, 465.3589838486225)",92.98815709107964,0.004210006833587734,4.7815873156309803e-5,0.002506016133975713,0.01974553000987924
"(53.445378151260506, 465.3589838486225)",92.985545386829,0.005147834723663972,5.8467413927341683e-5,0.0031228736939406345,0.024085462639543892
"(54.45378151260504, 465.3589838486225)",92.98247848902432,0.006251809041732821,7.100599119033597e-5,0.0038636990046845825,0.029179576902814402
"(55.46218487394958, 465.3589838486225)",92.97889865809206,0.007543718082860556,8.567906923551202e-5,0.004747826791272107,0.03512369780526154
"(56.470588235294116, 465.3589838486225)",92.97474384857605,0.009047155436934585,0.0001027546162981403,0.005796717582041449,0.04202106624421622
"(57.47899159663866, 465.3589838486225)",92.96994770412559,0.010787569094097898,0.00012252166228164934,0.007034085726193867,0.04998247053263855
"(58.48739495798319, 465.3589838486225)",92.9644395813474,0.012792306868331776,0.00014529081466393276,0.00848602697236508,0.0591263589021812
"(59.49579831932773, 465.3589838486225)",92.95814460356239,0.015090658353091322,0.00017139473501555944,0.010181145392952087,0.06957893433089256
"(60.50420168067227, 465.3589838486225)",92.95098374531186,0.017713893743559354,0.000201188579930288,0.012150679363750947,0.08147423375455523
"(61.5126050420168, 465.3589838486225)",92.94287394826476,0.020695299777572,0.00023505040923005161,0.014428626517978306,0.09495419307452138
"(62.52100840336135, 465.3589838486225)",92.93372826913456,0.024070213096041574,0.0002733815648618799,0.01705186737864676,0.11016869984842391
"(63.529411764705884, 465.3589838486225)",92.9234560596854,0.027876051288041555,0.00031660702349777463,0.02006028788700328,0.12727563484725804
"(64.53781512605042, 465.3589838486225)",92.91196317849872,0.03215234185631671,0.00036517572551526264,0.023496900380689592,0.14644090417127653
"(65.54621848739495, 465.3589838486225)",92.8991522351307,0.03694074928949314,0.0004195608824748124,0.02740796322307385,0.16783846270803615
"(66.5546218487395, 465.3589838486225)",92.88492286433835,0.042285100378447314,0.00048026026465476895,0.03184309900928057,0.1916503297333332
"(67.56302521008404, 465.3589838486225)",92.8691720303762,0.04823140783951387,0.0005477964693559882,0.03685541127618369,0.21806659705918202
"(68.57142857142857, 465.3589838486225)",92.85179435892262,0.054827892238950196,0.0006227171699127076,0.04250159977321042,0.24728542964245712
"(69.57983193277312, 465.3589838486225)",92.8326824946138,0.062125002159821766,0.0007055953447413953,0.048842074165241764,0.2795130584719324
"(70.58823529411765, 465.3589838486225)",92.81172748113597,0.07017543226804139,0.0007970294825288171,0.05594106622284388,0.31496376386415986
"(71.59663865546219, 465.3589838486225)",92.78881916062363,0.0790341394457339,0.0008976437654696252,0.06386674048133617,0.35385985007565984
"(72.60504201680672, 465.3589838486225)",92.76384658815492,0.08875835606386832,0.0010080882200126566,0.07269130311275743,0.396431606582099
"(73.61344537815127, 465.3589838486225)",92.73669845688566,0.09940760065479415,0.0011290388380750065,0.0824911092501605,0.442917257162054
"(74.6218487394958, 465.3589838486225)",92.70726352872919,0.11104368469854405,0.0012611976541208793,0.0933467679818975,0.49356289077206145
"(75.63025210084034, 465.3589838486225)",92.67543106530546,0.12373071587146894,0.0014052927820562477,0.10534324569583325,0.5486223753716659
"(76.63865546218487, 465.3589838486225)",92.64109125307716,0.1375350965654057,0.0015620783984145346,0.11856996694472746,0.608357249233344
"(77.64705882352942, 465.3589838486225)",92.6041356174253,0.15252551732403294,0.0017323346677996009,0.13312091271375315,0.6730365879792101
"(78.65546218487395, 465.3589838486225)",92.56445741919958,0.16877294456181316,0.0019168676033966454,0.1490947159943294,0.7429368440946778
"(79.66386554621849, 465.3589838486225)",92.52195202751138,0.18635060198574094,0.002116508856009805,0.16659475419633038,0.8183416563430029
"(80.67226890756304, 465.3589838486225)",92.47651726557028,0.2053339451480116,0.002332115424979694,0.18572923805671554,0.8995416263295332
"(81.68067226890757, 465.3589838486225)",92.42805372151385,0.2258006286545889,0.0025645692857914006,0.20661129680899865,0.986834060036275
"(82.6890756302521, 465.3589838486225)",92.37646502261927,0.24783046557356922,0.0028147769290041225,0.22935905915529856,1.080522672286606
"(83.69747899159664, 465.3589838486225)",92.32165806651123,0.27150537872721064,0.003083668807127924,0.2540957296576849,1.1809172529530596
"(84.70588235294119, 465.3589838486225)",92.26354321039621,0.29690934357708176,0.0033721986858104482,0.2809496602640832,1.288333293500327
"(85.71428571428572, 465.3589838486225)",92.20203441019338,0.3241283226417264,0.003681342899302896,0.3100544164428372,1.4030915743751
"(86.72268907563026, 465.3589838486225)",92.13704932481299,0.35325019120450035,0.00401209950547243,0.34154883782327944,1.5255177111429314
"(87.73109243697479, 465.3589838486225)",92.06850934541663,0.3843646549913542,0.004365487353180662,0.3755770927255501,1.6559416659546153
"(88.73949579831933, 465.3589838486225)",91.99633961591836,0.41756315909221414,0.004742545045439287,0.4122887265343601,1.7946972166675854
"(89.74789915966386, 465.3589838486225)",91.92046898000979,0.4529387894448641,0.0051443298218061696,0.4518387036046565,1.9421213948532277
"(90.7563025210084, 465.3589838486225)",91.840829900478,0.49058616669542376,0.0055719163522820175,0.4943874423199995,2.0985538894674836
"(91.76470588235293, 465.3589838486225)",91.7573583322347,0.5306013333578624,0.006026395456222569,0.5401008434987692,2.264336422278921
"(92.77310924369748, 465.3589838486225)",91.66999356492185,0.573081634727088,0.006508872749492208,0.5891503117523796,2.4398120969513033
"(93.78151260504201, 465.3589838486225)",91.57867803162547,0.6181255944382218,0.007020467231220315,0.6417127698245432,2.625324727038695
"(94.78991596638654, 465.3589838486225)",91.48335709164465,0.6658327854418052,0.007562309818134975,0.6979706660941697,2.8212181464215838
"(95.7983193277311, 465.3589838486225)",91.38397878745343,0.7163036973927557,0.008135541838723162,0.7581119751453324,3.0278355079808317
"(96.80672268907563, 465.3589838486225)",91.280493583919,0.7696396013278419,0.008741313496370124,0.8223301916544062,3.245518574518644
"(97.81512605042016, 465.3589838486225)",91.1728540958803,0.8259424125654793,0.009380782311239224,0.8908243178051373,3.4746070062582803
"(98.8235294117647, 465.3589838486225)",91.06101479547823,0.8853145532030151,0.010055111559990854,0.9637988444600252,3.7154376535818563
"(99.83193277310924, 465.3589838486225)",90.9449317202121,0.9478588147742855,0.01076546871519113,1.0414637265183506,3.9683438554371286
"(100.84033613445378, 465.3589838486225)",90.82456217347465,1.013678222439392,0.011513023902662733,1.1240343527344099,4.2336547516336225
"(101.84873949579831, 465.3589838486225)",90.6998644222019,1.0828759016913718,0.012298948387968528,1.211731510584664,4.511694613647023
"(102.85714285714285, 465.3589838486225)",90.57079739740142,1.1555549485093102,0.01312441310125899,1.3047813465705693,4.8027821978408625
"(103.8655462184874, 465.3589838486225)",90.43732039479745,1.2318183040880146,0.013990587215413037,1.4034153225691277,5.107230127441011
"(104.87394957983193, 465.3589838486225)",90.29939278968791,1.3117686346696793,0.014898636777850728,1.507870168811427,5.425344302858903
"(105.88235294117646, 465.3589838486225)",90.15697373748507,1.395508218400069,0.015849723432096285,1.6183878340914117,5.757423356550617
"(106.89075630252101, 465.3589838486225)",90.01002191018114,1.4831388383087039,0.016845003195721055,1.7352154338838228,6.103758136203726
"(107.89915966386555, 465.3589838486225)",89.85849522031604,1.5747616838540563,0.017885625346304623,1.8586051971092163,6.464631239544269
"(108.90756302521008, 465.3589838486225)",89.70235057263767,1.670477260271169,0.01897273138640263,1.988814412095416,6.840316586713777
"(109.91596638655462, 465.3589838486225)",89.54154360416769,1.7703853077068186,0.02010745413421226,2.126105372652292,7.231079051027508
"(110.92436974789916, 465.3589838486225)",89.37602846352365,1.8745847286029216,0.02129091689211359,2.2707453248959815,7.637174125223471
"(111.9327731092437, 465.3589838486225)",89.20575759558662,1.9831735249547973,0.022524232730368004,2.4230064154318725,8.058847639942066
"(112.94117647058823, 465.3589838486225)",89.03068152269582,2.0962487457584356,0.023808503903500457,2.583165641818565,8.496335541670371
"(113.94957983193277, 465.3589838486225)",88.85074867576644,2.2139064426567097,0.025144821333169927,2.7515048059324316,8.94986369872669
"(114.95798319327731, 465.3589838486225)",88.66590521946763,2.336241635560787,0.026534264224279694,2.9283104708012475,9.419647765780407
"(115.96638655462185, 465.3589838486225)",88.47609490847333,2.46334828637885,0.027977899765284107,3.113873921674465,9.90589308331676
"(116.97478991596638, 465.3589838486225)",88.28125896576074,2.595319280471502,0.02947678291756335,3.3084911318536694,10.408794613790045
"(117.98319327731092, 465.3589838486225)",88.08133598785201,2.732246414651238,0.031031956279126357,3.5124627338339507,10.92853690705517
"(118.99159663865547, 465.3589838486225)",87.87626188063498,2.874220390315714,0.03264445000662057,3.7260939961639234,11.465294087214183
"(120.0, 465.3589838486225)",87.66596982888507,3.0213308099800993,0.034315281777902024,3.949694806410171,12.019229852233465
"(0.0, 468.7267407012788)",92.99999999999402,0.0,0.0,7.943778454913594e-12,-7.943778454913594e-12
"(1.0084033613445378, 468.7267407012788)",93.00000000000774,2.478636701848049e-204,2.815154056087661e-206,7.943778454913594e-12,-7.943778454913594e-12
"(2.0168067226890756, 468.7267407012788)",93.00000000000774,1.3005763150058555e-102,1.4771518091695222e-104,7.943778454913594e-12,-7.943778454913594e-12
"(3.0252100840336134, 468.7267407012788)",93.00000000000774,1.3645734737469562e-68,1.549837677521405e-70,7.943778454913594e-12,-7.943778454913594e-12
"(4.033613445378151, 468.7267407012788)",93.00000000000774,1.5892847939020504e-51,1.8050574053275912e-53,7.943778454913594e-12,-7.943778454913594e-12
"(5.04201680672269, 468.7267407012788)",93.00000000000774,2.979835881811253e-41,3.3843996027405672e-43,7.943778454913594e-12,-7.943778454913594e-12
"(6.050420168067227, 468.7267407012788)",93.00000000000774,2.213113850085303e-34,2.5135819327389444e-36,7.943778454913594e-12,-7.943778454913594e-12
"(7.0588235294117645, 468.7267407012788)",93.00000000000774,1.8559094055778254e-29,2.107880871325604e-31,7.943778454913594e-12,-7.943778454913594e-12
"(8.067226890756302, 468.7267407012788)",93.00000000000774,9.399624102392413e-26,1.067578394911736e-27,7.943778454913594e-12,-7.943778454913093e-12
"(9.07563025210084, 468.7267407012788)",93.00000000000774,7.30623086924578e-23,8.29817675608816e-25,7.943778454913594e-12,-7.943778454524637e-12
"(10.08403361344538, 468.7267407012788)",93.00000000000774,1.5261080848726394e-20,1.7333033767759292e-22,7.943778454913594e-12,-7.943778373669029e-12
"(11.092436974789916, 468.7267407012788)",92.99999999999402,0.0,1.390133466968029e-20,7.943778454913594e-12,-7.943771938986304e-12
"(12.100840336134453, 468.7267407012788)",92.99999999999402,0.0,5.432001701656871e-19,7.943778454913594e-12,-7.943523842468284e-12
"(13.109243697478991, 468.7267407012788)",92.99999999999402,0.0,1.2197413360694073e-17,7.943778454913594e-12,-7.93806120110405e-12
"(14.117647058823529, 468.7267407012788)",92.99999999999402,0.0,1.771074228734994e-16,7.943778454913594e-12,-7.860763469836095e-12
"(15.126050420168067, 468.7267407012788)",92.99999999999402,0.0,1.8134068027015975e-15,7.943778454913594e-12,-7.093786194717747e-12
"(16.134453781512605, 468.7267407012788)",92.99999999999402,0.0,1.3973151413194377e-14,8.192021531629644e-12,-1.6424318123975751e-12
"(17.142857142857142, 468.7267407012788)",92.99999999999402,0.0,8.516495170891177e-14,9.433236915209893e-12,3.0485853321290127e-11
"(18.15126050420168, 468.7267407012788)",92.99999999999402,0.0,4.2680892429058565e-13,1.5639313833111137e-11,1.8441744215183394e-10
"(19.159663865546218, 468.7267407012788)",92.99999999952263,1.596726570385077e-10,1.8135095303402142e-12,4.269780919516057e-11,8.073426021919149e-10
"(20.16806722689076, 468.7267407012788)",92.99999999999402,0.0,6.695413000936296e-12,1.429880121884447e-10,2.9953311013893935e-9
"(21.176470588235297, 468.7267407012788)",92.9999999943071,1.929093686486349e-9,2.1910011709183526e-11,4.639663103822971e-10,9.80584206679015e-9
"(22.18487394957983, 468.7267407012788)",92.99999998320811,5.687219124836219e-9,6.459356457957377e-11,1.4369550495708544e-9,2.883977594609033e-8
"(23.19327731092437, 468.7267407012788)",92.99999995489664,1.5310086405174002e-8,1.738869266725262e-10,4.040900802783858e-9,7.746455158699162e-8
"(24.201680672268907, 468.7267407012788)",92.99999988805376,3.805977156522116e-8,4.322703694923601e-10,1.0465679871271944e-8,1.921510015226195e-7
"(25.210084033613445, 468.7267407012788)",92.99999974097094,8.820006755488996e-8,1.0017473627223924e-9,2.5258112448166277e-8,4.442876638868024e-7
"(26.218487394957982, 468.7267407012788)",92.99999943677882,1.9207089907044885e-7,2.1814781091823926e-9,5.7199052643066975e-8,9.653180713851843e-7
"(27.22689075630252, 468.7267407012788)",92.9999988413759,3.9573824373003086e-7,4.49466483387303e-9,1.223837126994742e-7,1.984385885426486e-6
"(28.235294117647058, 468.7267407012788)",92.99999773167274,7.759815865213234e-7,8.813343678378498e-9,2.488552441432316e-7,3.882194612903341e-6
"(29.243697478991596, 468.7267407012788)",92.99999575220787,1.4554135414623004e-6,1.6530108391590172e-8,4.834015091014734e-7,7.2647023207274455e-6
"(30.252100840336134, 468.7267407012788)",92.99999235783275,2.622509345722491e-6,2.978559873723864e-8,9.010769399962217e-7,1.3060229675945772e-5
"(31.260504201680675, 468.7267407012788)",92.9999867405238,4.557255886344254e-6,5.175981370477273e-8,1.618041919715218e-6,2.264316685742829e-5
"(32.26890756302521, 468.7267407012788)",92.99997773888241,7.663014415268053e-6,8.703399774895164e-8,2.8084922147147266e-6,3.798666988035381e-5
"(33.27731092436975, 468.7267407012788)",92.99996372920725,1.2505036094053176e-5,1.4202808768068412e-7,4.726301551176871e-6,6.184606107542565e-5
"(34.285714285714285, 468.7267407012788)",92.99994249786248,1.985588587408091e-5,2.2551662215535037e-7,7.731976096522538e-6,9.797369518031665e-5
"(35.294117647058826, 468.7267407012788)",92.99991109344141,3.0747830333206315e-5,3.492237455090021e-7,1.2325471945910164e-5,0.00015136503606201724
"(36.30252100840336, 468.7267407012788)",92.99986566080533,4.653204143913111e-5,5.284956247052723e-7,1.9185556544479834e-5,0.0002285344750985087
"(37.3109243697479, 468.7267407012788)",92.9998012686429,6.894427223574298e-5,7.830463717490343e-7,2.9215811480750292e-5,0.0003378189621671365
"(38.319327731092436, 468.7267407012788)",92.99971169132358,0.00010017648242928777,1.1377715444231432e-6,4.359786126361457e-5,0.0004897060864165056
"(39.32773109243698, 468.7267407012788)",92.99958921910326,0.00014295373797450374,1.6236215456177643e-6,6.385176490507112e-5,0.0006971830703047162
"(40.33613445378152, 468.7267407012788)",92.99942442657603,0.00020061558678859042,2.2785258623642384e-6,9.190380762907197e-5,0.0009761021934404881
"(41.34453781512605, 468.7267407012788)",92.99920594569193,0.00027720102256382026,3.1483580568011777e-6,0.00013016147450082316,0.0013455581360242044
"(42.352941176470594, 468.7267407012788)",92.99892023199726,0.0003775360937184984,4.2879307998158e-6,0.0001815955179743672,0.0018282723101759202
"(43.36134453781513, 468.7267407012788)",92.99855132900576,0.0005073231924988446,5.76200998730949e-6,0.00024982878373380735,0.002450979377505987
"(44.36974789915966, 468.7267407012788)",92.99808063404433,0.0006732310683513408,7.646337082485564e-6,0.0003392314736016329,0.0032448111853751503
"(45.3781512605042, 468.7267407012788)",92.99748666830632,0.0008829846465515064,1.0028649246277115e-5,0.00045502233934651147,0.004245673735497296
"(46.38655462184874, 468.7267407012788)",92.99674485439203,0.0011454537935606604,1.3009687505100952e-5,0.0006033753527333542,0.0054946130690747665
"(47.39495798319327, 468.7267407012788)",92.99582730377101,0.0014707402505003053,1.6704184112660455e-5,0.0007915312429995072,0.007038166532201911
"(48.403361344537814, 468.7267407012788)",92.99470261713209,0.0018702620506304548,2.1241821335905516e-5,0.0010279133885145086,0.008928696292823366
"(49.41176470588235, 468.7267407012788)",92.99333569911174,0.0023568348417043277,2.67681550896402e-5,0.001322247375610697,0.0112247027141427
"(50.42016806722689, 468.7267407012788)",92.9916875954397,0.002944749644002606,3.344549807649133e-5,0.001685683734304593,0.013991115570220078
"(51.42857142857142, 468.7267407012788)",92.98971533717224,0.0036498466907360066,4.14537584623081e-5,0.002130923152725403,0.017299561941130328
"(52.436974789915965, 468.7267407012788)",92.98737182331408,0.004489585102386942,5.099123119408416e-5,0.0026723437004506213,0.021228609901497823
"(53.445378151260506, 468.7267407012788)",92.98460571387439,0.00548310826123707,6.22753405124861e-5,0.0033261294312042855,0.02586398795327563
"(54.45378151260504, 468.7267407012788)",92.98136135298293,0.006651304844620717,7.554333314650965e-5,0.004110399993670371,0.03129878033380398
"(55.46218487394958, 468.7267407012788)",92.97757871866533,0.008016865567736677,9.105292277433039e-5,0.0050453407195534955,0.03763359900378363
"(56.470588235294116, 468.7267407012788)",92.97319339649225,0.009604335766350381,0.00010908288725717724,0.006153332682843432,0.044976733527498314
"(57.47899159663866, 468.7267407012788)",92.96813659128023,0.011440164002458722,0.00012993362064515622,0.007459082699625398,0.05344427981289506
"(58.48739495798319, 468.7267407012788)",92.96233515357952,0.013552746968614467,0.00015392764325240717,0.008989752549648306,0.06316024997588168
"(59.49579831932773, 468.7267407012788)",92.95571165471546,0.015972470905034723,0.0001814100719967172,0.010775087519072317,0.07425666425833327
"(60.50420168067227, 468.7267407012788)",92.94818448148186,0.01873174990496723,0.00021274905548981037,0.0128475438897969,0.08687362747721741
"(61.5126050420168, 468.7267407012788)",92.93966796806829,0.0218650613594875,0.0002483361766016403,0.015242415159149671,0.10115939149755437
"(62.52100840336135, 468.7267407012788)",92.93007256020104,0.025408978854403463,0.000288586826092634,0.017997957098045882,0.11727040530568118
"(63.529411764705884, 468.7267407012788)",92.91930501209164,0.029402202784824673,0.000333940550323733,0.021155511301443584,0.13537135443979115
"(64.53781512605042, 468.7267407012788)",92.9072686165081,0.03388558891459161,0.0003848613756253295,0.02475962735745018,0.15563519086122113
"(65.54621848739495, 468.7267407012788)",92.89386346691522,0.038902175058263204,0.0004418381113421987,0.028858183488741092,0.17824315435829644
"(66.5546218487395, 468.7267407012788)",92.8789867508644,0.0444972059982389,0.0005053846328340633,0.03350250569446613,0.20338478605435684
"(67.56302521008404, 468.7267407012788)",92.8625330731116,0.05071815667729905,0.0005760401448888819,0.03874748539562245,0.23125793423123556
"(68.57142857142857, 468.7267407012788)",92.84439480641706,0.05761475362664615,0.0006543694250955762,0.04465169550234631,0.26206875233727267
"(69.57983193277312, 468.7267407012788)",92.82446246748415,0.06523899453621573,0.0007409630461171221,0.05127750481512136,0.29603168877144864
"(70.58823529411765, 468.7267407012788)",92.80262511470171,0.07364516556855571,0.0008364375723352211,0.05869119111613242,0.3333694659646459
"(71.59663865546219, 468.7267407012788)",92.77877076391825,0.08288985657475365,0.0009414357326695003,0.066963052146457,0.3743130504074383
"(72.60504201680672, 468.7267407012788)",92.75278681805426,0.09303197318929819,0.0010566265579452447,0.07616751515014959,0.4191016074939358
