T_mu,sigma,ω₀,n_B,P,e
"(1.0, 1040.0142284085991)",51.39975062041502,35.831242495080666,0.4836489774650325,39.67812557382482,463.3236925450789
"(2.0, 1040.0142284085991)",51.3990621347283,35.83759362409277,0.4837346891580604,39.73277667341904,463.3581828257747
"(3.0, 1040.0142284085991)",51.39819293357631,35.845542955064836,0.48384199230115865,39.80106282885009,463.4014934659188
"(4.0, 1040.0142284085991)",51.39695714926499,35.85669234965946,0.4839924909072582,39.89661150384645,463.4624654826216
"(5.0, 1040.0142284085991)",51.39533832014084,35.87106246456465,0.48418645796338705,40.01936958190785,463.54143590277675
"(6.0, 1040.0142284085991)",51.39331006116128,35.888681423945954,0.48442432327733337,40.1692690489107,463.638919746723
"(7.0, 1040.0142284085991)",51.390844422514576,35.909586183535964,0.4847064648368104,40.346222530256206,463.75539750165893
"(8.0, 1040.0142284085991)",51.38789928070423,35.933823162915736,0.4850336451958913,40.5501245947937,463.8917676658214
"(9.0, 1040.0142284085991)",51.38442522163917,35.96145152120118,0.48540656542202504,40.780848170996045,464.0488864308595
"(10.0, 1040.0142284085991)",51.380365829577265,35.99254357063136,0.48582617337914075,41.03824274072611,464.22789010688325
"(11.0, 1040.0142284085991)",51.375647241562056,36.02718102505032,0.48629375221689175,41.32213292815539,464.4302885636178
"(12.0, 1040.0142284085991)",51.37019659636648,36.065455738804054,0.48681036601452826,41.63231848063185,464.6573887112755
"(13.0, 1040.0142284085991)",51.363921209318775,36.107480775648725,0.48737761986488926,41.968574304426376,464.91108496297596
"(14.0, 1040.0142284085991)",51.35676757872375,36.15329679095861,0.4879960567769077,42.33065719918285,465.19218525609176
"(15.0, 1040.0142284085991)",51.34862671519722,36.20304956440338,0.4886676314848475,42.71830193082681,465.5029877761445
"(16.0, 1040.0142284085991)",51.33942838615823,36.25680570552467,0.48939321683488934,43.131230351444216,465.84467844349547
"(17.0, 1040.0142284085991)",51.329097873139474,36.31464038786295,0.49017387291108844,43.56915400474138,466.218648216939
"(1.0, 1040.127974711149)",51.39086430252606,35.85015217962304,0.48390421772069003,39.73315337348724,463.589160558517
"(2.0, 1040.127974711149)",51.39017715390928,35.85650073840277,0.4839899339328628,39.78781419285059,463.6236555693208
"(3.0, 1040.127974711149)",51.38930954604161,35.86444707895761,0.48409717867236657,39.856112584244464,463.6669054316254
"(4.0, 1040.127974711149)",51.38807800297962,35.87559231133598,0.4842476001564739,39.95167836749867,463.7277972419887
"(5.0, 1040.127974711149)",51.38646415231113,35.88995695451999,0.4844414990487069,40.07445890007616,463.8066963714884
"(6.0, 1040.127974711149)",51.38444197404757,35.90756933048891,0.4846791864374823,40.22438499781133,463.9039955760545
"(7.0, 1040.127974711149)",51.38198030802017,35.92846575413836,0.48496131388515107,40.40137059898397,464.020458625636
"(8.0, 1040.127974711149)",51.379035981108835,35.95269313019742,0.48528854316447695,40.60530968759451,464.1568798645969
"(9.0, 1040.127974711149)",51.37557895988761,35.98031075424275,0.4856611014978526,40.836075834808454,464.3136220621387
"(10.0, 1040.127974711149)",51.371528924639904,36.01139001730944,0.4860805719360699,41.09351816299782,464.4924826713035
"(11.0, 1040.127974711149)",51.3668235771215,36.046013277962366,0.4865478853273339,41.37746154397604,464.69460502153606
"(12.0, 1040.127974711149)",51.36138321240847,36.08427191747306,0.48706433667897825,41.687705569228086,464.92153649470674
"(13.0, 1040.127974711149)",51.35513382501035,36.12626066447153,0.4876311224805914,42.02402680762228,465.1747450242394
"(14.0, 1040.127974711149)",51.347990553754784,36.17207497103736,0.4882493892359236,42.38617955973202,465.4556688201846
"(15.0, 1040.127974711149)",51.33986431772019,36.22180544461698,0.4889207703799149,42.77390036006867,465.7662703294069
"(16.0, 1040.127974711149)",51.330686086914525,36.27553723524153,0.48964604041114,43.186911358473225,466.10763297969925
"(17.0, 1040.127974711149)",51.320377209284004,36.33334540954981,0.49042639294292817,43.62492384871974,466.4812869879022
"(1.0, 1040.3550358375621)",51.37314258709046,35.887891741145964,0.4844136271919338,39.84308704665842,464.1190694308093
"(2.0, 1040.3550358375621)",51.372460036424116,35.894235537746475,0.48449922336776907,39.89776734151257,464.1534395485338
"(3.0, 1040.3550358375621)",51.3715967313272,35.90217612890161,0.48460642920364166,39.96609009031879,464.19664893094887
"(4.0, 1040.3550358375621)",51.37037098847408,35.9133127390131,0.4847567671675067,40.06169003180384,464.2574538472483
"(5.0, 1040.3550358375621)",51.36875565996395,35.92768677403259,0.4849507684169249,40.18451437633946,464.3364596795037
"(6.0, 1040.3550358375621)",51.366753271357325,35.945265454417985,0.4851880998296541,40.33449415336503,464.4333888328735
"(7.0, 1040.3550358375621)",51.364305795737074,35.96614568353331,0.48546996548294763,40.51154409264191,464.54957924543015
"(8.0, 1040.3550358375621)",51.36138384793203,35.990354359553606,0.4857966719950847,40.715557591578126,464.68545651163663
"(9.0, 1040.3550358375621)",51.35793791663171,36.017950311304475,0.48616914123905325,40.94640808989544,464.84210626697666
"(10.0, 1040.3550358375621)",51.35390635353297,36.04900403211105,0.4865883070999239,41.20394565729572,465.0206500137843
"(11.0, 1040.3550358375621)",51.349221471626066,36.08359880779102,0.48705531436667937,41.48799520041098,465.2224538324108
"(12.0, 1040.3550358375621)",51.34381010686112,36.12182500987668,0.4875712513293083,41.79835595024321,465.4488506998243
"(13.0, 1040.3550358375621)",51.33758860572406,36.16377879159456,0.48813755611274845,42.13480644863753,465.7015582347008
"(14.0, 1040.3550358375621)",51.33047379316415,36.20955177618348,0.4887554330713633,42.49709914417803,465.9820769445833
"(15.0, 1040.3550358375621)",51.32238871318597,36.25923809745738,0.4894260796889037,42.88497177092745,466.2919149036595
"(16.0, 1040.3550358375621)",51.313250600518415,36.31292179201356,0.4901507015804863,43.29814803097088,466.63260267760216
"(17.0, 1040.3550358375621)",51.3029880226131,36.37067769354037,0.4909302452065785,43.736337775430286,467.0054150702029
"(1.0, 1040.694550467212)",51.34668652450727,35.94430247062389,0.4851750556948487,40.00768182716385,464.91135465709124
"(2.0, 1040.694550467212)",51.34600933095374,35.95063916749895,0.4852605891156214,40.062391140230226,464.94565950890586
"(3.0, 1040.694550467212)",51.34515385255144,35.95857095266531,0.4853676222942629,40.13075029487624,464.9886891999912
"(4.0, 1040.694550467212)",51.34393808678228,35.96969481493023,0.4855177943317797,40.22640122776577,465.04932148817795
"(5.0, 1040.694550467212)",51.342343428422346,35.9840323718336,0.48571135736057686,40.34929142378964,465.1278712813952
"(6.0, 1040.694550467212)",51.34034832590376,36.001611342155265,0.48594863332087923,40.49935213770022,465.2247423663282
"(7.0, 1040.694550467212)",51.33792090888683,36.022467851491506,0.48623014526636127,40.676497258132414,465.3405651934506
"(8.0, 1040.694550467212)",51.33502129319277,36.04664831532547,0.48655647214389247,40.88062132535879,465.4760477293419
"(9.0, 1040.694550467212)",51.33159821440919,36.07421124713306,0.4869285996485948,41.111598553187584,465.63234156773575
"(10.0, 1040.694550467212)",51.32760106066855,36.10522773041696,0.4873471267540847,41.36927846611904,465.8102205327105
"(11.0, 1040.694550467212)",51.32294916842515,36.13977972135398,0.4878135932332857,41.6534862868423,466.01146183486736
"(12.0, 1040.694550467212)",51.31757611719312,36.17795812565169,0.4883289492337273,41.964022836269265,466.23725346665054
"(13.0, 1040.694550467212)",51.31139825497682,36.2198571383852,0.4888944889520149,42.30066470827738,466.4891656975371
"(14.0, 1040.694550467212)",51.304333469226826,36.26557179093072,0.4895115123363775,42.66316733868791,466.7687959407435
"(15.0, 1040.694550467212)",51.29629980449143,36.3151922559343,0.490181323990596,43.0512680107337,467.0777646070824
"(16.0, 1040.694550467212)",51.28721983868006,36.368804134245615,0.4909049863311988,43.464689133398906,467.41745493866085
"(17.0, 1040.694550467212)",51.277021020250295,36.426481989313984,0.4916834936611679,43.90314380199745,467.78918860586
"(1.0, 1041.1452307048155)",51.31164647341116,36.01914712405777,0.48618530819136807,40.226568308172816,465.9629465540209
"(2.0, 1041.1452307048155)",51.310973900566985,36.025474371586675,0.4862707893307122,40.281316147803466,465.99719699493363
"(3.0, 1041.1452307048155)",51.310130542442536,36.03339442305744,0.4863775879366711,40.34972350568949,466.0399824962876
"(4.0, 1041.1452307048155)",51.308928461804115,36.044502263533786,0.4865275000778163,40.4454419957205,466.10034431703474
"(5.0, 1041.1452307048155)",51.30734963715127,36.05881832388624,0.48672079625798365,40.56841944093796,466.17861626791193
"(6.0, 1041.1452307048155)",51.30537681655728,36.07637078843626,0.4869576781230427,40.71858707279278,466.2750770601038
"(7.0, 1041.1452307048155)",51.30297370759146,36.09719523928608,0.4872387648682554,40.89585908729791,466.39045716979126
"(8.0, 1041.1452307048155)",51.30010153645005,36.12133853176923,0.4875646906207613,41.10013027874325,466.5255220211313
"(9.0, 1041.1452307048155)",51.29671577992593,36.14885838094329,0.4879361266983158,41.331274717788794,466.68109648274327
"(10.0, 1041.1452307048155)",51.29275166089437,36.179825120578414,0.48835421444084154,41.58914314502475,466.85851811465415
"(11.0, 1041.1452307048155)",51.292504255870284,36.205080834627246,0.48869503554338667,41.87358313714468,466.92892238797265
"(12.0, 1041.1452307048155)",51.282824850335246,36.252436158246226,0.4893342840367011,42.18432940222529,467.2837266429416
"(13.0, 1041.1452307048155)",51.27670547926109,36.29426442534097,0.4898988472948189,42.52122573609448,467.534622652693
"(14.0, 1041.1452307048155)",51.26970059139266,36.339911296515176,0.49051498813927974,42.884006702359045,467.8133337880812
"(15.0, 1041.1452307048155)",51.261745336983246,36.38943392833771,0.4911833879014068,43.27240905909322,468.1208326558899
"(16.0, 1041.1452307048155)",51.25274243788315,36.44295077441058,0.4919058208895355,43.68615634453347,468.4592430305436
"(17.0, 1041.1452307048155)",51.24262836420361,36.50052581989334,0.49268296470775685,44.12496095064573,468.8295580043442
"(1.0, 1041.7053669658617)",51.26822013924328,36.11211192466723,0.4874401441390842,40.49924980831515,467.2697644159821
"(2.0, 1041.7053669658617)",51.26756048927669,36.11842789299528,0.4875253471104658,40.55404544110997,467.3037251757569
"(3.0, 1041.7053669658617)",51.26672377219215,36.126333464805555,0.4876320854129314,40.62251262842458,467.3464478509816
"(4.0, 1041.7053669658617)",51.265536490305216,36.137420325222,0.48778178513607345,40.718315068499194,467.40658841593734
"(5.0, 1041.7053669658617)",51.263980314061584,36.15171018001059,0.4879746876402458,40.84140064290836,467.48445041542567
"(6.0, 1041.7053669658617)",51.26203299736504,36.16922995431241,0.48821110285364294,40.99170075654127,467.58042529842095
"(7.0, 1041.7053669658617)",51.25966353233533,36.19001564809559,0.48849157823238376,41.169130064237045,467.69516869806125
"(8.0, 1041.7053669658617)",51.25682560007723,36.214112340246835,0.48881694823423893,41.37358377303216,467.82965466644833
"(9.0, 1041.7053669658617)",51.2534815935111,36.24157891805647,0.48918769063928097,41.60493621476973,467.98450657780484
"(10.0, 1041.7053669658617)",51.2495692583136,36.27248490998806,0.4896048485756271,41.86303820755148,468.16096024618724
"(11.0, 1041.7053669658617)",51.241917880761854,36.313508057053006,0.490158582763354,42.147728083199574,468.4530982457668
"(12.0, 1041.7053669658617)",51.24044715339848,36.34348871024134,0.4905632627375127,42.45877378124487,468.5636098487063
"(13.0, 1041.7053669658617)",51.2337099421487,36.386689127962285,0.49114635379148386,42.795985647799704,468.8338070625029
"(14.0, 1041.7053669658617)",51.226788226835644,36.43222745092207,0.49176104886751315,43.15911104013583,469.111012829914
"(15.0, 1041.7053669658617)",51.21891381369752,36.48165466094526,0.49242823292574733,43.54788645295413,469.41724663131225
"(16.0, 1041.7053669658617)",51.21000965085229,36.53505428056519,0.4931489965000939,43.96203785911344,469.75391850886336
"(17.0, 1041.7053669658617)",51.1999993173037,36.592502196127825,0.49392447627208075,44.401278256112455,470.12249955231647
"(1.0, 1042.3728344616513)",51.216650622874994,36.222808040363475,0.48893431681051214,40.825098983385146,468.8267506959594
"(2.0, 1042.3728344616513)",51.21600105998059,36.22911031917837,0.4890193550631936,40.879951499122235,468.8605397447076
"(3.0, 1042.3728344616513)",51.2151777163001,36.23699868317767,0.48912585476712267,40.94848974779249,468.9030138942912
"(4.0, 1042.3728344616513)",51.21400986303744,36.24806179631699,0.4892752247660107,41.044392020965475,468.96281085024265
"(5.0, 1042.3728344616513)",51.21248044755343,36.26232020939903,0.48946760626869756,41.16760617217916,469.04012995128267
"(6.0, 1042.3728344616513)",51.210559187219225,36.27980116578763,0.48970364992185733,41.31806401312823,469.13571760213443
"(7.0, 1042.3728344616513)",51.20822451034425,36.30054040125685,0.48998354361699636,41.49568017607408,469.2498550235386
"(8.0, 1042.3728344616513)",51.20543343460404,36.32458311498191,0.4903080623558957,41.70035087646214,469.38345384085295
"(9.0, 1042.3728344616513)",51.20213881116065,36.35198620747869,0.490677976013612,41.93195044025984,469.5374422249551
"(10.0, 1042.3728344616513)",51.19828250967524,36.382820124052614,0.49109417512747455,42.190330774037605,469.71289654119465
"(11.0, 1042.3728344616513)",51.19380151996536,36.41716502549186,0.4915577144938828,42.47531905252105,469.9110891059587
"(12.0, 1042.3728344616513)",51.18861587673276,36.455109400790256,0.4920698736614793,42.78671750452338,470.13355145717946
"(13.0, 1042.3728344616513)",51.182646842035425,36.496746689659325,0.4926319400540483,43.12430580455271,470.38184589592794
"(14.0, 1042.3728344616513)",51.17581819654628,36.54217064041399,0.49324504689882326,43.48784082484171,470.65739679525484
"(15.0, 1042.3728344616513)",51.16804676122891,36.59147093541099,0.49391052607948294,43.87705970935636,470.9618553305596
"(16.0, 1042.3728344616513)",51.15925481545789,36.64473237587943,0.494629435130503,44.291693683128244,471.29659262201966
"(17.0, 1042.3728344616513)",51.14936942767024,36.702030175074015,0.4954028660483421,44.731450064941015,471.6630396182951
"(1.0, 1043.1451012593482)",51.157223727224995,36.35077404413423,0.490661598239191,41.20335378594582,470.6278887933487
"(2.0, 1043.1451012593482)",51.156585750108725,36.35706080124079,0.49074645071197814,41.25827190288057,470.66148411773156
"(3.0, 1043.1451012593482)",51.15577843219722,36.36492934454782,0.4908526760504169,41.32689213446826,470.70367232756587
"(4.0, 1043.1451012593482)",51.154632416650855,36.37596492539178,0.491001613726111,41.42290975663728,470.76301831219007
"(5.0, 1043.1451012593482)",51.15312907964272,36.39018757807021,0.4911936019906794,41.546272306786975,470.83992737972426
"(6.0, 1043.1451012593482)",51.15124457284134,36.407624866713675,0.49142897887056797,41.696912185674066,470.93481974004266
"(7.0, 1043.1451012593482)",51.14894788798847,36.42831027425338,0.49170827559547114,41.874744240098835,471.0483346959984
"(8.0, 1043.1451012593482)",51.146208784701486,36.45229054836379,0.49203182622994845,42.07966517913621,471.1809240163254
"(9.0, 1043.1451012593482)",51.142969780485515,36.47962201041825,0.49240080745487136,42.31155015103286,471.3339400016637
"(10.0, 1043.1451012593482)",51.13917930269187,36.51037318406639,0.4928158754750893,42.57025128609786,471.50821503857856
"(11.0, 1043.1451012593482)",51.134771239554745,36.5446238412797,0.49327818200286644,42.85559684354454,471.7051222708628
"(12.0, 1043.1451012593482)",51.129672932104704,36.582462316013746,0.49378885365932595,43.16739084221369,471.92603290898137
"(13.0, 1043.1451012593482)",51.12379819744091,36.62398125815476,0.49434935728428836,43.50541228407478,472.1726980777379
"(14.0, 1043.1451012593482)",51.117075877267524,36.669273294235424,0.494960697968747,43.869419993166325,472.4464074088399
"(15.0, 1043.1451012593482)",51.109422091110645,36.71842894713353,0.495624193354372,44.25915444748804,472.74879491574114
"(16.0, 1043.1451012593482)",51.100760845524064,36.77153187695395,0.49634097335745914,44.67434078827341,473.0813141238567
"(17.0, 1043.1451012593482)",51.09101571811451,36.82865765767595,0.4971120936981033,45.114693427174196,473.4453518907803
"(1.0, 1044.0192378864667)",51.09026498868321,36.49547857646149,0.4926148150849309,41.63311289643955,472.66623092011275
"(2.0, 1044.0192378864667)",51.08964009176356,36.5017478214385,0.4926994539760457,41.68810505882844,472.69960338832107
"(3.0, 1044.0192378864667)",51.08885069070975,36.50959436072678,0.49280535340913734,41.7568182163779,472.7414512762005
"(4.0, 1044.0192378864667)",51.08772845000851,36.52059905637425,0.4929538920870608,41.85296565559372,472.8003810743071
"(5.0, 1044.0192378864667)",51.08625445049629,36.53478156281514,0.49314536243495427,41.976495812522714,472.8767496440637
"(6.0, 1044.0192378864667)",51.08506831320337,36.55074737676823,0.4933608383375057,42.127341672064155,472.9508647720869
"(7.0, 1044.0192378864667)",51.082162152692725,36.57279508512762,0.49365845718501045,42.30541705531716,473.0835091911864
"(8.0, 1044.0192378864667)",51.0794751589779,36.59670578158128,0.493981151684011,42.51062000145643,473.2152055099639
"(9.0, 1044.0192378864667)",51.07630108012264,36.62395618416878,0.494348997634763,42.74282730377025,473.36703645681376
"(10.0, 1044.0192378864667)",51.07258220632417,36.65461468470019,0.49476285906182427,43.0018909377582,473.5400521144969
"(11.0, 1044.0192378864667)",51.06825004091871,36.68877677821591,0.49522396293742793,43.287639993814004,473.73570437523534
"(12.0, 1044.0192378864667)",51.06325020904953,36.72648040949685,0.49573288669277266,43.59987964592014,473.9547909143265
"(13.0, 1044.0192378864667)",51.057485627857254,36.76786693999834,0.4962914785846552,43.93838932453534,474.19946191696414
"(14.0, 1044.0192378864667)",51.05088035726908,36.81301189313574,0.4969008839305711,44.30293129470526,474.47115085160124
"(15.0, 1044.0192378864667)",51.043315114497055,36.862098949058215,0.4975634362782335,44.69324492025039,474.7725546231225
"(16.0, 1044.0192378864667)",51.03484120748574,36.91493036153378,0.49827659789277773,45.10905674884337,475.1012972398359
"(17.0, 1044.0192378864667)",51.025255817168265,36.97186353006852,0.49904506094352646,45.550082312011234,475.4625618852547
"(1.0, 1044.9919284433663)",51.016136379277995,36.65632330066161,0.4947858918180553,42.113330767989346,474.9339324895311
"(2.0, 1044.9919284433663)",51.01552653386452,36.66257303850552,0.49487025467186235,42.168405146164304,474.967016612645
"(3.0, 1044.9919284433663)",51.014755029691514,36.67039572662951,0.49497584789214094,42.23722115966461,475.0085446620341
"(4.0, 1044.9919284433663)",51.013658464731634,36.68136628053424,0.4951239384535449,42.3335128908487,475.0670063721958
"(5.0, 1044.9919284433663)",51.012221295933465,36.69550468871327,0.49531474681660814,42.45722891599692,475.14268354632816
"(6.0, 1044.9919284433663)",51.01041572112733,36.712836851758,0.49554879064798785,42.608302096930736,475.2361842800881
"(7.0, 1044.9919284433663)",51.0082213787655,36.733398278461706,0.4958262225336539,42.78664843230239,475.3477520259303
"(8.0, 1044.9919284433663)",51.00559416854708,36.75723223779212,0.4961479355060622,42.992165265914934,475.47842265175996
"(9.0, 1044.9919284433663)",51.002486820039096,36.78439386517684,0.49651460155593524,43.22472917522144,475.629021805005
"(10.0, 1044.9919284433663)",50.998850614131065,36.81495077513091,0.49692704526041037,43.48419479306223,475.800556529278
"(11.0, 1044.9919284433663)",50.99461584176385,36.84898067056312,0.49738642505529346,43.770391599133745,475.9944079009493
"(12.0, 1044.9919284433663)",50.98971380901637,36.8865706715842,0.49789371346809125,44.083125381396094,476.21178641545345
"(13.0, 1044.9919284433663)",50.98406237636436,36.927811421058315,0.49845043713871057,44.42217788199819,476.45450565702185
"(14.0, 1044.9919284433663)",50.977588796586645,36.97279456091079,0.4990576162959789,44.78731118568461,476.72386967179995
"(15.0, 1044.9919284433663)",50.97021138831819,37.02160981885805,0.4997164692070746,45.17826686167603,477.0214099699349
"(16.0, 1044.9919284433663)",50.96185084071192,37.074339954511615,0.5004282862961774,45.594772132073636,477.34874781217786
"(17.0, 1044.9919284433663)",50.95243942362314,37.13106113088565,0.5011938700209722,46.03654392913773,477.70700482807183
"(1.0, 1046.059483181593)",50.93523275912685,36.832646240460456,0.49716589401126965,42.64281244267203,477.42228570227127
"(2.0, 1046.059483181593)",50.93463887756641,36.83887514707084,0.4972499895406803,42.697976725877204,477.45509034509934
