x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51
0.0005602966939747574,0.0005609225270591909,0.0005621739289733026,0.0005640503121257301,0.0005665507416330464,0.0005696739358162464,0.0005734180952853884,0.0005777808802253531,0.0005827592672837089,0.0005883494322758593,0.000594546602480411,0.0006013449075692076,0.0006087371694695642,0.0006167147669476695,0.000625267396550503,0.0006343828864235272,0.0006440469573767261,0.0006542430745593675,0.0006649521380250072,0.0006761523563757635,0.0006878189964091739,0.0006999242187812785,0.0007124368883489095,0.0007253224537717987,0.0007385427825550533,0.0007520561635315867,0.0007658171535720181,0.0007797766917764886,0.0007938820465988852,0.0008080770133242085,0.0008223020358318023,0.0008364944432951262,0.0008505887580031719,0.000864517047245024,0.0008782093528945034,0.0008915941851656485,0.0009045990291527121,0.0009171510623767749,0.0009291776546231804,0.0009406071881366609,0.0009513696896482099,0.0009613976508184516,0.0009706266823581471,0.0009789963174669132,0.0009864507093962673,0.0009929393224342314,0.0009984175290540535,0.001002847210910696,0.0010061972664979285,0.001008443971721395,0.0010095713507737715
0.0005947233930076266,0.0005953838389966112,0.0005967044169470884,0.0005986844887502294,0.0006013230399607012,0.0006046186583236404,0.0006085693843323211,0.000613172677963582,0.0006184252704767107,0.0006243230219219168,0.0006308608112927706,0.0006380323330910021,0.00064582988669225,0.0006542442466390542,0.0006632644387256009,0.0006728774738811439,0.0006830681761375529,0.0006938189511426439,0.0007051095580247926,0.0007169168734378887,0.0007292146927186327,0.0007419735628189445,0.0007551605470956485,0.0007687391397907336,0.000782669082455598,0.0007969063075998707,0.0008114029208179102,0.0008261071520090397,0.0008409634623703131,0.0008559126372394258,0.0008708919449702844,0.0008858354529464419,0.0009006742356087976,0.0009153368396631218,0.0009297497111822695,0.0009438376693780929,0.0009575245532746554,0.0009707337950256178,0.0009833891264140343,0.0009954153132794956,0.0010067388986337784,0.0010172889820199845,0.0010269979816187875,0.0010358024425278895,0.0010436437544327562,0.001050468878089981,0.0010562309987030634,0.0010608901213334271,0.0010644136196417424,0.0010667766078801765,0.0010679623216972721
0.0006308845063426863,0.0006315810676033223,0.0006329738504039439,0.0006350621540784668,0.0006378448873503262,0.000641320467297543,0.000645486803837533,0.0006503411168960801,0.000655879890482367,0.0006620986556004054,0.0006689919017503782,0.000676552851896291,0.0006847732945295308,0.0006936433617395551,0.0007031513405491534,0.0007132834131280681,0.0007240234368496282,0.0007353527519023645,0.0007472498502578673,0.0007596902628443078,0.0007726462447742167,0.0007860866313635002,0.0007999766265042163,0.0008142776548358236,0.000828947234892968,0.0008439388814218331,0.0008592020906096764,0.0008746823266797033,0.0008903210725326549,0.000906055985395217,0.0009218210633911249,0.0009375469142642931,0.000953161076729479,0.0009685884254808623,0.0009837516455845643,0.0009985717575127556,0.0010129687514047166,0.0010268622073021654,0.0010401720619721206,0.0010528193377485763,0.0010647269307042689,0.0010758204451197803,0.0010860289867442897,0.0010952859711991529,0.0011035299338709391,0.0011107052392660243,0.0011167627954541649,0.001121660668345991,0.0011253646413570235,0.0011278486216574689,0.0011290950345063462
0.0006688472153831803,0.0006695814672660327,0.0006710495878685483,0.000673250822035288,0.000676183957595308,0.0006798473063715651,0.0006842385759633676,0.0006893547582852331,0.0006951920492602543,0.0007017456656167072,0.0007090096613122969,0.0007169767885180341,0.0007256382697310907,0.000734983566784617,0.0007450001965272573,0.0007556734556456992,0.0007669862207048755,0.0007789186536075535,0.0007914479894706259,0.0008045482927262883,0.0008181902343238775,0.0008323408599949593,0.0008469634151178385,0.0008620171790153041,0.0008774573362405952,0.0008932349001185326,0.000909296635045436,0.0009255850940979504,0.0009420386886652287,0.0009585918263479607,0.0009751750636278662,0.0009917154530356366,0.0010081368215555464,0.0010243602281374427,0.0010403044611758717,0.0010558865771975552,0.001071022571614183,0.0010856280391731195,0.0010996189531924207,0.0011129124528637528,0.0011254276545107664,0.0011370865304937093,0.00114781473076989,0.0011575424539786328,0.0011662052510041175,0.001173744793535945,0.001180109637044234,0.0011852558370430576,0.0011891475041619643,0.0011917573321590018,0.001193066884517348
0.0007086805093625591,0.0007094540557661462,0.0007110007433164979,0.0007133197348138378,0.0007164097263614055,0.0007202688666864563,0.0007248946772059908,0.0007302839050668533,0.0007364324589748964,0.0007433351840385105,0.0007509857123262917,0.000759376276188248,0.0007684974922843228,0.0007783381354349514,0.0007888849225254634,0.0008001222127525672,0.0008120318245450811,0.0008245927278666395,0.0008377808162044273,0.0008515686336259163,0.0008659251652617096,0.000880815614259136,0.0008962011618553172,0.0009120388711829753,0.0009282814906619155,0.0009448773776642812,0.0009617704942944206,0.0009789003602227026,0.0009962021910810317,0.0010136069760388106,0.001031041736844589,0.0010484297707319156,0.0010656910944020802,0.0010827427857307088,0.0010994995776893249,0.0011158744115550457,0.001131779139810854,0.0011471251949124466,0.0011618244676963618,0.0011757900424277288,0.0011889371192715414,0.001201183906105911,0.0012124524677616319,0.0012226696461351448,0.0012317679153859371,0.001239686163778112,0.0012463704860722897,0.001251774852416578,0.0012558616641628207,0.0012586023103034534,0.0012599774847261574
0.0007504551256420188,0.0007512696310361703,0.0007528982169564475,0.0007553399493882742,0.0007585934222828641,0.0007626566319462231,0.00076752688096908,0.0007732007004026804,0.0007796736416069684,0.0007869401678924822,0.0007949934788883783,0.0008038252582033436,0.0008134254986624696,0.0008237822243991278,0.0008348813097616454,0.0008467061580867638,0.0008592374625174346,0.0008724529441063733,0.000886327085202995,0.0009008308498075885,0.0009159314705787567,0.0009315921950048699,0.0009477720930156826,0.0009644258663316492,0.000981503739857579,0.0009989513404158928,0.0010167096643509015,0.0010347150913062964,0.0010528994863771757,0.001071190326217528,0.0010895108972623275,0.0011077806724364048,0.0011259156379664563,0.0011438287625604587,0.0011614305571958088,0.0011786297034225481,0.0011953337228749437,0.0012114497794689881,0.0012268854631057936,0.0012415496912904472,0.0012553536029312074,0.001268211475473552,0.001280041677657106,0.0012907675597153149,0.0013003184056358866,0.0013086302192224948,0.0013156465532266541,0.001321319186306591,0.0013256087840985567,0.0013284853780777225,0.0013299287494660972
0.000794243594394256,0.0007951007797241011,0.0007968146813284979,0.0007993842918370411,0.0008028080924985873,0.000807083905848989,0.0008122088132943936,0.0008181790700879884,0.0008249899073561484,0.000832635397426566,0.0008411082335125215,0.0008503995457647621,0.0008604986502977521,0.0008713928211784067,0.0008830670336186291,0.0008955036525543713,0.0009086822278450945,0.0009225791807427649,0.0009371674827894326,0.0009524164621876323,0.000968291531850093,0.000984753893245747,0.001001760392046381,0.001019263299052121,0.0010372101858216508,0.0010555438324499089,0.0010742021643902252,0.0010931182888219329,0.001112220579053013,0.0011314328361263382,0.0011506745210510712,0.0011698610824835256,0.0011889043251198917,0.0012077129596787736,0.001226193124087528,0.0012442490516285053,0.0012617837979189003,0.001278700065201888,0.0012949010138532415,0.0013102912193583927,0.00132477759676965,0.001338270378411556,0.001350684079422334,0.0013619384526208835,0.0013719594564065355,0.0013806801033780106,0.0013880413080835253,0.0013939926200825991,0.0013984928515045506,0.001401510646518117,0.001403024867970045
0.0008401202640483824,0.0008410218909709151,0.0008428246374071317,0.0008455274278439022,0.0008491285876334313,0.0008536257741058038,0.0008590158566675794,0.0008652947892048506,0.0008724574546830772,0.0008804974943558491,0.0008894070994889448,0.0008991768025879049,0.0009097952235694848,0.0009212488235045236,0.0009335216331641393,0.0009465949768493057,0.0009604471649418026,0.0009750532313871616,0.0009903846375406758,0.0010064089729103704,0.0010230897234220914,0.00104038598134747,0.0010582522659482994,0.0010766383129664058,0.0010954889523639342,0.0011147439628529038,0.0011343380838108768,0.0011542010296790564,0.0011742575411003606,0.0011944276073452193,0.0012146266847654816,0.0012347660368874306,0.001254753182862902,0.0012744923626768093,0.0012938851833238733,0.0013128312669712944,0.0013312290395028866,0.001348976557292644,0.0013659723993903593,0.0013821166567702832,0.0013973118499616586,0.0014114640159810315,0.0014244836764802503,0.0014362868588943623,0.001446796070423324,0.0014559412358943465,0.0014636605412918688,0.0014699011949949536,0.0014746201299328289,0.0014777845391693268,0.001479372309087052
0.0008881613084889745,0.0008891092046938471,0.0008910044366948466,0.0008938458342741092,0.0008976316174046535,0.0009023592317893416,0.0009080253023153025,0.0009146254972649689,0.000922154316068247,0.0009306049584784147,0.0009399690806732992,0.0009502365914477103,0.0009613953607760688,0.0009734310204732161,0.0009863266098274215,0.001000062317799948,0.0010146152140536773,0.0010299588800638997,0.0010460631468495016,0.001062893826498079,0.001080412391684126,0.001098575724198797,0.0011173359346013114,0.0011366401047908847,0.0011564301904471972,0.001176642877173533,0.0011972095998597377,0.0012180565024668428,0.00123910457331954,0.001260269834391529,0.0012814635889279848,0.0013025927701029606,0.0013235604075922498,0.0013442661249283895,0.0013646068281269567,0.0013844773478914067,0.001403771324972007,0.001422381992379771,0.0014402031838739579,0.0014571303151428333,0.001473061381244352,0.0014878980621566987,0.0015015467519940854,0.0015139195992693636,0.0015249355675125704,0.001534521359604024,0.0015426123319294532,0.0015491532954604074,0.0015540992092212904,0.0015574157785551753,0.0015590798894250676
0.0009384447611894966,0.000939440795078226,0.000941432247336976,0.0009444178776192137,0.0009483957267905778,0.0009533630702591798,0.0009593162831796134,0.0009662506896452857,0.000974160417466217,0.0009830381731366917,0.0009928750823390818,0.001003660357918732,0.0010153811335610972,0.0010280221268017672,0.0010415653555328726,0.0010559898530200322,0.001071271315645428,0.0010873818509410814,0.001104289605348361,0.0011219584902817457,0.0011403479080684695,0.0011594124390381226,0.0011791016594363546,0.0011993599142824597,0.0012201261524118522,0.0012413338479071317,0.001262910974777291,0.0012847799961591406,0.0013068579986168143,0.0013290568769587397,0.0013512836189724462,0.0013734406532131171,0.0013954263654733096,0.0014171356024681569,0.0014384603657988913,0.0014592905530825472,0.0014795147905592423,0.0014990213607765544,0.0015176991646555654,0.0015354387724279266,0.0015521334862403484,0.0015676804924989625,0.0015819818848790417,0.001594945821510101,0.0016064875685897924,0.0016165305226488954,0.0016250070950413985,0.0016318596170387576,0.0016370410160440364,0.001640515446129322,0.0016422587328873174
