x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51
0.0009520587185932907,0.0009531229504406632,0.0009552509250965469,0.0009584416929070521,0.0009626936962709937,0.0009680047209842491,0.0009743717701322746,0.0009817908895752227,0.000990256975435436,0.0009997635675592078,0.001010302603632014,0.0010218641365537704,0.0010344360350576828,0.0010480036668279586,0.0010625495874512323,0.0010780531560121613,0.0010944901779957595,0.0011118325738828903,0.0011300479424906946,0.0011490992908841234,0.001168944629491479,0.001189536653608549,0.001210822491680125,0.0012327434056706099,0.0012552346433593866,0.0012782252336644025,0.0013016379583424568,0.0013253893533545398,0.0013493897619898487,0.0013735435620082052,0.001397749424805826,0.0014219007096253292,0.0014458859807701847,0.001469589612821335,0.0014928924908067934,0.0015156728996565875,0.0015378073959083235,0.0015591719017144245,0.001579642768191351,0.0015990979566842798,0.0016174182958700457,0.0016344887212348235,0.0016501995596079273,0.0016644477649158478,0.0016771381644866182,0.0016881846182208611,0.0016975110598473739,0.0017050525415299954,0.0017107560239011973,0.001714581081568909,0.001716500473206742
0.0010074638234036308,0.0010085834767590953,0.0010108222931899482,0.0010141791765788841,0.0010186524557535106,0.0010242397144398401,0.001030937698791745,0.0010387421065084625,0.001047647448811445,0.0010576467706744119,0.0010687314188401954,0.001080890728413855,0.0010941117665517013,0.0011083789253426505,0.0011236736488649615,0.0011399740098076675,0.0011572543528693977,0.0011754849106022155,0.0011946314201243078,0.0012146547811651474,0.0012355106203988928,0.001257149064922581,0.0012795143441983535,0.0013025445889765655,0.0013261715981955351,0.0013503207128740616,0.001374910710980482,0.0013998538549712203,0.0014250559473972363,0.0014504165587911708,0.0014758293151328282,0.0015011823033542415,0.0015263586123854592,0.001551236984668499,0.0015756925517015853,0.0015995977186533522,0.001622823165278929,0.0016452388824589074,0.0016667153633937444,0.0016871248348894234,0.0017063425185564057,0.0017242479733081885,0.0017407263937967183,0.001755669969543236,0.0017689791089007657,0.0017805636776629477,0.0017903441355208416,0.0017982525130235572,0.0018042333453445847,0.0018082443379456073,0.0018102570161045103
0.0010654892130782501,0.001066666574632908,0.0010690207357198988,0.001072550529100275,0.0010772541046183861,0.0010831288588249652,0.0010901712463123906,0.0010983766233215477,0.0011077390778194427,0.0011182511324763621,0.0011299035008911706,0.0011426847941679943,0.001156581199317316,0.0011715761020506183,0.0011876497803243072,0.0012047789546473775,0.0012229364271359794,0.0012420906853174683,0.0012622055245526855,0.0012832395972265298,0.0013051461154768742,0.001327872451274969,0.0013513598655922443,0.0013755431930074823,0.0014003506634682873,0.0014257037708463776,0.0014515171334249747,0.00147769855968322,0.0015041491381601688,0.001530763444986001,0.0015574298534411389,0.0015840309958124912,0.0016104442745259481,0.0016365425883815015,0.0016621950822473372,0.0016872680977066978,0.0017116261794353146,0.0017351332002390322,0.001757653589360551,0.0017790535996362131,0.0017992026709711018,0.0018179747661350356,0.001835249815661398,0.0018509150327907136,0.001864866248397794,0.0018770092276730165,0.0018872607800171192,0.001895549866205325,0.0019018184698446601,0.0019060223970890282,0.001908131867830095
0.0011262287966077335,0.001127466191033877,0.0011299403632503613,0.001133650034929463,0.0011385932074661712,0.001144767040587324,0.0011521676906212429,0.0011607901733434334,0.0011706280972393999,0.0011816734505120836,0.0011939162871784951,0.0012073444492857086,0.0012219431882160507,0.0012376948670436497,0.0012545785026500816,0.0012725694034135993,0.001291638773261425,0.0013117532804715272,0.0013328746542776188,0.0013549592438653333,0.0013779577100543224,0.0014018145800742988,0.0014264679879027772,0.0014518493601134606,0.001477883218026509,0.0015044870244184394,0.0015315710817424629,0.0015590385897208804,0.0015867857276376616,0.0016147018785019436,0.0016426699780777959,0.0016705669655695276,0.0016982643785362196,0.0017256290246374906,0.0017525238769221534,0.0017788089496297895,0.0018043424625748998,0.001828981947566299,0.001852585525741865,0.0018750132915236932,0.0018961286710042114,0.0019157998755335154,0.0019339013343301656,0.0019503151321809647,0.001964932390417194,0.0019776545855818384,0.0019883947892796287,0.00199707873661525,0.0020036458153178745,0.002008049853292328,0.002010259702735045
0.001189778691725441,0.0011910785068732247,0.001193677476842208,0.0011975741963283337,0.001202766506237442,0.0012092513227699123,0.0012170245036176451,0.0012260806632712125,0.0012364129544418295,0.0012480127616052755,0.0012608694607025967,0.0012749700653937202,0.0012902988973906503,0.001306837161589441,0.001324562615038054,0.0013434490855930323,0.0013634660927282019,0.0013845783972217286,0.0014067455766604588,0.001429921588035617,0.0014540543984812293,0.0014790855923053341,0.0015049500626720792,0.0015315756713845867,0.00155888308094851,0.0015867855583358832,0.0016151889409758188,0.001643991602745206,0.0016730846447435156,0.0017023520626086336,0.0017316711581038824,0.0017609129555457817,0.0017899429013530394,0.0018186215024036223,0.0018468053165246333,0.0018743478412025251,0.0019011007055222341,0.0019269148673194166,0.0019516419503417828,0.001975135647443087,0.001997253177894109,0.0020178567815577354,0.0020368152049961355,0.0020540052351164903,0.0020693130810160794,0.002082635838988798,0.0020938826755275385,0.0021029760169050146,0.002109852549965726,0.0021144640369838556,0.002116777966060132
0.001256237186057466,0.0012576018842499679,0.001260330575252269,0.0012644217239291833,0.001269872991830928,0.0012766810372333256,0.0012848414086415248,0.001294348301760027,0.0013051943540715418,0.0013173703557579227,0.0013308649511878687,0.001345664310615454,0.0013617517211996608,0.00137910722978259,0.001397707246445269,0.0014175240601854084,0.0014385254274545032,0.0014606740928004502,0.001483927421219553,0.001508236852021752,0.0015335475745010452,0.0015597980835803807,0.0015869198816717222,0.001614837149381606,0.001643466530036153,0.0016727169277353238,0.0017024895288259452,0.0017326777387238477,0.0017631673524568586,0.0017938367724981029,0.0018245574405848335,0.001855194304167174,0.0018856064444631021,0.0019156478735669685,0.0019451684734289353,0.0019740149869654595,0.0020020322340780048,0.002029064385884753,0.002054956317148888,0.0020795551051702903,0.0021027115434476998,0.0021242816747038358,0.0021441284008658686,0.002162122993003937,0.002178146638382,0.0021920918362045363,0.0022038637430940207,0.002213381369001945,0.002220578611513598,0.002225405100495134,0.002227826879272576
0.0013257048391505397,0.0013271369560666668,0.001330000412153362,0.0013342935759571247,0.0013400138867264973,0.0013471577537494963,0.001355720369923063,0.0013656955142756948,0.0013770752724457415,0.001389849815000337,0.001404007009927958,0.001419532121395449,0.0014364073893483726,0.00145461164473424,0.001474119862044366,0.001494902724764363,0.0015169261435343286,0.0015401508058359046,0.0015645317076817132,0.001590017687042494,0.0016165510384497275,0.0016440670494016893,0.0016724936901837254,0.001701751299220153,0.0017317523374377362,0.0017624012156126252,0.001793594264581188,0.0018252197039613828,0.0018571578602342995,0.0018892813282262834,0.0019214554952741896,0.0019535389525641624,0.001985384229434655,0.002016838594084475,0.002047745020231325,0.0020779432688310066,0.00210727110037249,0.0021355656482827316,0.0021626648149216192,0.002188408839857608,0.002212641857841269,0.0022352135223150126,0.0022559806573466414,0.0022748088766706962,0.002291574131359919,0.00230616419742189,0.0023184800940117233,0.002328437276115932,0.002335966742088911,0.002341015960096103,0.002343549476557778
0.0013982844292238922,0.001399786571167707,0.0014027900017197607,0.001407292953885833,0.0014132926741537172,0.0014207852802499363,0.0014297656247301731,0.0014402270016800748,0.001452160960657067,0.001465556988442729,0.00148040215045567,0.001496680766794314,0.0015143739615515938,0.0015334592903262143,0.0015539102593758126,0.0015756958334750596,0.0015987800315276864,0.0016231213537455866,0.0016486723588908546,0.0016753791710167943,0.0017031810390846992,0.001732009949332289,0.0017617901896071102,0.0017924380894560339,0.001823861784170212,0.0018559610065091363,0.0018886270435063415,0.0019217427522328424,0.001955182755785042,0.001988813681846329,0.002022494562358429,0.0020560774677824698,0.002089408113556813,0.0021223267998212243,0.0021546693384806425,0.0021862682583011946,0.002216954033589305,0.0022465564993013544,0.0022749063534107795,0.002301836757827674,0.002327184962901485,0.00235079402588371,0.0023725144967466296,0.0023922061205102086,0.002409739440147642,0.0024249973634956528,0.00243787660716035,0.002448288976955019,0.0024561625032398296,0.002461442358924737,0.0024640915793744033
0.0014740810250356217,0.001475655860371956,0.0014788045962853193,0.0014835253332196885,0.0014898151078974568,0.0014976697489660848,0.001507083698138963,0.0015180497882661022,0.0015305589828030239,0.0015446000605420524,0.0015601592350556795,0.0015772198309875916,0.001595761828154259,0.0016157614317120492,0.0016371905981370717,0.001660016532532948,0.0016842012420415155,0.0017097009641390234,0.0017364657104894778,0.001764438787959626,0.0017935562950578752,0.0018237467221388173,0.0018549305648887587,0.0018870200176213986,0.0019199186802268775,0.0019535214275959185,0.0019877143417253457,0.0020223747051396433,0.0020573712387078214,0.0020925643344954256,0.002127806528667593,0.0021629430561882117,0.00219781263117203,0.0022322483074192828,0.0022660784970811552,0.0022991282519664266,0.0023312204856421334,0.002362177513037133,0.002391822585825533,0.002419981528224445,0.0024464844882247684,0.0024711677008617664,0.002493875231377949,0.002514460754753569,0.0025327892363122516,0.0025487385599473333,0.002562200995114326,0.0025730845881092386,0.0025813142741975617,0.0025868328803921744,0.002589601876512776
0.0015532019843932372,0.0015548522385828302,0.001558151766898349,0.001563098503709153,0.001569689248293132,0.0015779195412116557,0.0015877834169353482,0.0015992731946992936,0.0016123792262880729,0.0016270895178374341,0.0016433894357903698,0.0016612612624178867,0.0016806837433959998,0.0017016316880102559,0.00172407543220596,0.0017479803510387717,0.0017733063394743107,0.001800007291698303,0.0018280305678904523,0.001857316511019292,0.0018877979532108252,0.001919399782564358,0.001952038536282095,0.0019856220865175273,0.0020200493607296054,0.0020552101794558885,0.00209098521150467,0.0021272459809057835,0.002163855087971062,0.0022006664648605853,0.0022375259022303687,0.002274271602690301,0.0023107349748096254,0.0023467415974171724,0.002382112257753905,0.002416664232158953,0.0024502126516547764,0.0024825720333587066,0.0025135579268310312,0.0025429885926946793,0.002570686840006352,0.0025964818309836923,0.0026202109626878045,0.0026417216252048467,0.002660873037031218,0.0026775378674661864,0.002691603827974131,0.002702975044099908,0.0027115732685086416,0.0027173389378806275,0.0027202318724603176
