T_mu,sigma,ω₀,n_B,P,e
"(17.0, 930.0071142042996)",65.16986768323052,15.65079396240478,0.21125412316867717,4.036956436601446,192.43088101525964
"(18.0, 930.0071142042996)",65.01385983676813,15.82760915717233,0.21363921378840486,4.361255577544505,194.32473311868532
"(19.0, 930.0071142042996)",64.852963290445,16.01137560553249,0.21612101088368185,4.701529294742841,196.29254835610615
"(20.0, 930.0071142042996)",64.68806124925946,16.20151293004171,0.21868771769359927,5.05762761440228,198.3235056297465
"(21.0, 930.0071142042996)",64.51949305725401,16.397586490318496,0.22133607920657392,5.4294267047951,200.414701587405
"(22.0, 930.0071142042996)",64.34871884513876,16.598779935064172,0.22404973146760127,5.816814018394051,202.55103018203806
"(23.0, 930.0071142042996)",64.17528351558637,16.805012220595874,0.22683354368283778,6.219698579651061,204.73711078555985
"(24.0, 930.0071142042996)",63.99998813101715,17.015755968038537,0.229678263272679,6.638000943337267,206.9644178783423
"(25.0, 930.0071142042996)",63.82327869095913,17.230633492854125,0.23257856569744884,7.071660867180701,209.2280598428788
"(26.0, 930.0071142042996)",63.645475312923786,17.44935373705098,0.23552975275548438,7.520624697455416,211.52372097192477
"(27.0, 930.0071142042996)",63.46690868214776,17.67154574167862,0.2385299582284362,7.984847894255652,213.84971020904442
"(28.0, 930.0071142042996)",63.28759626698868,17.897100702325407,0.24157627917998253,8.464300761316057,216.20335749907173
"(29.0, 930.0071142042996)",63.10861198926742,18.12547197246816,0.2446573325795103,8.958958670308926,218.57410117088304
"(30.0, 930.0071142042996)",62.9292539097257,18.35678448326964,0.2477792841273068,9.468806304358765,220.96769068648504
"(31.0, 930.0071142042996)",62.74973966381886,18.590798089015717,0.2509402900752374,9.993830645345795,223.38242436511555
"(32.0, 930.0071142042996)",62.57116422620858,18.827061604354157,0.25412709809047157,10.534048888996324,225.8059602472361
"(33.0, 930.0071142042996)",62.392163587567566,19.065883866208782,0.2573546271722003,11.089449550259754,228.25218459328167
"(34.0, 930.0071142042996)",62.21451418522688,19.306654491554607,0.2606014909195167,11.660051867851529,230.70118865954618
"(35.0, 930.0071142042996)",62.03692360626172,19.549631567066783,0.26388290999254643,12.245863160388266,233.16712044961275
"(36.0, 930.0071142042996)",61.86034750770492,19.794487783146312,0.2671865546687049,12.846943058072315,235.6384536035592
"(37.0, 930.0071142042996)",61.6843256209005,20.04135295349893,0.270515076755817,13.46329065987899,238.11765522255294
"(38.0, 930.0071142042996)",61.508982823957794,20.289999967653067,0.2738702629317462,14.09495561034314,240.6063372851829
"(39.0, 930.0071142042996)",61.333924786855704,20.54052545741649,0.2772546392562614,14.741983454515678,243.10680349995408
"(40.0, 930.0071142042996)",61.15779738494434,20.794942523932807,0.2806894290222722,15.404425454400673,245.63874041825525
"(41.0, 930.0071142042996)",60.98581684092487,21.046624787768884,0.2840976495883544,16.082337984932163,248.1304972609576
"(42.0, 930.0071142042996)",60.81322709960345,21.302356255481264,0.287539777815035,16.775787459071484,250.63825152563467
"(43.0, 930.0071142042996)",60.640923423897064,21.559686147322807,0.29101213269011056,17.484845101396093,253.15850862017234
"(44.0, 930.0071142042996)",60.469029157763316,21.818744494402853,0.2945072993145621,18.2095876494899,255.68429589814792
"(45.0, 930.0071142042996)",60.29756808252798,22.07940054202517,0.298027354610254,18.95009812425705,258.21746189076674
"(46.0, 930.0071142042996)",60.12649799743474,22.341788615369794,0.3015682951227501,19.70647264661449,260.75418723600484
"(47.0, 930.0071142042996)",59.95563924635376,22.605875700431337,0.30513344303369033,20.47880779234291,263.2974650106415
"(47.99999999999999, 930.0071142042996)",59.785011473683184,22.871671643629043,0.3087213598206216,21.267203855310488,265.84585708469297
"(49.0, 930.0071142042996)",59.614470807926544,23.13921770725565,0.3123327932930702,22.071778011334192,268.39994175052203
"(50.0, 930.0071142042996)",59.44400569013228,23.40852248166583,0.31596715870707004,22.89264631027376,270.9590591422203
"(51.0, 930.0071142042996)",59.273420292853096,23.679618518038573,0.3196265528832244,23.729933465188108,273.5250346048074
"(52.0, 930.0071142042996)",59.10274701148144,23.95248307993038,0.32331066234225425,24.58376972444251,276.0974463519581
"(53.0, 930.0071142042996)",58.931653555232806,24.22730444736119,0.3270196601071243,25.45429646987538,278.67631391442217
"(54.0, 930.0071142042996)",58.760273933208296,24.50398413340126,0.3307537548889559,26.341655942987156,281.26168915352696
"(55.0, 930.0071142042996)",58.588467483513305,24.78256038331012,0.3345141708686993,27.24599779715338,283.8545609128896
"(56.0, 930.0071142042996)",58.41607637073954,25.063102094188373,0.3383015423385737,28.167482470108528,286.45535865105205
"(57.0, 930.0071142042996)",58.24305375763264,25.345670328776826,0.34211493051029185,29.10626961849583,289.06304963158516
"(58.0, 930.0071142042996)",58.06927035246488,25.630266389293862,0.3459565135879213,30.062529141977002,291.6794897001063
"(59.0, 930.0071142042996)",57.89458223612436,25.91693898841066,0.34982735944584703,31.03643440979417,294.30549861814825
"(59.99999999999999, 930.0071142042996)",57.71912588761195,26.20575420751972,0.35372341919300976,32.02811942296696,296.93717688720176
"(61.0, 930.0071142042996)",57.54250009549481,26.49670435375379,0.3576517338632759,33.03791199022864,299.58074491012076
"(61.99999999999999, 930.0071142042996)",57.36483965796793,26.78986148782969,0.36160821206647514,34.06586004112653,302.2323497353924
"(63.0, 930.0071142042996)",57.18588087456308,27.085248540106242,0.3655967463862415,35.11220508438622,304.8953699847634
"(64.0, 930.0071142042996)",57.00575536603604,27.382927524309466,0.36961361956582883,36.17714914501551,307.5661465580068
