T_mu,sigma,ω₀,n_B,P,e
"(1.0, 210.1118481127528)",93.0,0.0,0.0,0.0,0.0
"(2.0, 210.1118481127528)",93.0,0.0,1.4304131188072141e-161,0.0,3.005467439573104e-159
"(3.0, 210.1118481127528)",93.0,0.0,1.5105194751479868e-108,0.0,3.173780385336489e-106
"(4.0, 210.1118481127528)",93.0,0.0,5.58006534085129e-82,0.0,1.1724378413561825e-79
"(5.0, 210.1118481127528)",93.0,0.0,5.251225770813465e-66,0.0,1.1033447515629321e-63
"(6.000000000000001, 210.1118481127528)",93.0,0.0,2.4622640015135875e-55,0.0,5.173508398995218e-53
"(7.0, 210.1118481127528)",93.0,0.0,1.0696343644561662e-47,0.0,2.2474285312079486e-45
"(8.0, 210.1118481127528)",93.0,0.0,5.881200990330848e-42,0.0,1.2357100092009664e-39
"(9.0, 210.1118481127528)",93.0,0.0,1.7510807988018918e-37,0.0,3.6792282283102096e-35
"(10.0, 210.1118481127528)",93.0,0.0,6.75747657574939e-34,0.0,1.4198258919093405e-31
"(11.000000000000002, 210.1118481127528)",93.0,0.0,5.892018114747446e-31,0.0,1.2379828152034033e-28
"(12.0, 210.1118481127528)",93.0,0.0,1.681745811162947e-28,0.0,3.533547204393274e-26
"(13.0, 210.1118481127528)",93.0,0.0,2.031510304333571e-26,0.0,4.268443845036275e-24
"(14.0, 210.1118481127528)",93.0,0.0,1.2478650824723372e-24,0.0,2.6219123867363547e-22
"(15.0, 210.1118481127528)",93.0,0.0,4.4597566639386196e-23,0.0,9.370477147933084e-21
"(16.0, 210.1118481127528)",93.0,0.0,1.0260228370918206e-21,0.0,2.1557955450725232e-19
"(17.0, 210.1118481127528)",93.0,0.0,1.6417365965102522e-20,0.0,3.4494831040710976e-18
"(18.0, 210.1118481127528)",93.0,0.0,1.9404376916271303e-19,0.0,4.077089495354203e-17
"(19.0, 210.1118481127528)",93.0,0.0,1.7766564589008957e-18,0.0,3.7329657204112617e-16
"(20.0, 210.1118481127528)",93.0,0.0,1.3090371570007888e-17,0.0,2.7504421630569944e-15
"(21.000000000000004, 210.1118481127528)",92.999999999404,5.93025123891966e-15,8.004634361506184e-17,5.9578338411851955e-12,-5.941015155993566e-12
"(22.000000000000004, 210.1118481127528)",92.99999999940553,3.086537719557139e-14,4.1661988492217885e-16,-3.971889227456797e-12,4.059426001438318e-12
"(23.0, 210.1118481127528)",92.99999999743265,1.3961937503475134e-13,1.884577909066762e-15,5.9578338411851955e-12,-5.56186169379871e-12
"(24.0, 210.1118481127528)",92.99999999382528,5.585423056829282e-13,7.53918639169374e-15,4.096010765814822e-12,-2.511938379789534e-12
"(25.0, 210.1118481127528)",92.99999999998772,2.005201666896267e-12,2.7066148653458602e-14,4.5924969192469216e-12,1.0944215956257607e-12
"(26.0, 210.1118481127528)",92.99999999381974,6.540830674291999e-12,8.828792570515931e-14,2.2341876904444484e-12,1.6316151545507987e-11
"(27.0, 210.1118481127528)",92.99999999487441,1.9591506160822746e-11,2.6444553076918e-13,1.1170938452222241e-11,4.439220074284801e-11
"(28.0, 210.1118481127528)",92.99999999364329,5.4374767487819195e-11,7.339488926572943e-13,2.4576064594888932e-11,1.296352936616436e-10
"(29.0, 210.1118481127528)",92.99999999441873,1.4093404346342911e-10,1.9023232625017757e-12,5.3124018417234657e-11,3.465766379748948e-10
"(30.0, 210.1118481127528)",92.99999999816656,3.4345277864423915e-10,4.6359147398277336e-12,1.429880121884447e-10,8.310726014899119e-10
