T_mu,sigma,ω₀,n_B,P,e
"(1.0, 360.1118481127528)",93.0,0.0,3.725380885925168e-255,0.0,1.3415537957544365e-252
"(2.0, 360.1118481127528)",93.0,0.0,5.340084539979906e-129,0.0,1.9230277127705032e-126
"(3.0, 360.1118481127528)",93.0,0.0,7.831981340497882e-87,0.0,2.820389274911287e-84
"(4.0, 360.1118481127528)",93.0,0.0,1.0784612799335645e-65,0.0,3.883666846349207e-63
"(5.0, 360.1118481127528)",93.0,0.0,5.616026143370451e-53,0.0,2.0223975535386687e-50
"(6.000000000000001, 360.1118481127528)",93.0,0.0,1.775527407617237e-44,0.0,6.393884561318881e-42
"(7.0, 360.1118481127528)",93.0,0.0,2.1702590464844538e-38,0.0,7.815359961129373e-36
"(8.0, 360.1118481127528)",93.0,0.0,8.199480787357329e-34,0.0,2.9527301799002574e-31
"(9.0, 360.1118481127528)",93.0,0.0,3.041934462669979e-30,0.0,1.0954366411899598e-27
"(10.0, 360.1118481127528)",93.0,0.0,2.2185215068138683e-27,0.0,7.989158798966311e-25
"(11.000000000000002, 360.1118481127528)",93.0,0.0,4.949183361261186e-25,0.0,1.7822595668726516e-22
"(12.0, 360.1118481127528)",93.0,0.0,4.536013242859114e-23,0.0,1.6334721119499165e-20
"(13.0, 360.1118481127528)",93.0,0.0,2.0953541823465204e-21,0.0,7.545618670555915e-19
"(14.0, 360.1118481127528)",93.0,0.0,5.646064572553827e-20,0.0,2.0332147477862986e-17
"(15.0, 360.1118481127528)",93.0,0.0,9.87913792566892e-19,0.0,3.557594616173422e-16
"(16.0, 360.1118481127528)",93.0,0.0,1.2165830298894888e-17,0.0,4.381059632761162e-15
"(17.0, 360.1118481127528)",93.0,0.0,1.1214362777424305e-16,0.0,4.0384249051851296e-14
"(18.0, 360.1118481127528)",92.99999999997162,6.014241253128237e-14,8.118003814060969e-16,3.971889227456797e-12,-3.67955029181001e-12
"(19.0, 360.1118481127528)",93.0,0.0,4.793202894462609e-15,1.241215383580249e-13,1.6019676143463012e-12
"(20.0, 360.1118481127528)",93.0,0.0,2.3794885105411554e-14,4.964861534320996e-13,8.07233389750827e-12
"(21.000000000000004, 360.1118481127528)",92.9999999949178,7.54105849384695e-12,1.0178896927194746e-13,2.1100661520864233e-12,3.454534768992679e-11
"(22.000000000000004, 360.1118481127528)",92.99999999929614,2.8363038255131965e-11,3.828433930684958e-13,8.440264608345693e-12,1.2942617720730738e-10
"(23.0, 360.1118481127528)",92.99999999458724,9.536872852437983e-11,1.2872840834980247e-12,2.9665047667567954e-11,4.339012026870369e-10
"(24.0, 360.1118481127528)",92.99999999280072,2.906843833877858e-10,3.923648621079538e-12,1.0016608145492609e-10,1.3127862748270804e-9
"(25.0, 360.1118481127528)",92.99999999092246,8.125855247372929e-10,1.0968253731796506e-11,2.7617042284660544e-10,3.673627699080232e-9
"(26.0, 360.1118481127528)",92.9999999862695,2.1039775114895636e-9,2.839942194945778e-11,7.42370920919347e-10,9.484597402633772e-9
"(27.0, 360.1118481127528)",92.99999997661656,5.088593872885532e-9,6.868567921908909e-11,1.858471793834707e-9,2.2876055088631165e-8
"(28.0, 360.1118481127528)",92.99999995779658,1.1579212149906616e-8,1.562958392555383e-10,4.37826314404097e-9,5.190572038260466e-8
"(29.0, 360.1118481127528)",92.99999990988086,2.4945590785190068e-8,3.367147951832033e-10,9.768737433391634e-9,1.1148624974693875e-7
"(30.0, 360.1118481127528)",92.99999981613396,5.1155455109952434e-8,6.90494714594901e-10,2.071687772426122e-8,2.2793845006059634e-7
"(31.0, 360.1118481127528)",92.9999996405045,1.0032792349967951e-7,1.354223137162466e-9,4.1980883189604616e-8,4.456909134910209e-7
"(32.0, 360.1118481127528)",92.99999932447616,1.88963188970474e-7,2.550619146162671e-9,8.162381308269747e-8,8.368843614737133e-7
"(33.0, 360.1118481127528)",92.9999987716236,3.43032927614914e-7,4.630247608823582e-9,1.5280217810487536e-7,1.5146048455282391e-6
"(34.0, 360.1118481127528)",92.99999784985152,6.021308588171489e-7,8.127543291871667e-9,2.763384834095422e-7,2.65048615204277e-6
"(35.0, 360.1118481127528)",92.99999635568146,1.0248905903309494e-6,1.383394076164366e-8,4.841919150577372e-7,4.4975740593001054e-6
"(36.0, 360.1118481127528)",92.99999397386539,1.6958773435632771e-6,2.2890898753059473e-8,8.240704481404429e-7,7.419213406785712e-6
"(37.0, 360.1118481127528)",92.99999030312692,2.734150974476892e-6,3.6905483386190693e-8,1.3655028724350587e-6,1.1924598955260567e-5
"(38.0, 360.1118481127528)",92.9999847691523,4.303680044266517e-6,5.809093707161586e-8,2.2074557588498187e-6,1.871177894861139e-5
"(39.0, 360.1118481127528)",92.99997658747749,6.625761340964613e-6,8.94343169446384e-8,3.487928674946559e-6,2.8718428484688857e-5
"(40.0, 360.1118481127528)",92.99996473584858,9.993567313967892e-6,1.3489285553408537e-7,5.395704895098609e-6,4.318081060848745e-5
"(41.00000000000001, 360.1118481127528)",92.99994789845587,1.4788906844361986e-5,1.9962019680615101e-7,8.184411640112913e-6,6.370118635238157e-5
"(42.0, 360.1118481127528)",92.99992437322126,2.1501244291710436e-5,2.902231151567202e-7,1.2189334077302161e-5,9.232344828682463e-5
"(43.00000000000001, 360.1118481127528)",92.99989201182697,3.074897956748544e-5,4.150487532776579e-7,1.784702118631921e-5,0.00013161695241339214
"(44.0, 360.1118481127528)",92.99984814999787,4.330294965588649e-5,5.845018447005792e-7,2.5717928754913574e-5,0.00018476811076552525
"(45.0, 360.1118481127528)",92.99978953376916,6.0112071133180926e-5,8.113908341578537e-7,3.651229598900525e-5,0.0002556791568413276
"(45.99999999999999, 360.1118481127528)",92.9997121784705,8.233100508771495e-5,1.1113013017286347e-6,5.111930799224345e-5,0.00034907345758336316
"(47.0, 360.1118481127528)",92.99961132448227,0.00011134969164395063,1.5029946147111394e-6,7.063975723173169e-5,0.0004706064111754115
"(47.99999999999999, 360.1118481127528)",92.99948130582203,0.00014882457154488099,2.008829357904204e-6,9.642204759678081e-5,0.0006269812050212567
"(49.0, 360.1118481127528)",92.99931545070993,0.00019671128798491672,2.6552027412685184e-6,0.00013010187195871132,0.0008260680943135422
"(49.99999999999999, 360.1118481127528)",92.99910597095982,0.000257298643022557,3.4730089425708846e-6,0.00017364523430962828,0.0010770264345116903
"(51.0, 360.1118481127528)",92.99884384946601,0.0003332435698149051,4.498111161499139e-6,0.0002293949783346547,0.0013904281450494015
"(51.99999999999999, 360.1118481127528)",92.9985187216657,0.0004276068744305929,5.7718240638503195e-6,0.00030012061774120706,0.0017783816128735907
"(53.0, 360.1118481127528)",92.99811877891347,0.0005438894986891158,7.34140324738235e-6,0.00038907148175043864,0.0022546548094053843
"(54.0, 360.1118481127528)",92.99763063200247,0.0006860690587165266,9.260538447189872e-6,0.0005000328697912587,0.002834796744945488
"(55.0, 360.1118481127528)",92.99703919879325,0.0008586364208981564,1.1589847241285665e-5,0.0006373852228442203,0.0035362560865596503
"(56.0, 360.1118481127528)",92.99632761331259,0.0010666320880402716,1.4397366175207465e-5,0.000806166022604456,0.004378496118705539
"(57.0, 360.1118481127528)",92.99547710300082,0.0013156821842111607,1.775903649391483e-5,0.0010121342914873295,0.005383105161038163
"(58.0, 360.1118481127528)",92.9944668845855,0.0016120338433265678,2.1759181818760713e-5,0.001261837383172954,0.0065739017950023765
"(59.0, 360.1118481127528)",92.99327407916739,0.001962589826101353,2.6490975383644318e-5,0.0015626800303008882,0.007977034073412707
"(60.0, 360.1118481127528)",92.99187359823907,0.0023749422133679463,3.20568948508185e-5,0.001922995221592184,0.009621072427892254
"(61.0, 360.1118481127528)",92.99023804749157,0.0028574050440260323,3.856916288549388e-5,0.0023521168853121834,0.011537095641544811
"(61.99999999999999, 360.1118481127528)",92.98833768873831,0.0034190457859457437,4.6150171850887365e-5,0.0028604539792785877,0.013758769696665602
"(63.00000000000001, 360.1118481127528)",92.98614031510176,0.00406971556284554,5.4932891913657895e-5,0.003459565949061242,0.016322419280144197
"(64.0, 360.1118481127528)",92.9836112068164,0.004820078065942961,6.506126124045478e-5,0.00416223920807455,0.019267091817772235
"(65.0, 360.1118481127528)",92.98071306967705,0.005681637114451315,7.669055800108028e-5,0.00498256458904504,0.022634613985522235
"(66.0, 360.1118481127528)",92.9774059606593,0.006666762847904563,8.998775400141066e-5,0.005936015378726052,0.026469641022237703
"(67.0, 360.1118481127528)",92.97364729042333,0.007788716536337374,0.00010513184936576653,0.007039526079592257,0.030819698491025466
"(68.0, 360.1118481127528)",92.96939172590905,0.009061674053486898,0.0001223141896547754,0.008311571356723533,0.035735217530271396
"(69.0, 360.1118481127528)",92.96459121190519,0.010500748011792205,0.00014173876441339736,0.00977224541613529,0.041269562985991305
"(70.00000000000001, 360.1118481127528)",92.95919492737988,0.012122008638892264,0.0001636224890909416,0.011443341380874614,0.04747905555847309
"(71.0, 360.1118481127528)",92.95314929458448,0.013942503432863426,0.00018819547022115292,0.01334843078813492,0.054422987799652996
"(72.0, 360.1118481127528)",92.94639796100618,0.015980275687710953,0.00021570125560300466,0.015512942978757209,0.06216363481668207
"(73.0, 360.1118481127528)",92.93888180735038,0.018254381955472757,0.00024639707005414,0.0179642443210291,0.07076625994573467
"(74.00000000000001, 360.1118481127528)",92.93053899013006,0.02078490851878817,0.00028055403753780313,0.020731717324760392,0.08029911562847251
"(75.0, 360.1118481127528)",92.92130495142425,0.023592986994258453,0.000318457391946024,0.023846839435373333,0.09083344052347665
"(76.0, 360.1118481127528)",92.9111124584243,0.026700809132355757,0.0003604066768861013,0.02734326160507057,0.10244345288055909
"(77.0, 360.1118481127528)",92.89989166868276,0.0301316408972458,0.0004067159354974542,0.0312568865745517,0.11520634061434369
"(78.00000000000001, 360.1118481127528)",92.88757016385134,0.033909835957446316,0.00045771389287791586,0.035625946896557015,0.12920224897459182
"(79.0, 360.1118481127528)",92.87407303632766,0.038060848611004505,0.0005137441302765689,0.04049108260901613,0.14451426560195796
"(80.0, 360.1118481127528)",92.85932294661335,0.04261124628798607,0.000575165254205317,0.04589541878494393,0.16122840387717408
"(81.00000000000001, 360.1118481127528)",92.84324024485446,0.0475887216093013,0.0006423510585370034,0.05188464272114287,0.17943358410580046
"(82.00000000000001, 360.1118481127528)",92.82574302216081,0.05302210421092591,0.0007156906849765357,0.058507080982055384,0.19922161426192686
"(83.0, 360.1118481127528)",92.80674724626024,0.05894137221020184,0.000795588777210863,0.06581377634965634,0.2206871685495127
"(84.0, 360.1118481127528)",92.78616687202496,0.06537766347265064,0.0008824656329501215,0.07385856453552858,0.2439277654421298
"(85.00000000000001, 360.1118481127528)",92.76391393471454,0.07236328672899363,0.0009767573547071185,0.08269815095053092,0.2690437452107731
"(86.00000000000001, 360.1118481127528)",92.73989871669252,0.07993173238635697,0.0010789159946433962,0.09239218736387379,0.2961382454255685
"(87.0, 360.1118481127528)",92.71402984257536,0.08811768330296776,0.0011894097011049668,0.10300334863157887,0.32531717699656765
"(88.0, 360.1118481127528)",92.68621444340417,0.096957025245728,0.0013087228590391436,0.11459740948203453,0.3566891979539571
"(89.0, 360.1118481127528)",92.65635829571553,0.10648685718765576,0.0014373562290582447,0.12724332145571043,0.39036568658683124
"(90.0, 360.1118481127528)",92.62436595934443,0.11674550133197044,0.0015758270830879763,0.14101328988533554,0.4264607133116041
"(90.99999999999999, 360.1118481127528)",92.59014093230245,0.12777251301731798,0.0017246693378754137,0.15598285139353885,0.46509101125217406
"(91.99999999999999, 360.1118481127528)",92.55358580081742,0.13960868986354769,0.0018844336784386833,0.17223095104543237,0.5063759435430348
"(93.0, 360.1118481127528)",92.51460238901015,0.15229608091249158,0.0020556876814441065,0.18984002035440553,0.5504374697530515
"(94.0, 360.1118481127528)",92.47309191038426,0.1658779950597196,0.0022390159288157114,0.20889605515833656,0.597400108921381
"(94.99999999999999, 360.1118481127528)",92.4289551029779,0.18039900901394554,0.0024350201156898726,0.2294886940090465,0.6473909000437628
"(96.0, 360.1118481127528)",92.38209237685838,0.1959049745365801,0.002644319147748531,0.2517112967253456,0.7005393585703173
"(97.0, 360.1118481127528)",92.33240394877167,0.21244302496957349,0.002867549229210917,0.27566102334190284,0.7569774291435402
"(98.0, 360.1118481127528)",92.2797899623779,0.23006158098416013,0.003105363940777154,0.30143891326912275,0.8168394345068392
"(98.99999999999999, 360.1118481127528)",92.22415060588573,0.24881035540691435,0.003358434304708086,0.32914996487441406,0.8802620193592827
"(100.0, 360.1118481127528)",92.16538622028266,0.2687403570693006,0.00362744883654451,0.3589032152470347,0.9473840892154637
"(101.0, 360.1118481127528)",92.1033973865428,0.2899038936685674,0.003913113584428036,0.3908118202813085,1.0183467444821899
"(102.0, 360.1118481127528)",92.03808501951154,0.3123545735099267,0.004216152150100624,0.42499313511458064,1.0932932075827113
"(102.99999999999999, 360.1118481127528)",91.96935040478165,0.3361473061839812,0.004537305702888945,0.4615687946861926,1.1723687474336784
"(104.0, 360.1118481127528)",91.89709527537705,0.36133830201068384,0.004877332967509099,0.5006647946895489,1.2557205941014096
"(105.0, 360.1118481127528)",91.82122182698983,0.3879850704709864,0.005237010205034797,0.5424115727416462,1.3434978507787811
"(106.0, 360.1118481127528)",91.74163273777332,0.4161464173437031,0.005617131174091801,0.5869440898019606,1.4358513983919947
"(107.0, 360.1118481127528)",91.65823116433072,0.4458824408213659,0.006018507078117117,0.6344019118783059,1.5329337949021327
"(108.0, 360.1118481127528)",91.57092071831676,0.47725452654336514,0.006441966498537126,0.6849292920849478,1.6348991691836958
"(109.0, 360.1118481127528)",91.47960542659244,0.5103253416105054,0.006888355313935296,0.7386752529443685,1.7419031096141724
