mub[[38]]	T[[2]]	Indeterminate
mub[[39]]	T[[2]]	Indeterminate
mub[[40]]	T[[2]]	Indeterminate
mub[[41]]	T[[2]]	Indeterminate
mub[[42]]	T[[2]]	Indeterminate
mub[[43]]	T[[2]]	Indeterminate
mub[[44]]	T[[2]]	Indeterminate
mub[[45]]	T[[2]]	Indeterminate
mub[[46]]	T[[2]]	Indeterminate
mub[[47]]	T[[2]]	Indeterminate
mub[[48]]	T[[2]]	Indeterminate
mub[[49]]	T[[2]]	Indeterminate
mub[[50]]	T[[2]]	Indeterminate
mub[[51]]	T[[2]]	Indeterminate
mub[[52]]	T[[2]]	Indeterminate
mub[[53]]	T[[2]]	Indeterminate
mub[[54]]	T[[2]]	Indeterminate
mub[[55]]	T[[2]]	Indeterminate
mub[[56]]	T[[2]]	Indeterminate
mub[[57]]	T[[2]]	Indeterminate
mub[[58]]	T[[2]]	Indeterminate
mub[[59]]	T[[2]]	Indeterminate
mub[[60]]	T[[2]]	Indeterminate
mub[[61]]	T[[2]]	Indeterminate
mub[[62]]	T[[2]]	Indeterminate
mub[[63]]	T[[2]]	Indeterminate
mub[[64]]	T[[2]]	Indeterminate
mub[[65]]	T[[2]]	Indeterminate
mub[[66]]	T[[2]]	Indeterminate
mub[[67]]	T[[2]]	Indeterminate
mub[[68]]	T[[2]]	Indeterminate
mub[[69]]	T[[2]]	Indeterminate
mub[[70]]	T[[2]]	Indeterminate
mub[[71]]	T[[2]]	Indeterminate
mub[[72]]	T[[2]]	Indeterminate
mub[[73]]	T[[2]]	Indeterminate
mub[[74]]	T[[2]]	Indeterminate
mub[[75]]	T[[2]]	Indeterminate
mub[[76]]	T[[2]]	Indeterminate
mub[[77]]	T[[2]]	-1.1981729178403002
mub[[78]]	T[[2]]	-1.3359918907269948
mub[[79]]	T[[2]]	0.11357305580352599
mub[[80]]	T[[2]]	-0.6464762302137402
mub[[81]]	T[[2]]	-1.6301371033115488
mub[[82]]	T[[2]]	3.1951277809074625
mub[[83]]	T[[2]]	-1.7239366139032886
mub[[84]]	T[[2]]	3.5626450419386404
mub[[85]]	T[[2]]	-0.4125179971879182
mub[[86]]	T[[2]]	1.1448233470233824
mub[[87]]	T[[2]]	0.7394260429728178
mub[[88]]	T[[2]]	0.8978544862658111
mub[[1]]	T[[3]]	Indeterminate
mub[[2]]	T[[3]]	Indeterminate
mub[[3]]	T[[3]]	Indeterminate
mub[[4]]	T[[3]]	Indeterminate
mub[[5]]	T[[3]]	-1.4596103561391258
mub[[6]]	T[[3]]	Indeterminate
mub[[7]]	T[[3]]	Indeterminate
mub[[8]]	T[[3]]	Indeterminate
mub[[9]]	T[[3]]	0.5449721307206922
mub[[10]]	T[[3]]	Indeterminate
mub[[11]]	T[[3]]	Indeterminate
mub[[12]]	T[[3]]	Indeterminate
mub[[13]]	T[[3]]	Indeterminate
mub[[14]]	T[[3]]	Indeterminate
mub[[15]]	T[[3]]	Indeterminate
mub[[16]]	T[[3]]	Indeterminate
mub[[17]]	T[[3]]	Indeterminate
mub[[18]]	T[[3]]	Indeterminate
mub[[19]]	T[[3]]	Indeterminate
mub[[20]]	T[[3]]	Indeterminate
mub[[21]]	T[[3]]	Indeterminate
mub[[22]]	T[[3]]	Indeterminate
mub[[23]]	T[[3]]	Indeterminate
mub[[24]]	T[[3]]	Indeterminate
mub[[25]]	T[[3]]	Indeterminate
mub[[26]]	T[[3]]	Indeterminate
mub[[27]]	T[[3]]	Indeterminate
mub[[28]]	T[[3]]	Indeterminate
mub[[29]]	T[[3]]	Indeterminate
mub[[30]]	T[[3]]	Indeterminate
mub[[31]]	T[[3]]	Indeterminate
mub[[32]]	T[[3]]	Indeterminate
mub[[33]]	T[[3]]	Indeterminate
mub[[34]]	T[[3]]	Indeterminate
mub[[35]]	T[[3]]	Indeterminate
mub[[36]]	T[[3]]	Indeterminate
mub[[37]]	T[[3]]	Indeterminate
mub[[38]]	T[[3]]	Indeterminate
mub[[39]]	T[[3]]	Indeterminate
mub[[40]]	T[[3]]	Indeterminate
mub[[41]]	T[[3]]	Indeterminate
mub[[42]]	T[[3]]	Indeterminate
mub[[43]]	T[[3]]	Indeterminate
mub[[44]]	T[[3]]	Indeterminate
mub[[45]]	T[[3]]	Indeterminate
mub[[46]]	T[[3]]	Indeterminate
mub[[47]]	T[[3]]	Indeterminate
mub[[48]]	T[[3]]	Indeterminate
mub[[49]]	T[[3]]	Indeterminate
mub[[50]]	T[[3]]	Indeterminate
mub[[51]]	T[[3]]	Indeterminate
mub[[52]]	T[[3]]	Indeterminate
mub[[53]]	T[[3]]	Indeterminate
mub[[54]]	T[[3]]	Indeterminate
mub[[55]]	T[[3]]	Indeterminate
mub[[56]]	T[[3]]	Indeterminate
mub[[57]]	T[[3]]	Indeterminate
mub[[58]]	T[[3]]	Indeterminate
mub[[59]]	T[[3]]	Indeterminate
mub[[60]]	T[[3]]	Indeterminate
mub[[61]]	T[[3]]	Indeterminate
mub[[62]]	T[[3]]	Indeterminate
mub[[63]]	T[[3]]	Indeterminate
mub[[64]]	T[[3]]	Indeterminate
mub[[65]]	T[[3]]	Indeterminate
mub[[66]]	T[[3]]	Indeterminate
mub[[67]]	T[[3]]	Indeterminate
mub[[68]]	T[[3]]	Indeterminate
mub[[69]]	T[[3]]	Indeterminate
mub[[70]]	T[[3]]	Indeterminate
mub[[71]]	T[[3]]	Indeterminate
mub[[72]]	T[[3]]	Indeterminate
mub[[73]]	T[[3]]	Indeterminate
mub[[74]]	T[[3]]	Indeterminate
mub[[75]]	T[[3]]	Indeterminate
mub[[76]]	T[[3]]	Indeterminate
mub[[77]]	T[[3]]	-1.7972593767604188
mub[[78]]	T[[3]]	-1.4596103561391258
mub[[79]]	T[[3]]	0.5603401877987297
mub[[80]]	T[[3]]	-0.9697143453206171
mub[[81]]	T[[3]]	3.892294283037596
mub[[82]]	T[[3]]	3.278499241110487
mub[[83]]	T[[3]]	1.717235020535133
mub[[84]]	T[[3]]	5.343967562907914
mub[[85]]	T[[3]]	2.3289353529396304
mub[[86]]	T[[3]]	0.6357720190742054
mub[[87]]	T[[3]]	1.8523933626617575
mub[[88]]	T[[3]]	1.8436770917989285
mub[[1]]	T[[4]]	Indeterminate
mub[[2]]	T[[4]]	Indeterminate
mub[[3]]	T[[4]]	1.9461471415187968
mub[[4]]	T[[4]]	Indeterminate
mub[[5]]	T[[4]]	-1.946147141518762
mub[[6]]	T[[4]]	Indeterminate
mub[[7]]	T[[4]]	Indeterminate
mub[[8]]	T[[4]]	Indeterminate
mub[[9]]	T[[4]]	0.7266295076275835
mub[[10]]	T[[4]]	Indeterminate
mub[[11]]	T[[4]]	Indeterminate
mub[[12]]	T[[4]]	Indeterminate
mub[[13]]	T[[4]]	Indeterminate
mub[[14]]	T[[4]]	Indeterminate
mub[[15]]	T[[4]]	Indeterminate
mub[[16]]	T[[4]]	Indeterminate
mub[[17]]	T[[4]]	Indeterminate
mub[[18]]	T[[4]]	Indeterminate
mub[[19]]	T[[4]]	Indeterminate
mub[[20]]	T[[4]]	Indeterminate
mub[[21]]	T[[4]]	Indeterminate
mub[[22]]	T[[4]]	Indeterminate
mub[[23]]	T[[4]]	Indeterminate
mub[[24]]	T[[4]]	Indeterminate
mub[[25]]	T[[4]]	Indeterminate
mub[[26]]	T[[4]]	Indeterminate
