T_mu,sigma,ω₀,n_B,P,e
"(1, 440.1118481127528)",92.99999970072754,7.329726739372335e-74,2.06434354668083e-220,3.971889227456797e-12,-3.971889227456797e-12
"(2, 440.1118481127528)",92.99999970072754,1.1711135327023449e-73,1.256976301274904e-111,3.971889227456797e-12,-3.971889227456797e-12
"(3, 440.1118481127528)",92.99999970072754,2.015307162755689e-55,2.9857822333537984e-75,3.971889227456797e-12,-3.971889227456797e-12
"(4, 440.1118481127528)",92.99999970072754,1.902220074809558e-44,5.232321270106103e-57,3.971889227456797e-12,-3.971889227456797e-12
"(5, 440.1118481127528)",92.99999970072754,4.150566293945021e-37,4.990465186487405e-46,3.971889227456797e-12,-3.971889227456797e-12
"(6, 440.1118481127528)",92.99999970072754,7.516437098915661e-32,1.0962780864143663e-38,3.971889227456797e-12,-3.971889227456797e-12
"(7, 440.1118481127528)",92.99999970072754,5.3014710943185665e-28,1.9947001952869235e-33,3.971889227456797e-12,-3.971889227456797e-12
"(8, 440.1118481127528)",92.99999970072754,6.481160942493946e-25,1.8060612416144023e-29,3.971889227456797e-12,-3.971889227456789e-12
"(9, 440.1118481127528)",92.99999970072754,1.9502548448654807e-22,2.2057079831911284e-26,3.971889227456797e-12,-3.97188922744709e-12
"(10, 440.1118481127528)",92.99999970072754,2.1200795512620713e-20,6.6133974317267536e-24,3.971889227456797e-12,-3.9718892245461625e-12
"(11, 440.1118481127528)",92.99999970072754,2.975595193054727e-20,7.129306897629408e-22,3.971889227456797e-12,-3.971888913687553e-12
"(12, 440.1118481127528)",92.99999992439497,3.669942906104886e-17,3.5643758189822826e-20,3.971889227456797e-12,-3.971873540216506e-12
"(13, 440.1118481127528)",92.99999970071309,4.322252686343622e-17,9.859539342372297e-19,3.971889227456797e-12,-3.971455297448646e-12
"(14, 440.1118481127528)",92.99999992439497,1.76731825634608e-15,1.7117959897000335e-17,3.971889227456797e-12,-3.964355410490608e-12
"(15, 440.1118481127528)",92.99999992439497,6.951816795696849e-14,2.046378045967909e-16,3.971889227456797e-12,-3.881825705081967e-12
"(16, 440.1118481127528)",92.9999999999984,3.8014975209144716e-14,1.805719016199333e-15,3.971889227456797e-12,-3.1771708940649666e-12
"(17, 440.1118481127528)",92.99999992439497,2.0416872433549386e-12,1.2403832680930926e-14,4.2201323041728465e-12,1.2389414207130246e-12
"(18, 440.1118481127528)",92.99999970071394,1.0162103569235264e-11,6.913469135878009e-14,5.213104611037046e-12,2.521389217158042e-11
"(19, 440.1118481127528)",92.99999999990382,1.2868909011195373e-11,3.230646793044711e-13,1.799762306191361e-11,1.2418697000673096e-10
"(20, 440.1118481127528)",92.99999992439497,1.3912764747953266e-10,1.2993402417243592e-12,2.9913290744284e-11,5.419417443682947e-10
"(21, 440.1118481127528)",92.99999999880669,6.55887126119729e-10,4.59433736696637e-12,1.0041432453164214e-10,1.921607984897406e-9
"(22, 440.1118481127528)",92.99999999486617,1.8871944536047362e-9,1.4532692031057416e-11,3.1973708281027214e-10,6.076272865031882e-9
"(23, 440.1118481127528)",92.9999999878037,5.13041349464801e-9,4.171968013603014e-11,9.635555022733472e-10,1.739777002506778e-8
"(24, 440.1118481127528)",92.99999989588896,1.283738264140435e-8,1.100068734311549e-10,2.6481330208684613e-9,4.576719535002281e-8
"(25, 440.1118481127528)",92.99999985479496,3.0547738922742736e-8,2.691318995504912e-10,6.728256229773456e-9,1.1171988146748897e-7
"(26, 440.1118481127528)",92.99999984086668,6.729118354600861e-8,6.161536227265246e-10,1.603191025893757e-8,2.55144599360601e-7
"(27, 440.1118481127528)",92.99999958153609,1.4265140752420857e-7,1.3297086288119625e-9,3.59021549700587e-8,5.493183671078486e-7
"(28, 440.1118481127528)",92.99999929781299,2.859759142213871e-7,2.721969306440687e-9,7.621906481643564e-8,1.1217518771473632e-6
