T_mu,sigma,ω₀,n_B,P,e
"(17.0, 1000.0237140143317)",54.79655346819654,29.559198741824588,0.39898915632830784,25.772288559880835,373.22632940299843
"(18.0, 1000.0237140143317)",54.77250469526644,29.63481444257186,0.40000966759463563,26.198158951910127,373.8209944777157
"(19.0, 1000.0237140143317)",54.74628199638142,29.715532341901707,0.40109931876046423,26.645942623487766,374.46288781197
"(20.0, 1000.0237140143317)",54.71789807104149,29.801306648379203,0.4022570474627211,27.11532701431326,375.15125957779645
"(21.0, 1000.0237140143317)",54.687310487250144,29.89216306491497,0.40348345898448484,27.606009891205638,375.8870173058082
"(22.0, 1000.0237140143317)",54.66803528021213,29.965007975498494,0.4044667295343137,28.117806323408722,376.35851474072587
"(23.0, 1000.0237140143317)",54.619538292863666,30.088942431432994,0.40613957116237775,28.650126154008316,377.49907620798064
"(24.0, 1000.0237140143317)",54.58237009837721,30.194768127861884,0.4075680468089841,29.203023040848713,378.3746888426386
"(25.0, 1000.0237140143317)",54.54303438977608,30.305472971546408,0.409062332778267,29.776142912864387,379.2958903754247
"(26.0, 1000.0237140143317)",54.50154943510849,30.420990990188507,0.4106215596484531,30.369260963266775,380.26203617073674
"(27.0, 1000.0237140143317)",54.45793791197063,30.541253547517528,0.41224469384699314,30.98215818941797,381.27231163415325
"(28.0, 1000.0237140143317)",54.412199987445334,30.66618857727975,0.4139312558379777,31.614642287555732,382.32642952215525
"(29.0, 1000.0237140143317)",54.36437123650237,30.79572595549819,0.4156797599087898,32.26653231276388,383.4230850318098
"(30.0, 1000.0237140143317)",54.314455248567285,30.929795359752013,0.4174893885314111,32.93766353091249,384.56162534984156
"(31.0, 1000.0237140143317)",54.262461103844444,31.06832810902053,0.4193593029227364,33.62788668719568,385.7413609280604
"(32.0, 1000.0237140143317)",54.208395030830054,31.211258676540016,0.4212885309457301,34.33708590907176,386.961435478919
"(33.0, 1000.0237140143317)",54.152249777821694,31.3585239648284,0.42327632529359965,35.06513443207799,388.2212284423659
"(34.0, 1000.0237140143317)",54.09402252063511,31.510065973503664,0.4253218607124802,35.811939728681985,389.52000707249874
"(35.0, 1000.0237140143317)",54.03370984161936,31.665829091084635,0.42742424365893883,36.577424137643206,390.8569554659355
"(36.0, 1000.0237140143317)",53.971272164507106,31.825763461810315,0.4295831316011139,37.361520540302955,392.2317982013504
"(37.0, 1000.0237140143317)",53.90670639267377,31.989821957686907,0.4317976187355771,38.16417942851523,393.643678961981
"(38.0, 1000.0237140143317)",53.83997401288609,32.15796214305611,0.4340673464887123,38.98536745122073,395.0922725167672
"(39.0, 1000.0237140143317)",53.77106299903308,32.3301471312218,0.4363912828615307,39.82506627990266,396.57656517076407
"(40.0, 1000.0237140143317)",53.69993038058808,32.506342723746485,0.43876919267578,40.683269206315025,398.0963284483884
"(41.0, 1000.0237140143317)",53.626504077469065,32.6865132667011,0.44120152854919475,41.559986342016224,399.6520048665497
"(42.0, 1000.0237140143317)",53.550786343562535,32.87063811072704,0.4436867706749291,42.455239082769836,401.2420531865979
"(43.0, 1000.0237140143317)",53.472704045420045,33.05869161272924,0.4462251706232147,43.36905631294722,402.8666961003588
"(44.0, 1000.0237140143317)",53.39222285717137,33.25065248801364,0.44881625732335767,44.301505816653034,404.52539474186307
"(45.0, 1000.0237140143317)",53.309285437201524,33.44650951253217,0.45145990112795364,45.252629958501394,406.2179770960179
"(46.0, 1000.0237140143317)",53.223849831672624,33.646230802636644,0.4541557645633826,46.22250486229706,407.9440295573952
"(47.0, 1000.0237140143317)",53.13585539465021,33.849819663736255,0.4569038081437427,47.21121394601319,409.7034292211841
"(47.99999999999999, 1000.0237140143317)",53.04525037893606,34.05726027934672,0.4597038134615109,48.218852103797985,411.4958627805337
"(49.0, 1000.0237140143317)",52.951987736743035,34.26854436986089,0.46255554678219274,49.24552444205128,413.32099138900713
"(50.0, 1000.0237140143317)",52.855995700400925,34.48366234219231,0.46545940831433075,50.291343374802,415.17910285060833
"(51.0, 1000.0237140143317)",52.757241210634824,34.7026107982064,0.4684147082704705,51.35643271095813,417.0693835526175
"(52.0, 1000.0237140143317)",52.65566063645203,34.92538427151505,0.47142174357047806,52.440927540655544,418.9919953318058
"(53.0, 1000.0237140143317)",52.551206906845366,35.15197983735772,0.4744802869418803,53.544969167011274,420.94656960719374
"(54.0, 1000.0237140143317)",52.44382465980961,35.382393623685424,0.4775904298652665,54.66870614574024,422.93304930582485
"(55.0, 1000.0237140143317)",52.33346852231702,35.61662421467481,0.4807520702959784,55.81229662461358,424.9511742328498
"(56.0, 1000.0237140143317)",52.199923708045155,35.88831876004818,0.48441939108536614,56.976125664131644,427.4547529496173
"(57.0, 1000.0237140143317)",52.10363278977598,36.096529302701036,0.48722979607351946,58.15970819201333,429.0816420558731
"(58.0, 1000.0237140143317)",51.98406298708951,36.3422016544498,0.49054589041084423,59.363864394117456,431.1936588290024
"(59.0, 1000.0237140143317)",51.86133567488491,36.591686382276414,0.4939134205693887,60.58860877151928,433.33652446780343
"(59.99999999999999, 1000.0237140143317)",51.7354068551566,36.84498155064797,0.4973324207152724,61.834083673472016,435.5101307899529
"(61.0, 1000.0237140143317)",51.606228598602705,37.1020834679182,0.5008031600761779,63.10050819595483,437.7145279335385
"(61.99999999999999, 1000.0237140143317)",51.47380155494966,37.363001210592756,0.5043245977914182,64.38807619347976,439.94848115867836
"(63.0, 1000.0237140143317)",51.33805343485197,37.62772212686386,0.5078977757858573,65.69700159840713,442.21281848258417
"(64.0, 1000.0237140143317)",51.198876145326196,37.89622437239758,0.5115248467817899,67.02749346612569,444.50948362321185
"(65.0, 1000.0237140143317)",51.05650945277496,38.16857584967971,0.5151982338183367,68.37976639877023,446.8306848378669
"(66.0, 1000.0237140143317)",50.9106590153505,38.44470229133019,0.5189253701488911,69.7540452732611,449.18363067929477
"(67.0, 1000.0237140143317)",50.7613912678938,38.72462354293019,0.522703765884384,71.15055097390244,451.5656103150771
"(68.0, 1000.0237140143317)",50.60868755970625,39.008334734750925,0.5265332378748709,72.56951168862739,453.97621240299264
"(69.0, 1000.0237140143317)",50.452526407984706,39.29582963691986,0.5304138593777997,74.01111851150729,456.4153191081554
"(70.0, 1000.0237140143317)",50.29289862075161,39.5871019221442,0.5343453975092575,75.47572145041107,458.882347533261
"(71.0, 1000.0237140143317)",50.12978663304768,39.882143653218066,0.5383278370697222,76.96343871919305,461.3771642645726
"(72.0, 1000.0237140143317)",49.96318543229697,40.18094608765405,0.5423610933408529,78.47454853474174,463.89940636485164
"(73.0, 1000.0237140143317)",49.7930874206268,40.48349860868087,0.5464449986695341,80.00928968367306,466.44866739039105
"(74.0, 1000.0237140143317)",49.61949194847366,40.78979142931079,0.5505793349475133,81.56790123248805,469.02449016126496
"(74.99999999999999, 1000.0237140143317)",49.44239959946487,41.09981089502791,0.5547639596587417,83.15062934730707,471.62648599192465
"(76.0, 1000.0237140143317)",49.261811776703624,41.41354381261965,0.5589987465387378,84.75771347121753,474.2542891718071
"(77.0, 1000.0237140143317)",49.077738562753275,41.73097550276624,0.5632833430621812,86.38940374331955,476.9072970281319
"(78.0, 1000.0237140143317)",48.8901854339017,42.05208818442749,0.5676177723320935,88.04593785047311,479.58529497760844
"(78.99999999999999, 1000.0237140143317)",48.69917035153032,42.37686485583172,0.5720015462440691,89.72756533633205,482.28754536060245
"(80.0, 1000.0237140143317)",48.504703058812154,42.70528473434376,0.5764346186916586,91.43452938773726,485.0137588827302
"(81.0, 1000.0237140143317)",48.30680899718709,43.03732913538065,0.5809164680944324,93.16707391748112,487.7631700384012
"(82.00000000000001, 1000.0237140143317)",48.10550729722916,43.37297270749706,0.5854470077835539,94.92544179219215,490.53544929009473
"(83.0, 1000.0237140143317)",47.900746241224915,43.71217095331708,0.5900278396294113,96.70987687563934,493.3319546824171
"(84.0, 1000.0237140143317)",47.69277927658348,44.05496409588779,0.5946525062603547,98.5206252345913,496.14598262381924
"(85.0, 1000.0237140143317)",47.48141596243822,44.401258017231875,0.5993268206896571,100.35791606180892,498.98311707266345
"(86.00000000000001, 1000.0237140143317)",47.266763029034806,44.75104637364499,0.6040481949753908,102.22200853695463,501.84051084598883
"(87.0, 1000.0237140143317)",47.04968549953048,45.10275441296749,0.608795551976147,104.1131249730528,504.6968639895388
"(88.0, 1000.0237140143317)",46.82773863017181,45.460980127147096,0.6136308344040017,106.03149986343477,507.61388619096834
"(89.0, 1000.0237140143317)",46.603447755022636,45.82106068754662,0.6184911539294853,107.97737262392054,510.52844821365306
"(90.00000000000001, 1000.0237140143317)",46.376029907285,46.184499178604646,0.6233969595018578,109.95096893981618,513.4607738064736
"(91.0, 1000.0237140143317)",46.14553800384929,46.551265538924056,0.628347435887947,111.95252274276407,516.4098137852828
"(92.0, 1000.0237140143317)",45.91200915742468,46.921314266877104,0.6333424409238428,113.98225637653324,519.3752036390306
