T_mu,sigma,ω₀,n_B,P,e
"(1, 990.0189712114653)",60.407249356033105,30.607054118097786,0.3476248608316145,17.945387869905165,326.2098192181386
"(2, 990.0189712114653)",60.406725920866705,30.611970317705087,0.34768068279617165,17.979739961255518,326.23073193071014
"(3, 990.0189712114653)",60.405835886807814,30.62018496440087,0.3477739943106841,18.036963934424655,326.26588812714084
"(4, 990.0189712114653)",60.40455539028568,30.631728780283186,0.34790510671993025,18.11701506189363,326.3156407721867
"(5, 990.0189712114653)",60.40284588420734,30.646648358689625,0.3480745607697153,18.219829925106655,326.3805886330096
"(6, 990.0189712114653)",60.4006569610067,30.665006610670257,0.3482830484951375,18.345324283564192,326.4615010779848
"(7, 990.0189712114653)",60.39791971299241,30.686888461976093,0.34853159678856666,18.493391555858693,326.55950133144734
"(8, 990.0189712114653)",60.394549124495576,30.7124023342396,0.34882137199493624,18.663899913942213,326.6758759250564
"(9, 990.0189712114653)",60.39043771843779,30.74168353708578,0.349153936808232,18.85668863738354,326.81233267593524
"(10, 990.0189712114653)",60.38546193215231,30.774888114388975,0.3495310605867344,19.071567644385627,326.9708133641455
"(11, 990.0189712114653)",60.379484965205144,30.81218586196466,0.3499546820875744,19.308318282284652,327.15345604869117
"(12, 990.0189712114653)",60.37236816719226,30.853748814920802,0.3504267347285448,19.5666948261592,327.3624205747878
"(13, 990.0189712114653)",60.363972023623695,30.899744016367773,0.350949141645666,19.846429963850053,327.599878195739
"(14, 990.0189712114653)",60.35416605660271,30.95032410672495,0.35152361835185214,20.147238708889432,327.867812288343
"(15, 990.0189712114653)",60.34283350039196,31.005621422836516,0.3521516431200179,20.468824072275186,328.1679833598321
"(16, 990.0189712114653)",60.32986883220618,31.065746992036118,0.3528345423003013,20.81088301555472,328.50200756045786
"(17, 990.0189712114653)",60.31518674116108,31.130785568113822,0.35357322218732773,21.173107640128794,328.8710900376923
"(18, 990.0189712114653)",60.29871520529092,31.20079874740714,0.3543684125288472,21.555192844068436,329.276258357581
"(19, 990.0189712114653)",60.28040288691281,31.27582238834567,0.35522051055196047,21.956837250896903,329.71820715896644
"(20, 990.0189712114653)",60.260210913858415,31.35587152902248,0.3561296812552111,22.377746651351625,330.19739400279957
"(21, 990.0189712114653)",60.23811667495847,31.440940277450217,0.35709586102931007,22.817635808676354,330.7140411514336
"(22, 990.0189712114653)",60.21410910124104,31.5310051874191,0.35811878611289677,23.276229876833497,331.2681623221554
"(23, 990.0189712114653)",60.188188697775864,31.62602729031627,0.35919803537231343,23.753266019336937,331.8596034211403
"(24, 990.0189712114653)",60.160366893494604,31.725954012408636,0.3603329651374729,24.24849348076044,332.4879779582173
"(25, 990.0189712114653)",60.13066281077607,31.830722019630844,0.3615228571210521,24.761675471851888,333.15281160456163
"(26, 990.0189712114653)",60.09909957745314,31.9402602558152,0.3627669611998183,25.292587682612723,333.85358603394104
"(27, 990.0189712114653)",60.06570788705022,32.05449010107158,0.36406436031493183,25.841020427890676,334.58960302585837
"(28, 990.0189712114653)",60.02543464304905,32.1827800882442,0.3655214329438906,26.406791245271297,335.4663617535799
"(29, 990.0189712114653)",59.993574034428285,32.29668989811394,0.3668151974357932,26.98967366874356,336.16433072137096
"(30, 990.0189712114653)",59.95490376010983,32.42448602291446,0.36826665850238366,27.58954467211835,337.00143370989554
"(31, 990.0189712114653)",59.91454633548716,32.55662918097573,0.36976749306547696,28.206231662711012,337.8706014094151
"(32, 990.0189712114653)",59.87253914968687,32.69303155497725,0.3713166816104304,28.839592636440894,338.77096648517266
"(33, 990.0189712114653)",59.82891429362318,32.833608254979154,0.3729133250697664,29.489500350606086,339.7017660860107
"(34, 990.0189712114653)",59.78370472203821,32.97827579930336,0.37455641915960247,30.15583506326916,340.6621256937708
"(35, 990.0189712114653)",59.73694290354472,33.12695293742493,0.37624503070873666,30.838500583916844,341.6512176417728
"(36, 990.0189712114653)",59.68865475333562,33.27956326467275,0.37797833110106394,31.537399093221573,342.66831940368036
"(37, 990.0189712114653)",59.63886520805658,33.43603327452665,0.37975546922170894,32.25245291492881,343.71266603587475
"(38, 990.0189712114653)",59.587596035869225,33.596293410605135,0.38157565691676215,32.983597520110614,344.78354177996135
"(39, 990.0189712114653)",59.534865188718456,33.76027848774994,0.38343814377829205,33.73077495008679,345.88026167653186
"(40, 990.0189712114653)",59.480689519511486,33.92792672282234,0.3853422432809359,34.49394224302872,347.00218901428167
"(41, 990.0189712114653)",59.425082125346435,34.099180669502964,0.38728727828478593,35.27306552786832,348.14868728292396
"(42, 990.0189712114653)",59.368051060726785,34.2739875634169,0.38927268502651224,36.06812217358358,349.3192209770889
"(43, 990.0189712114653)",59.30974945598466,34.45203698546142,0.3912949068316057,36.87910018106847,350.510280920644
"(44, 990.0189712114653)",59.24975000896156,34.63406403938176,0.39336229654228677,37.70599684197614,351.73013929419795
"(45, 990.0189712114653)",59.18848602815994,34.81924572314826,0.3954655669899733,38.54881964371322,352.969594137259
"(46, 990.0189712114653)",59.125817312305045,35.00780274971288,0.39760711120862646,39.407585068588574,354.23099811653844
"(47, 990.0189712114653)",59.061741408657014,35.199699212430836,0.39978661163200285,40.28231905009256,355.51401090194054
"(48, 990.0189712114653)",58.996254962570006,35.394902193323475,0.4020036639202149,41.173055556860646,356.8181982206702
"(49, 990.0189712114653)",58.92935486016788,35.59338099207177,0.40425793839791224,42.07983776693693,358.14319050983204
"(50, 990.0189712114653)",58.86103873675713,35.7951070113023,0.40654905081293413,43.002715773183645,359.4885572596352
"(51, 990.0189712114653)",58.79129782749018,36.00005468966642,0.4088767969732231,43.94174741652747,360.8540384751421
"(52, 990.0189712114653)",58.72012882817919,36.20819952730805,0.411240818532408,44.89699059249755,362.2392214911179
"(53, 990.0189712114653)",58.64752371675917,36.41951928578283,0.41364092073413505,45.86854694156346,363.64381185460826
"(54, 990.0189712114653)",58.57347635482308,36.63399314276235,0.4160768447865016,46.85646477088472,365.06750504956017
"(55, 990.0189712114653)",58.49798019850332,36.851601452270835,0.4185483745907453,47.860840566943274,366.50999064761737
