T_mu,sigma,ω₀,n_B,P,e
"(17.0, 890.0047428028663)",91.72853423524698,0.3728575821094831,0.005034479989758241,0.07466058690405945,4.406050481526901
"(18.0, 890.0047428028663)",91.3003376183552,0.5097448389648576,0.006880519734357942,0.10440456013774224,6.019290636389544
"(19.0, 890.0047428028663)",90.7637267542868,0.6881351453397992,0.009288427127492596,0.14300951649233945,8.123734680154875
"(20.0, 890.0047428028663)",90.09311194954765,0.9210786341079791,0.012432702675926366,0.1925551248001256,10.872609222632228
"(21.0, 890.0047428028663)",89.25403320866414,1.2266992990615082,0.01655812142779293,0.2556093112411131,14.481197291400367
"(22.0, 890.0047428028663)",88.19869554333178,1.6309974963824843,0.022015403055528078,0.3353814717528951,19.25843166238381
"(23.0, 890.0047428028663)",86.86115777704592,2.1711897213290143,0.02931052239474064,0.4359223650712883,25.65058158027751
"(24.0, 890.0047428028663)",85.16344823623848,2.8967164630915745,0.03910170222268175,0.562298005517603,34.23840242433453
"(25.0, 890.0047428028663)",83.08330555939044,3.840818396458602,0.05184353711983297,0.7202762584405754,45.420717661887224
"(26.0, 890.0047428028663)",80.83459693770632,4.9305017769335855,0.06655423783025198,0.9142419837181913,58.319345338836015
"(27.0, 890.0047428028663)",78.80621045429237,5.983697007780999,0.08076781926285806,1.1439196150571684,70.73982259473122
"(28.0, 890.0047428028663)",77.15317490841416,6.900968407136642,0.09314907593580779,1.4051985991784535,81.49792077139483
"(29.0, 890.0047428028663)",75.81670056710766,7.688928682257225,0.10378491649489388,1.6937471716609949,90.67532074019398
"(30.0, 890.0047428028663)",74.71097593938678,8.377342292820746,0.11307710303864889,2.0063903881426706,98.63276761866325
"(31.0, 890.0047428028663)",73.76084985061951,8.997850062162142,0.12145969970044417,2.340962438928606,105.75874635387859
"(32.0, 890.0047428028663)",72.93680043501651,9.561933586261196,0.1290689587121474,2.6959710495026954,112.17601435293584
"(33.0, 890.0047428028663)",72.20162819714339,10.08589022475625,0.13614126265755866,3.0703548663669964,118.09601459003096
"(34.0, 890.0047428028663)",71.53856275226332,10.577540408178978,0.14277075752557664,3.463338523867666,123.60331280745356
"(35.0, 890.0047428028663)",70.93000117707949,11.04430291391227,0.14907683450900652,3.8743390643868567,128.80475069066696
"(36.0, 890.0047428028663)",70.36911418157256,11.489928106436079,0.15509072162387774,4.302917993729048,133.7285598162412
"(37.0, 890.0047428028663)",69.84665118883242,11.91844992310848,0.16087516613937738,4.748724637411497,138.43093622583348
"(38.0, 890.0047428028663)",69.35704346742646,12.33255360962705,0.16646396876200084,5.2114977425059426,142.942223961463
"(39.0, 890.0047428028663)",68.89509306460872,12.73454289663869,0.17189287212034654,5.691021767237331,147.29444967387766
"(40.0, 890.0047428028663)",68.45797850604555,13.126045195548567,0.17717486872926794,6.187131712072498,151.4993417624512
"(41.0, 890.0047428028663)",68.04185909086706,13.508630997134318,0.18233918029299137,6.699701913953708,155.58303334559554
"(42.0, 890.0047428028663)",67.64449037609013,13.88346489205525,0.18739865329221012,7.228632995454978,159.55705722948198
"(43.0, 890.0047428028663)",67.2637111558658,14.251589208487253,0.19236741638042626,7.773854394441458,163.4340585448717
"(44.0, 890.0047428028663)",66.89783067903966,14.613784027309585,0.19725643653991803,8.335313448144392,167.2238506207753
"(45.0, 890.0047428028663)",66.54507361477465,14.97087584856239,0.20207825641555466,8.912983326101035,170.93762330107634
"(46.0, 890.0047428028663)",66.20482547825598,15.323483391704498,0.2068311019691693,9.506847053040074,174.57381465866385
"(47.0, 890.0047428028663)",65.87461246772858,15.672081345887806,0.21154406250320187,10.116906705275913,178.15831223435973
"(47.99999999999999, 890.0047428028663)",65.55487302195462,16.017279415787982,0.21619952901625625,10.743177476507567,181.6754287397064
"(49.0, 890.0047428028663)",65.24380618512161,16.35942264466081,0.22081890424527514,11.385687887403346,185.14418419142353
"(50.0, 890.0047428028663)",64.94083755860055,16.698975165051465,0.22540245803665182,12.044477381065658,188.5647793109785
"(51.0, 890.0047428028663)",64.64525011122606,17.036278355542937,0.22995513313166951,12.71959741317534,191.9415617058751
"(52.0, 890.0047428028663)",64.35641331405084,17.371620701203,0.23448159421378395,13.411109611855963,195.2786213383889
"(53.0, 890.0047428028663)",64.07369190972526,17.705319025886666,0.23898585096921718,14.11908569943234,198.57945512594995
"(54.0, 890.0047428028663)",63.796563667935814,18.037632141698666,0.2434713945514654,14.84360695753768,201.8470889300945
"(55.0, 890.0047428028663)",63.52453494186151,18.368795767432577,0.24794170921325306,15.584763818943646,205.0845333195007
"(56.0, 890.0047428028663)",63.2570860694939,18.699086446496306,0.25239968841510746,16.3426555003253,208.294264271086
"(57.0, 890.0047428028663)",62.99385327506939,19.028666926136356,0.2568483454338228,17.117389666352974,211.47885595081826
"(58.0, 890.0047428028663)",62.73442132384141,19.357749646039927,0.26129030344831616,17.909082117603557,214.64052719979796
"(59.0, 890.0047428028663)",62.47347431188906,19.68605321969015,0.2658093042337722,18.71785662591365,217.85368482327362
"(59.99999999999999, 890.0047428028663)",62.225511432871805,20.015150074358573,0.2701638709300329,19.543844008075414,220.90328245363528
"(61.0, 890.0047428028663)",61.9753709914844,20.343801354026112,0.2745999952634222,20.387183148563164,224.00811500952724
"(61.99999999999999, 890.0047428028663)",61.72770042373176,20.672626078571728,0.27903845847497044,21.248019445340702,227.09753202178365
"(63.0, 890.0047428028663)",61.48221866363687,21.001767390082694,0.28348119706166636,22.126505200211376,230.17310468010564
"(64.0, 890.0047428028663)",61.23866201544687,21.33136042009442,0.2879300333663527,23.02279923820323,233.23629605323825
"(65.0, 890.0047428028663)",60.996782500337886,21.661532892542084,0.2923866890428039,23.937066659580516,236.28847332094182
"(66.0, 890.0047428028663)",60.75634720271244,21.992405270613688,0.29685279389933084,24.86947859442362,239.3309158902626
"(67.0, 890.0047428028663)",60.51713533909604,22.324092448590317,0.30132989235787183,25.820211959195582,242.36482138758754
"(68.0, 890.0047428028663)",60.278927634915185,22.656708142307618,0.3058194970004808,26.789449214825982,245.39135355718884
"(69.0, 890.0047428028663)",60.04157592908383,22.990333891742374,0.31032280110416366,27.77737812607913,248.4113866564971
"(70.0, 890.0047428028663)",59.80484833389312,23.325088663518603,0.31484131040614327,28.784191521819142,251.42606796991777
"(71.0, 890.0047428028663)",59.56858916904553,23.661056773062064,0.3193761972187901,29.810087056271847,254.43624320679493
"(72.0, 890.0047428028663)",59.33263623844739,23.99832518941444,0.32392863585323645,30.855266970923168,257.44275526811987
"(73.0, 890.0047428028663)",59.096836894198105,24.3369763292909,0.3284997377079731,31.91993785717159,260.44638671242205
"(74.0, 890.0047428028663)",58.86104762039746,24.677088186814974,0.33309055496402934,33.00431041959832,263.4478632812266
"(74.99999999999999, 890.0047428028663)",58.62513410018058,25.018734190700076,0.3377020835664435,34.10859923989868,266.44785678864594
"(76.0, 890.0047428028663)",58.38896953959698,25.361984301969315,0.3423352624258513,35.233022541442544,269.446984646229
"(77.0, 890.0047428028663)",58.15243571187897,25.706904124690496,0.3469909792727933,36.377801954476475,272.44581530812064
