T_mu,sigma,ω₀,n_B,P,e
"(17, 800.0071142042996)",92.99474245803515,0.001438579540602057,1.941790112115046e-5,0.00032991518896472545,0.015204543850871288
"(18, 800.0071142042996)",92.99097045571867,0.0026545576037031917,3.340718392552345e-5,0.0006008076112469356,0.02612517719470335
"(19, 800.0071142042996)",92.98528201498709,0.004341028046371212,5.455535306676507e-5,0.0010351668630478995,0.04260950370829151
"(20, 800.0071142042996)",92.9770561909928,0.006722549812049001,8.521930300915768e-5,0.0017009879423260143,0.06647506073253201
"(21, 800.0071142042996)",92.96557869405432,0.009494310844411017,0.00012815390737945523,0.0026831026215522746,0.0998409349950908
"(22, 800.0071142042996)",92.9500473078774,0.01429003191268697,0.0001864198276861137,0.004084646006367349,0.14505254237126325
"(23, 800.0071142042996)",92.9295787198656,0.019527005053947135,0.00026357489721438594,0.006028184854358123,0.2048336080428176
"(24, 800.0071142042996)",92.90321623475107,0.026921303386879078,0.0003633829013379762,0.00865690149866985,0.2820520047519102
"(25, 800.0071142042996)",92.86993782915404,0.03630624573055121,0.0004900605573549602,0.012135440362731459,0.3799164919121609
"(26, 800.0071142042996)",92.82866451006971,0.04801913342829003,0.0006481607454580975,0.016650823841295563,0.5018823836731446
"(27, 800.0071142042996)",92.7782685599417,0.06242455891392925,0.0008426047210677763,0.022413280347988916,0.6516764909683617
"(28, 800.0071142042996)",92.71758177122011,0.07991543389723946,0.0010786959981593015,0.02965708310074131,0.833307389490408
"(29, 800.0071142042996)",92.64540362728073,0.10091438646349564,0.0013621392035364954,0.03864141670187463,1.0510796366639001
"(30, 800.0071142042996)",92.56050942182999,0.1258754482361572,0.0016990628223423625,0.04965128770723755,1.3096110576466884
"(31, 800.0071142042996)",92.4616581256397,0.1552859190226757,0.002096044421618198,0.06299848476935839,1.6138519642134364
"(32, 800.0071142042996)",92.3476002934777,0.18966828340371927,0.002560136488131368,0.07902258340390476,1.9691048204352009
"(33, 800.0071142042996)",92.21708567345954,0.22958202543435094,0.0030988909296273803,0.09809197994431579,2.3810428099007637
"(34, 800.0071142042996)",92.06887035719403,0.27562519187727197,0.003720380153831996,0.12060492986501607,2.8557256607450667
"(35, 800.0071142042996)",91.90172413897159,0.3284355077653849,0.004433212093719878,0.1469905572689621,3.3996106564834787
"(36, 800.0071142042996)",91.71443587083932,0.3886909530880539,0.005246538195251619,0.17770979525873057,4.019558085887151
"(37, 800.0071142042996)",91.50582007258838,0.45710956125222435,0.006170050397852636,0.21325621164822564,4.722828001632952
"(38, 800.0071142042996)",91.27472164052064,0.5344483559832205,0.007213966998678583,0.2541566709019742,5.517068249675931
"(39, 800.0071142042996)",91.02002064627038,0.6215012716731458,0.008389004500507412,0.3009717810980267,6.410291500399789
"(40, 800.0071142042996)",90.7406368715332,0.7190959293029454,0.009706334102830822,0.3542960737471738,7.410840261361291
"(41, 800.0071142042996)",90.4355347190356,0.8280891312017198,0.011177520900627468,0.41475786454347546,8.527338375125748
"(42, 800.0071142042996)",90.10372915992576,0.9493609208665645,0.012814443706123417,0.48301874219018454,9.768627387279059
"(43, 800.0071142042996)",89.74429370937615,1.0838070084717488,0.01462919270776249,0.5597726308735247,11.143685610402128
"(44, 800.0071142042996)",89.35637170838149,1.2323292486354263,0.016633941206124176,0.6457443674931188,12.66152693466227
"(45, 800.0071142042996)",88.93919249145559,1.3958238313287457,0.018840786030810474,0.7416877259358051,14.331075135913562
"(46, 800.0071142042996)",88.49209448240994,1.5751666072355792,0.021261549124640955,0.8483828073003914,16.161007751416573
"(47, 800.0071142042996)",88.01455712258868,1.7711948055424327,0.023907531443079087,0.9666326951430514,18.159562542383203
"(48, 800.0071142042996)",87.50624431214304,1.9846843537520371,0.026789206609818615,1.097259251068984,20.33429662067475
"(49, 800.0071142042996)",86.96706123506961,2.216321828275057,0.029915842056522448,1.2410978999840623,22.69178857264608
"(50, 800.0071142042996)",86.3972257234691,2.4666702250104238,0.03329503664961572,1.3989912341580093,25.23727495322746
"(51, 800.0071142042996)",85.7973536532562,2.7361280614741403,0.03693217004115622,1.5717812632408743,27.974217512686998
"(52, 800.0071142042996)",85.16855454680154,3.024882722378435,0.040829771296588206,1.7603001708772086,30.903807337727866
"(53, 800.0071142042996)",84.51252891453481,3.332860044153267,0.04498683942745258,1.9653595323781246,34.02443205515042
"(54, 800.0071142042996)",83.83165291338808,3.6596751402357817,0.049398179253778374,2.18773812334604,37.33115670841589
"(55, 800.0071142042996)",83.12903067399218,4.004591787297316,0.05405385323951219,2.4281687171553483,40.81529842460952
"(56, 800.0071142042996)",82.40849102896344,4.366500194838703,0.05893888146859119,2.6873246101849104,44.464199867931995
"(57, 800.0071142042996)",81.67450851639097,4.743923282430406,0.0640333262287384,2.9658069617798506,48.26130956737565
"(58, 800.0071142042996)",80.93204036254039,5.135058483810951,0.06931285693663868,3.2641342790497996,52.18664437608597
"(59, 800.0071142042996)",80.18628576036389,5.537856905086771,0.07474981728228573,3.5827353847510985,56.21765022654898
"(60, 800.0071142042996)",79.44240153417672,5.950130845296513,0.08031467788267563,3.9219468956794272,60.33036678548778
"(61, 800.0071142042996)",78.70521388081436,6.369675842419225,0.08597768299803742,4.282015633294896,64.5007424279371
"(62, 800.0071142042996)",77.97897470849475,6.7943875901843835,0.09171042926575948,4.663105640034822,68.70589021930297
"(63, 800.0071142042996)",77.2671955127107,7.222357428642435,0.09748715206605867,5.0653088056024105,72.9251063907609
"(64, 800.0071142042996)",76.57257185855691,7.651935803680132,0.1032855873752858,5.488657706151671,77.14054698884675
"(65, 800.0071142042996)",75.89699162904971,8.081762362037622,0.10908737264900373,5.9331391970881935,81.33753499197032
"(66, 800.0071142042996)",75.24160591722797,8.51076643602627,0.11487805606621605,6.398707521845674,85.50455459708756
"(67, 800.0071142042996)",74.60693732688837,8.938146454045315,0.1206468180265156,6.8852960746192355,89.63301665270477
"(68, 800.0071142042996)",73.99300256475404,9.363336822417311,0.1263860241660352,7.392827352774313,93.71689111605038
"(69, 800.0071142042996)",73.39943231470234,9.78596971453137,0.1320907094154133,7.921220965357348,97.75228628726613
"(70, 800.0071142042996)",72.82557889853621,10.205836736761258,0.13775806135154398,8.470399792042757,101.73702932818479
"(71, 800.0071142042996)",72.2706049111581,10.622854490282762,0.14338695379364116,9.040294514694128,105.67028860430197
"(72, 800.0071142042996)",71.73355570660095,11.03703411333819,0.1489775372405922,9.630846794755453,109.55224285435428
"(73, 800.0071142042996)",71.2134135305635,11.448456621131276,0.15453090523299276,10.242011370568001,113.38381218025664
"(74, 800.0071142042996)",70.70913796986729,11.857252918081977,0.1600488247145575,10.873757321550807,117.16644107013212
"(75, 800.0071142042996)",70.21969471571413,12.263588175469677,0.16553352516197214,11.526068708082196,120.90192906081194
"(76, 800.0071142042996)",69.7440753033249,12.667649833108532,0.1709875366319225,12.19894475546801,124.59230099033829
"(77, 800.0071142042996)",69.28131002765001,13.0696385381564,0.1764135674533883,12.892399713685025,128.23970929118568
"(78, 800.0071142042996)",68.83047582511536,13.469761407995014,0.18181441329023715,13.606462493143301,131.84636160392716
"(79, 800.0071142042996)",68.39070052532516,13.868227099256554,0.1871928905830877,14.341176151362582,135.4144680435746
"(80, 800.0071142042996)",67.96116454375716,14.265242261132887,0.19255178867619124,15.096597285507704,138.94620350820819
"(81, 800.0071142042996)",67.54110055029119,14.66100908563448,0.1978938379092194,15.872795370367385,142.44368281420066
"(82, 800.0071142042996)",67.1297934194691,15.055723370337699,0.20322167862609727,16.66985206996636,145.9089365914513
"(83, 800.0071142042996)",66.72657624011134,15.449573801506382,0.20853785900862196,17.48786054234787,149.3439102454829
"(84, 800.0071142042996)",66.3308294006749,15.842740929207407,0.21384481624963486,18.326924750846075,152.750449584573
"(85, 800.0071142042996)",65.94197751848338,16.235396891704205,0.2191448738652847,19.187158790708466,156.13029934292317
"(86, 800.0071142042996)",65.55948669329237,16.627705261615912,0.22444023972932853,20.068686236435397,159.48510226074592
"(87, 800.0071142042996)",65.1828617605567,17.0198210612505,0.22973300632045845,20.971639513212487,162.8163999106956
"(88, 800.0071142042996)",64.81164364451239,17.411890885941027,0.23502515234922794,21.896159293882256,166.12563460244942
"(89, 800.0071142042996)",64.44540683590144,17.8040530978685,0.24031854543681805,22.8423939220879,169.41415210259575
"(90, 800.0071142042996)",64.0837569959326,18.19643807898719,0.24561494547304094,23.810498861208814,172.68320487212506
"(91, 800.0071142042996)",63.72632871883569,18.589168509802636,0.25091600838140626,24.800636168448293,175.93395560442235
"(92, 800.0071142042996)",63.37278344635098,18.982359664303548,0.256223290132728,25.812973993019234,179.16748093799544
"(93, 800.0071142042996)",63.02280753539244,19.376119713051615,0.26153825080522985,26.84768609727083,182.38477518346147
"(94, 800.0071142042996)",62.67611047662154,19.770550022109465,0.2668622586383348,27.904951399509706,185.58675402378591
"(95, 800.0071142042996)",62.33242323432848,20.165745453684604,0.27219659407000973,28.98495353728078,188.77425818090688
"(96, 800.0071142042996)",61.99149674659228,20.561794645662864,0.27754245353299495,30.08788044991612,191.94805687019604
"(97, 800.0071142042996)",61.65310051302592,20.95878029276717,0.2829009532390095,31.213923979217338,195.10885122716812
"(98, 800.0071142042996)",61.31702131365324,21.356779408197198,0.2882731327095305,32.36327948721262,198.25727751437194
"(99, 800.0071142042996)",60.98306202256395,21.755863575025494,0.29365995816901036,33.536145490095905,201.39391020204943
"(100, 800.0071142042996)",60.651040517850674,22.15609918358166,0.29906232575326286,34.73272330740626,204.5192648856877
"(101, 800.0071142042996)",60.32078866793625,22.557547659624774,0.3044810645837337,35.95321672577757,207.63380108170816
"(102, 800.0071142042996)",59.992151407412514,22.960265675830176,0.3099169396265183,37.1978316765435,210.73792483709553
"(103, 800.0071142042996)",59.66498586730933,23.364305357509792,0.3153706544683355,38.46677592665563,213.83199125927874
"(104, 800.0071142042996)",59.339160581101595,23.769714473457327,0.3208428538886469,39.76025878241886,216.91630687010928
"(105, 800.0071142042996)",59.014554740400555,24.17653661912522,0.32633412634261744,41.07849080563306,219.9911318761056
"(106, 800.0071142042996)",58.69105750676265,24.584811390301535,0.3318450062833495,42.421683541838114,223.05668229801202
"(107, 800.0071142042996)",58.36856736585614,24.994574548211798,0.3373759764247035,43.790049260330555,226.1131320410543
"(108, 800.0071142042996)",58.04699152812622,25.40585817776675,0.3429274698469816,45.18380070582904,229.16061482783664
"(109, 800.0071142042996)",57.72624536489622,25.818690838822512,0.3484998720439482,46.603150861561815,232.19922607288487
"(110, 800.0071142042996)",57.40625188140115,26.233097710283708,0.3540935228802315,48.04831272370349,235.22902467414463
"(111, 800.0071142042996)",57.086941220059614,26.64910072960915,0.3597087184714829,49.51949908708976,238.25003473140805
"(112, 800.0071142042996)",56.76825019289842,27.06671872742202,0.3653457129893988,51.01692234216849,241.2622471933927
"(113, 800.0071142042996)",56.450121840651775,27.48596755657902,0.37100472041849614,52.54079428317865,244.26562145499545
"(114, 800.0071142042996)",56.1325050149046,27.906860218259897,0.3766859162481205,54.091325927609496,247.26008689145186
"(115, 800.0071142042996)",55.815353982804055,28.329406983878496,0.38238943911635176,55.66872734693972,250.24554434273355
"(116, 800.0071142042996)",55.49862805122963,28.753615513734154,0.388115392415144,57.27320750873166,253.22186755557698
"(117, 800.0071142042996)",55.182291212128774,29.179490970570953,0.39386384586309237,58.90497413013562,256.18890458820397
"(118, 800.0071142042996)",54.866311799068754,29.607036136178827,0.39963483700123786,60.56423354289241,259.14647914197354
"(119, 800.0071142042996)",54.550662160820686,30.036251523139537,0.4054283726833925,62.2511905698874,262.0943918770987
"(120, 800.0071142042996)",54.235318363136976,30.467135472792016,0.4112444305937661,63.96604841333045,265.0324217385787
"(17, 800.0639873555745)",92.99472482494524,0.0014434058854297012,1.9483046971084828e-5,0.0003310213947444814,0.015256662850777591
"(18, 800.0639873555745)",92.99094184410156,0.0024829719423653768,3.351507671516032e-5,0.0006027094164763635,0.02621149649678277
"(19, 800.0639873555745)",92.98523780576653,0.004054273715804561,5.4724458335545556e-5,0.001038270974041063,0.042744797367769524
"(20, 800.0639873555745)",92.97699066651697,0.006332310545364773,8.547332738432954e-5,0.0017058354874094394,0.06667829563224566
"(21, 800.0639873555745)",92.96548497376229,0.009520215194053107,0.00012850356347120958,0.0026904010754969787,0.1001206723046791
"(22, 800.0639873555745)",92.94991730918561,0.013848779839702756,0.00018693039212523398,0.004095254357120279,0.1454610205245355
"(23, 800.0639873555745)",92.92940313770887,0.019575898051971564,0.00026423485335677133,0.006043193949024,0.20536159642590995
"(24, 800.0639873555745)",92.90298453171253,0.026986126918804917,0.0003642578874350121,0.00867759310760721,0.28275202473936656
"(25, 800.0639873555745)",92.86963824279997,0.03639052117672474,0.0004911981048306658,0.012163343984643539,0.3808265703476804
"(26, 800.0639873555745)",92.82828405951133,0.04812683856098875,0.0006496145476986231,0.016687728110372026,0.5030454771655763
"(27, 800.0639873555745)",92.77779307763281,0.06256016044775342,0.000844435068092937,0.022461253966755076,0.6531408336745561
"(28, 800.0639873555745)",92.71699594311255,0.0800839246992994,0.0010809702816742591,0.02971849658863406,0.8351268971805521
"(29, 800.0639873555745)",92.64469098747308,0.1011213293276782,0.0013649325075148079,0.03871896525842983,1.0533143791751098
"(30, 800.0639873555745)",92.55965239873863,0.12612702379666385,0.0017024585813078935,0.04974801529179254,1.3123277855771152
"(31, 800.0639873555745)",92.46063811308242,0.1555889799412451,0.0021001351344236557,0.06311780970298118,1.6171246799295442
"(32, 800.0639873555745)",92.34639743415794,0.19003038745688755,0.002565024612369957,0.0791683253861845,1.9730154936517101
"(33, 800.0639873555745)",92.21567989901428,0.23001159227009746,0.0031046892037086132,0.0982683884601904,2.3856816353587265
"(34, 800.0639873555745)",92.06723992915019,0.2761314140323958,0.003727213140176737,0.12081671384584804,2.861192292808044
"(35, 800.0639873555745)",91.89984660661354,0.32902851406475764,0.004441216545039509,0.14724291555568764,3.40601450217817
"(36, 800.0639873555745)",91.71228833416075,0.38938182737983834,0.005255863594265342,0.17800844750986036,4.02701873671507
"(37, 800.0639873555745)",91.50337847268369,0.45791040211119144,0.006180860119017966,0.21360742914656244,4.731476162962002
"(38, 800.0639873555745)",91.27196132319574,0.5353723065931459,0.0072264384817176544,0.25456730647361314,5.527045879589177
"(39, 800.0639873555745)",91.01691631780838,0.6225625530612244,0.008403329643111213,0.3014492974476889,6.421752123883165
"(40, 800.0639873555745)",90.73716258572072,0.7203098432671523,0.009722719475150436,0.35484856934747694,7.423949141881079
"(41, 800.0639873555745)",90.43166397747751,0.8294720531862514,0.011196187589434683,0.4153940960300586,8.542272389954052
"(42, 800.0639873555745)",90.09943504901052,0.950930270549052,0.012835626785866801,0.48374814217066675,9.785574604337942
"(43, 800.0639873555745)",89.7395490260856,1.0855811773812516,0.014653140383566668,0.5606053199450763,11.162844602612264
"(44, 800.0639873555745)",89.35114910284295,1.2343274912039437,0.0166609135520693,0.6466911589089349,12.683105770546156
"(45, 800.0639873555745)",88.9334650835129,1.3980660748905696,0.018871052404671976,0.7427601212221254,14.355289311255738
"(46, 800.0639873555745)",88.48583565109378,1.5776734357706563,0.021295386117085178,0.8495929805101944,16.188078548601517
"(47, 800.0639873555745)",88.00774201602687,1.7739868074923009,0.023945217828193453,0.9679934631370128,18.189712990585228
"(48, 800.0639873555745)",87.49885029275984,1.9877819702673287,0.026831018139530764,1.098784026284502,20.367747331238224
"(49, 800.0639873555745)",86.95906760883656,2.2197437682974064,0.029962052324100475,1.2428006216278604,22.72875843014832
"(50, 800.0639873555745)",86.3886216418876,2.4704365809396864,0.033345874802778085,1.4008862730500988,25.277947283520316
