T_mu,sigma,ω₀,n_B,P,e
"(1, 310.1118481127528)",92.99999999490393,1.0293139679944005e-92,7.185356163487967e-277,1.9859446137283985e-12,-1.9859446137283985e-12
"(2, 310.1118481127528)",92.99999999490393,1.64459544071235e-92,7.41628059487315e-140,1.9859446137283985e-12,-1.9859446137283985e-12
"(3, 310.1118481127528)",92.99999999490393,1.434355022646594e-69,4.5251219215995533e-94,1.9859446137283985e-12,-1.9859446137283985e-12
"(4, 310.1118481127528)",92.99999999490393,9.005121138362918e-56,4.019051205832021e-71,1.9859446137283985e-12,-1.9859446137283985e-12
"(5, 310.1118481127528)",92.99999999490393,1.497195446036402e-46,2.549672030981366e-57,1.9859446137283985e-12,-1.9859446137283985e-12
"(6, 310.1118481127528)",92.99999999490393,5.989987067216447e-40,4.2678269072207457e-48,1.9859446137283985e-12,-1.9859446137283985e-12
"(7, 310.1118481127528)",92.99999999490393,4.3045522969480276e-35,1.7155703775761348e-41,1.9859446137283985e-12,-1.9859446137283985e-12
"(8, 310.1118481127528)",92.99999999490393,3.198628635391276e-31,1.5828764464543102e-36,1.9859446137283985e-12,-1.9859446137283985e-12
"(9, 310.1118481127528)",92.99999999490393,4.069684293735928e-28,1.1759947621835651e-32,1.9859446137283985e-12,-1.9859446137283985e-12
"(10, 310.1118481127528)",92.99999999490393,1.4345289174151063e-25,1.4948453253097075e-29,1.9859446137283985e-12,-1.9859446137283937e-12
"(11, 310.1118481127528)",92.99999999490393,1.932769043674882e-23,5.253830651225084e-27,1.9859446137283985e-12,-1.985944613726769e-12
"(12, 310.1118481127528)",92.99999999490393,1.2443072386226569e-21,7.032772703118184e-25,1.9859446137283985e-12,-1.985944613510304e-12
"(13, 310.1118481127528)",92.99999999490393,4.4889296123940844e-20,4.4762231528628937e-23,1.9859446137283985e-12,-1.9859445998471e-12
"(14, 310.1118481127528)",92.99999999490393,1.019430883690212e-18,1.5875138149921291e-21,1.9859446137283985e-12,-1.9859441214215556e-12
"(15, 310.1118481127528)",92.99999999490393,1.356930025132182e-18,3.5245229535133993e-20,1.9859446137283985e-12,-1.98593368376513e-12
"(16, 310.1118481127528)",93.0,4.996400086771117e-18,5.345736005443236e-19,0.0,1.6577760721708864e-16
"(17, 310.1118481127528)",93.0,0.0,5.922164089185829e-18,0.0,1.836533250524395e-15
"(18, 310.1118481127528)",93.0,0.0,5.0480624272144144e-17,0.0,1.5654639686920108e-14
"(19, 310.1118481127528)",93.0,0.0,3.4498556323638935e-16,0.0,1.0698411058745565e-13
"(20, 310.1118481127528)",93.0,0.0,1.9534790004970495e-15,0.0,6.057969830935932e-13
"(21, 310.1118481127528)",93.0,1.4217015360885954e-12,9.413112206475926e-15,2.482430767160498e-13,2.6708745461269115e-12
"(22, 310.1118481127528)",92.99999843986113,5.528787469744403e-12,3.9451244168247334e-14,2.8547953822345726e-12,9.379502857128069e-12
"(23, 310.1118481127528)",92.9999999969128,1.911313882559487e-11,1.4643100087102526e-13,3.3512815356666724e-12,4.205870676544709e-11
"(24, 310.1118481127528)",92.99999843976849,6.053635133127043e-11,4.886428587462515e-13,7.695535378197545e-12,1.4383840461470133e-10
"(25, 310.1118481127528)",92.99999999246516,1.734523172238407e-10,1.4846834193562873e-12,3.512639535532105e-11,4.2529152368361837e-10
"(26, 310.1118481127528)",92.99999843875128,4.678652075243602e-10,4.1516120151429595e-12,1.0798573837148167e-10,1.1794783362916112e-9
"(27, 310.1118481127528)",92.99999999011713,1.1718413002591716e-9,1.078223889128534e-11,2.870931182221116e-10,3.0566069111475836e-9
"(28, 310.1118481127528)",92.99999998627365,2.7366851326213374e-9,2.621295240829628e-11,7.339306563110012e-10,7.3950164595173926e-9
"(29, 310.1118481127528)",92.9999999778196,6.143808718732434e-9,6.005859710612455e-11,1.739687481626077e-9,1.6885195062013437e-8
"(30, 310.1118481127528)",92.99999996024066,1.3043827570683049e-8,1.3044715493256603e-10,3.909456093662711e-9,3.6543752203525943e-8
"(31, 310.1118481127528)",92.9999983724438,2.6231874275123566e-8,2.6996984590202576e-10,8.369018845328187e-9,7.53518290020641e-8
"(32, 310.1118481127528)",92.99999830670096,5.13764135190882e-8,5.347633371270324e-10,1.710841636111672e-8,1.487280304182904e-7
"(33, 310.1118481127528)",92.99999974379884,9.56053160572348e-8,1.0178507779570472e-9,3.358902598121855e-8,2.8205855987404455e-7
"(34, 310.1118481127528)",92.99999797585787,1.7284701347211113e-7,1.8680713842745713e-9,6.351249469164791e-8,5.157985746922878e-7
"(35, 310.1118481127528)",92.99999917044858,3.0537656319988106e-7,3.3161023589382896e-9,1.1605761025398075e-7,9.123050208074313e-7
"(36, 310.1118481127528)",92.9999985833773,5.169355101739355e-7,5.70924692180965e-9,2.0553285536705344e-7,1.5649722588873822e-6
"(37, 310.1118481127528)",92.99999607711727,8.624134029176595e-7,9.556726810061679e-9,3.535949560435742e-7,2.610059256933346e-6
"(38, 310.1118481127528)",92.99999459220375,1.396390097192695e-6,1.5587288792087758e-8,5.923130700275675e-7,4.241489864353965e-6
"(39, 310.1118481127528)",92.99999232222547,2.191668311517787e-6,2.482093187568064e-8,9.680205263727006e-7,6.729244529475358e-6
"(40, 310.1118481127528)",92.9999904794809,3.4092602460145005e-6,3.86564147546621e-8,1.5462552350335474e-6,1.04415569859478e-5
"(41, 310.1118481127528)",92.99998550541618,4.8114016110703285e-6,5.897619280480463e-8,2.418021370232675e-6,1.5871194775119323e-5
"(42, 310.1118481127528)",92.99997833589427,7.584884166327311e-6,8.826999091213458e-8,3.707334718777427e-6,2.366623529588052e-5
"(43, 310.1118481127528)",92.99996664800359,1.0587591281966303e-5,1.2977839084135404e-7,5.580467376358369e-6,3.466534925255309e-5
"(44, 310.1118481127528)",92.99995409167795,1.589753083703873e-5,1.8765677351766233e-7,8.256891543586314e-6,4.9937697302852246e-5
"(45, 310.1118481127528)",92.99993474899267,2.179556639489494e-5,2.6716113718126496e-7,1.2022238062839976e-5,7.082759593234678e-5
"(46, 310.1118481127528)",92.99990858639728,3.058140648368473e-5,3.7485437104722974e-7,1.724328099098425e-5,9.900350078761574e-5
"(47, 310.1118481127528)",92.99987366789917,4.2327613892499385e-5,5.188345765484372e-7,2.4385181059965047e-5,0.00013651156833826834
"(48, 310.1118481127528)",92.99982763092773,5.784037931695094e-5,7.089837094487064e-7,3.4031136102276e-5,0.00018583311231669728
"(49, 310.1118481127528)",92.9997660737556,7.809335023828272e-5,9.572364967540706e-7,4.690442950454622e-5,0.00024994594958483574
"(50, 310.1118481127528)",92.99969026588083,0.00010425107436726495,1.2778670245351714e-6,6.389307627668283e-5,0.00033238862834426353
"(51, 310.1118481127528)",92.99959152570999,0.00013769392085610162,1.6877957565943908e-6,8.607709801519588e-5,0.00043732836329915255
"(52, 310.1118481127528)",92.99946669487596,0.00018004423357661803,2.206908567113401e-6,0.0001147583974680227,0.0005696300968953813
"(53, 310.1118481127528)",92.99931031405933,0.0002331936879767394,2.858392836592828e-6,0.00015149337370291916,0.0007349281114851366
"(54, 310.1118481127528)",92.9991160453089,0.00029933162548251594,3.6690846199758497e-6,0.00019812815921922718,0.0009396984531635607
"(55, 310.1118481127528)",92.99887509878727,0.00038097424290467295,4.669827009642248e-6,0.0002568364967523985,0.0011913321875746089
"(56, 310.1118481127528)",92.99858387022236,0.00048099431789682784,5.895831592117161e-6,0.00033016021667299034,0.0014982070145200164
"(57, 310.1118481127528)",92.9982268292364,0.0006026517687261757,7.387059707720407e-6,0.00042105225142990456,0.0018697624866505223
"(58, 310.1118481127528)",92.99779965450804,0.000749623906034872,9.18858319704228e-6,0.0005329220879888839,0.0023165664287836843
"(59, 310.1118481127528)",92.99728441757645,0.0009260367158155947,1.1350980459433148e-5,0.0006696835065897445,0.0028503900215768128
"(60, 310.1118481127528)",92.99667419584274,0.0011364949845690123,1.3930690628806338e-5,0.0008358046466583307,0.0034842675697278097
"(61, 310.1118481127528)",92.99594989716286,0.0013861136132903085,1.699041367091492e-5,0.001036360090810563,0.004232568492877043
"(62, 310.1118481127528)",92.99509556745748,0.0016805474216815778,2.0599464786897907e-5,0.0012770850004613918,0.005111053094737091
"(63, 310.1118481127528)",92.99409673335636,0.002026020872863369,2.4834137340409027e-5,0.0015644310374185694,0.006136929189501598
"(64, 310.1118481127528)",92.99293272525499,0.002429357844845005,2.9778077297414578e-5,0.0019056240159789064,0.0073289105679667345
"(65, 310.1118481127528)",92.99158270908885,0.0028980098884415955,3.5522622721654424e-5,0.0023087231380706313,0.008707263043953688
"(66, 310.1118481127528)",92.99002559884973,0.0034400839475481632,4.2167141817058034e-5,0.002782681609620226,0.010293848668900181
"(67, 310.1118481127528)",92.98823249378698,0.004064370438532229,4.981939411292161e-5,0.0033374085596989313,0.012112175820516788
"(68, 310.1118481127528)",92.98618311680812,0.004780367800427315,5.8595793024514495e-5,0.003983832839986435,0.014187416826478104
