T_mu,sigma,ω₀,n_B,P,e
"(1, 430.1118481127528)",92.99999999490393,2.4228534301543814e-75,9.371004112869892e-225,1.9859446137283985e-12,-1.9859446137283985e-12
"(2, 430.1118481127528)",92.99999999490393,3.8711353665102987e-75,8.469447244291949e-114,1.9859446137283985e-12,-1.9859446137283985e-12
"(3, 430.1118481127528)",92.99999999490393,1.5328198490395007e-56,1.065147030985792e-76,1.9859446137283985e-12,-1.9859446137283985e-12
"(4, 430.1118481127528)",92.99999999490393,2.385377536294975e-45,4.294948855296864e-58,1.9859446137283985e-12,-1.9859446137283985e-12
"(5, 430.1118481127528)",92.99999999490393,7.2638714111892e-38,6.75385738197124e-47,1.9859446137283985e-12,-1.9859446137283985e-12
"(6, 430.1118481127528)",92.99999999490393,1.6690741163986228e-32,2.070601075416901e-39,1.9859446137283985e-12,-1.9859446137283985e-12
"(7, 430.1118481127528)",92.99999999490393,1.4073450540380418e-28,4.780318131045588e-34,1.9859446137283985e-12,-1.9859446137283985e-12
"(8, 430.1118481127528)",92.99999999490393,1.9766100376363254e-25,5.174450601936104e-30,1.9859446137283985e-12,-1.985944613728396e-12
"(9, 430.1118481127528)",92.99999999490393,6.644513619709877e-23,7.261034152237246e-27,1.9859446137283985e-12,-1.985944613725275e-12
"(10, 430.1118481127528)",92.99999999490393,7.905494014405645e-21,2.4329323912445605e-24,1.9859446137283985e-12,-1.9859446126819654e-12
"(11, 430.1118481127528)",92.99999999490393,4.323601834259123e-19,2.8723281485566456e-22,1.9859446137283985e-12,-1.9859444901861617e-12
"(12, 430.1118481127528)",92.99999999490393,5.978450136679966e-19,1.5490712738788347e-20,1.9859446137283985e-12,-1.9859379509893136e-12
"(13, 430.1118481127528)",93.0,6.483692813105596e-17,4.568607714168815e-19,0.0,1.9650123072433284e-16
"(14, 430.1118481127528)",93.0,8.232732505069459e-17,8.379954158067829e-18,0.0,3.604317570026702e-15
"(15, 430.1118481127528)",93.0,0.0,1.050645482461343e-16,0.0,4.518950701727631e-14
"(16, 430.1118481127528)",93.0,0.0,9.66531743432625e-16,0.0,4.1571675442744733e-13
"(17, 430.1118481127528)",93.0,0.0,6.887927132279041e-15,1.241215383580249e-13,2.838457530172487e-12
"(18, 430.1118481127528)",93.0,0.0,3.966626080416058e-14,7.447292301481494e-13,1.6316199512051807e-11
"(19, 430.1118481127528)",93.0,0.0,1.908593492021668e-13,3.5995246123827223e-12,7.849134280255849e-11
"(20, 430.1118481127528)",92.99999999673884,2.1431336699227656e-11,7.880896771395224e-13,1.7749379985197562e-11,3.2121732752786507e-10
"(21, 430.1118481127528)",93.0,2.579932046599197e-10,2.853750425835324e-12,5.995070302692603e-11,1.1674811666816606e-9
"(22, 430.1118481127528)",92.9999999946157,1.0817138942735523e-9,9.224428958158787e-12,1.9698088137418553e-10,3.770555305604285e-9
"(23, 430.1118481127528)",92.9999999860139,3.067207623998161e-9,2.7009546059683216e-11,6.232142440956431e-10,1.0993911528321224e-8
"(24, 430.1118481127528)",92.99999842154767,7.900466402261966e-9,7.25210305379478e-11,1.7425422770083116e-9,2.94496121947098e-8
"(25, 430.1118481127528)",92.99999994740217,1.894522883210544e-8,1.8040450336933365e-10,4.510080217777193e-9,7.308403413427025e-8
"(26, 430.1118481127528)",92.9999998873712,4.308634974616966e-8,4.194234075788223e-10,1.0899112283218166e-8,1.6949986469225746e-7
"(27, 430.1118481127528)",92.99999976230713,9.195831910156605e-8,9.181352489669316e-10,2.4783719928561905e-8,3.7011712882206744e-7
"(28, 430.1118481127528)",92.99999951948463,1.864778786335239e-7,1.904487085538345e-9,5.332559179552809e-8,7.658168682722397e-7
"(29, 430.1118481127528)",92.99999749787968,3.613936268695929e-7,3.764055395845272e-9,1.0915161198127859e-7,1.5098132107245107e-6
"(30, 430.1118481127528)",92.9999982128829,6.72297184844297e-7,7.122174966428116e-9,2.1366132667104376e-7,2.8496705107217364e-6
"(31, 430.1118481127528)",92.99999676414895,1.1947698553400725e-6,1.2955531091868067e-8,4.016273848358243e-7,5.17070003636978e-6
"(32, 430.1118481127528)",92.99999432758867,2.0846101901651784e-6,2.2738724095469236e-8,7.276332259408685e-7,9.052561418487389e-6
"(33, 430.1118481127528)",92.99998883062607,3.506652483866883e-6,3.863112910901706e-8,1.2748252619799118e-6,1.5340881073781776e-5
"(34, 430.1118481127528)",92.99998416903702,5.68181181238132e-6,6.370861778015127e-8,2.166091139098162e-6,2.5235740195031683e-5
"(35, 430.1118481127528)",92.99997308511861,9.026508475135528e-6,1.0224426080503213e-7,3.5785454658479107e-6,4.039792250792675e-5
"(36, 430.1118481127528)",92.99995881350517,1.4127492964758433e-5,1.6004020020218068e-7,5.76143198678745e-6,6.307375429450744e-5
"(37, 430.1118481127528)",92.9999394709747,1.9972363012399737e-5,2.448130559861734e-7,9.058050893447402e-6,9.623894505889646e-5
"(38, 430.1118481127528)",92.99990949236806,3.1505808109281095e-5,3.666323437288687e-7,1.3931965225331937e-5,0.00014376094971380182
"(39, 430.1118481127528)",92.99986729203118,4.3924768520477855e-5,5.384118447891295e-7,2.0997912718439153e-5,0.00021057940088960994
"(40, 430.1118481127528)",92.99980891134183,6.617310618135999e-5,7.76449270508975e-7,3.105767481978039e-5,0.0003029023558846336
"(41, 430.1118481127528)",92.99972945245234,8.982324469372838e-5,1.1010165912577245e-6,4.514106012988759e-5,0.0004284192207387756
"(42, 430.1118481127528)",92.99962291067474,0.00012539051400215946,1.536985628647014e-6,6.45521993783116e-5,0.0005965235298817968
"(43, 430.1118481127528)",92.99948201583474,0.00017250520032157139,2.114498182060046e-6,9.092116471662992e-5,0.0008185495562002725
"(44, 430.1118481127528)",92.99929656881997,0.00023411301293318007,2.8696621279714902e-6,0.00012626097427263913,0.0011080147070483533
"(45, 430.1118481127528)",92.99905939882674,0.00031370521824645585,3.845270981979524e-6,0.0001730297643806754,0.0014808668441728774
"(46, 430.1118481127528)",92.99875850230706,0.00041537896122423724,5.091545394661509e-6,0.0002341981888181582,0.001955735810629678
"(47, 430.1118481127528)",92.99837690329446,0.0005438984937110048,6.666885249198495e-6,0.00031332158803285324,0.0025541847476555617
"(48, 430.1118481127528)",92.99790014261528,0.0007047566509675768,8.63861874017995e-6,0.00041461689522040375,0.003300955376259855
"(49, 430.1118481127528)",92.99730999267614,0.0009042362475336703,1.108375803568276e-5,0.0005430438255879073,0.004224211827174179
"(50, 430.1118481127528)",92.99658581485087,0.0011494708809565342,1.4089743862046851e-5,0.0007043901444994863,0.0053557756274408
"(51, 430.1118481127528)",92.99570443113379,0.001448504023065592,1.775516978958986e-5,0.0009053602330346465,0.006731348658721564
"(52, 430.1118481127528)",92.99463843472118,0.0018103478007398504,2.2190505842194404e-5,0.0011536675117405336,0.00839073196660254
"(53, 430.1118481127528)",92.99336361078018,0.0022450383198194526,2.7518761368012032e-5,0.0014581291190519342,0.010378016190717548
"(54, 430.1118481127528)",92.99184375346441,0.0027636906292205603,3.387618922729659e-5,0.0018287632856310906,0.012741787069938774
"(55, 430.1118481127528)",92.99004560391973,0.0033785494567251336,4.141287722156365e-5,0.002276888741694191,0.01553528041573907
"(56, 430.1118481127528)",92.98792975226017,0.004103038888257632,5.029337799279913e-5,0.0028152257802433033,0.01881655197607278
"(57, 430.1118481127528)",92.98545935270619,0.004951807540724433,6.069723124237823e-5,0.0034579985615136952,0.022648599743472723
"(58, 430.1118481127528)",92.98258545940206,0.005940774299940341,7.281958122808662e-5,0.004221038385320905,0.027099526275488152
"(59, 430.1118481127528)",92.97926157104256,0.007087166961661389,8.687159355130097e-5,0.005121887676237812,0.032242613974612144
"(60, 430.1118481127528)",92.97543627902188,0.00840956138742008,0.00010308096348286281,0.006179904087059531,0.03815643962179777
"(61, 430.1118481127528)",92.97105469493616,0.009927916684818914,0.00012169234159201859,0.007416364902270065,0.044924953041041465
"(62, 430.1118481127528)",92.9660570920954,0.011663608668271602,0.00014296775588286094,0.008854571069764951,0.05263755463354525
"(63, 430.1118481127528)",92.96038433645475,0.013639457892314117,0.0001671869087182016,0.010519950949204434,0.06138911933983936
"(64, 430.1118481127528)",92.95396974744878,0.015879758359036433,0.0001946475967634445,0.012440161265894324,0.07128007630873667
"(65, 430.1118481127528)",92.94674585922375,0.018410311458179503,0.00022566606689115038,0.01464519812707585,0.08241645095981294
"(66, 430.1118481127528)",92.9386380318812,0.021258442342056674,0.00026057729023643423,0.017167489584569914,0.09490989029523599
"(67, 430.1118481127528)",92.92957101020424,0.024453013388739606,0.0002997350541726918,0.020041992236708585,0.10887760585768395
"(68, 430.1118481127528)",92.91946981952219,0.02802446189593997,0.0003435123901989364,0.023306306477789997,0.12444244252030359
"(69, 430.1118481127528)",92.90824927635776,0.03200481663756139,0.0003923019504040205,0.027000764259701517,0.14173295264680924
"(70, 430.1118481127528)",92.89582495147631,0.03642770938333076,0.00044651598352407737,0.031168529603679683,0.16088328528174473
"(71, 430.1118481127528)",92.88211273010414,0.04132839015897521,0.0005065865006935941,0.03585569544576814,0.18203316059652597
"(72, 430.1118481127528)",92.86701944623489,0.04674375827926233,0.0005729658678478157,0.0411113794405235,0.20532802888502777
"(73, 430.1118481127528)",92.85045285023692,0.05271236398681766,0.0006461266219408401,0.046987818828348356,0.23091889664947635
"(74, 430.1118481127528)",92.83232114275884,0.059274421083251885,0.0007265616066613756,0.0535404643092313,0.25896229109966395
"(75, 430.1118481127528)",92.81252488134743,0.06647183920000858,0.0008147846137580095,0.06082807300518671,0.28962044303210627
"(76, 430.1118481127528)",92.7909658021335,0.07434821926424734,0.0009113300881524859,0.0689128004739094,0.3230610679821142
"(77, 430.1118481127528)",92.76754630941218,0.08294886403382229,0.001016753243997108,0.07786029188647076,0.359457324963762
"(78, 430.1118481127528)",92.74216278774182,0.09232081068380518,0.0011316307323230635,0.08773977223413626,0.39898801342652446
"(79, 430.1118481127528)",92.71471374560025,0.10251281760730621,0.0012565601840097912,0.09862413573757785,0.44183728727177424
"(80, 430.1118481127528)",92.68509613876805,0.11357538497212091,0.0013921606094660414,0.11059003428620072,0.48819473832101457
"(81, 430.1118481127528)",92.65320643121413,0.12556075978055325,0.0015390724310926035,0.12371796495847424,0.5382553227581528
"(82, 430.1118481127528)",92.6189403821665,0.13852294412177638,0.0016979576142075782,0.1380923565834239,0.5922193308805181
"(83, 430.1118481127528)",92.58219530673263,0.1525176886435696,0.0018694994671381456,0.15380165519061492,0.6502922156659794
"(84, 430.1118481127528)",92.54286728422302,0.1676025095215623,0.0020544030299389005,0.17093840841441202,0.7126846755610474
"(85, 430.1118481127528)",92.5008538570213,0.18383667479511825,0.0022533947587915376,0.18959934858217825,0.7796124356492408
"(86, 430.1118481127528)",92.4560522957747,0.20128121281572822,0.0024672227699259566,0.20988547451942982,0.8512962707592885
"(87, 430.1118481127528)",92.40836206966661,0.2199988908854574,0.002696656410988326,0.23190213179081098,0.9279617408644808
"(88, 430.1118481127528)",92.35767997894932,0.24005424371768058,0.0029424870825403393,0.2557590913932735,1.0098394657260539
"(89, 430.1118481127528)",92.30391830103999,0.2615134153459825,0.0032055244914031104,0.2815706265988523,1.0971634365692315
"(90, 430.1118481127528)",92.2469671067481,0.28444445295512083,0.003486604127611802,0.30945558789987077,1.1901741570647937
"(91, 430.1118481127528)",92.18674460950537,0.30891685368212773,0.0037865764442801533,0.339537475769359,1.2891139167001937
"(92, 430.1118481127528)",92.12314843183465,0.33500198701428713,0.004106317336556251,0.37194451117909233,1.3942312273845534
"(93, 430.1118481127528)",92.05609115330255,0.36277272542349615,0.004446719671190715,0.4068097036236555,1.5057771121915153
"(94, 430.1118481127528)",91.98548384179487,0.3923035726944642,0.004808696730656908,0.44427091659244416,1.6240065212441508
"(95, 430.1118481127528)",91.91124036070704,0.4236705827663775,0.005193180707515272,0.4844709301795478,1.749177621513339
"(96, 430.1118481127528)",91.8332763239778,0.45695133003194416,0.005601122492133344,0.5275575009072282,1.881551645690152
"(97, 430.1118481127528)",91.75150965490889,0.4922248567799049,0.006033490945551907,0.5736834184444973,2.021392522718394
"(98, 430.1118481127528)",91.66586028900417,0.5295716270051825,0.006491272375740173,0.6230065592800017,2.1689665988528635
"(99, 430.1118481127528)",91.57625032383143,0.5690734701473535,0.0069754698099600545,0.6756899372248416,2.32454227419179
"(100, 430.1118481127528)",91.48260377780441,0.6108135268435488,0.007487102356542675,0.7319017506507468,2.48838968093117
"(101, 430.1118481127528)",91.38484659628755,0.6548761876194634,0.008027204427003188,0.7918154266258329,2.6607803046513787
"(102, 430.1118481127528)",91.28290634787528,0.7013470337748954,0.00859682504885126,0.8556096617306047,2.841986647932817
"(103, 430.1118481127528)",91.17671218933427,0.7503127713614528,0.009197027029394303,0.923468459858798,3.0322818328969263
"(104, 430.1118481127528)",91.06619466102853,0.8018611658318527,0.009828886161643718,0.9955811668920965,3.2319392249823435
"(105, 430.1118481127528)",90.95128549109998,0.8560809765863873,0.010493490422012548,1.0721425043056663,3.4412320542596206
"(106, 430.1118481127528)",90.83191723471468,0.9130618873582627,0.011191939170932991,1.1533525912143752,3.6604330495611244
"(107, 430.1118481127528)",90.70802387095527,0.9728944275639646,0.01192534191917668,1.2394169810520723,3.8898138711814916
"(108, 430.1118481127528)",90.57953876557701,1.035669940266122,0.012694818546374989,1.3305466791310627,4.129645187306333
"(109, 430.1118481127528)",90.44639700181008,1.101480457248407,0.013501496879251892,1.4269581663694282,4.380195608654168
"(110, 430.1118481127528)",90.30853252986232,1.1704186942707082,0.01434651357975039,1.528873419575466,4.641732050185679
"(111, 430.1118481127528)",90.16587977724676,1.2425779419743541,0.015231012134436242,1.6365199303470552,4.914518847423081
"(112, 430.1118481127528)",90.01837281314727,1.318052017516048,0.01615614246440084,1.7501307227972043,5.198817570939165
"(113, 430.1118481127528)",89.86594490893826,1.396935209084158,0.01712306035812334,1.8699443705721086,5.494886765406536
"(114, 430.1118481127528)",89.70852865071517,1.4793222086257354,0.018132926496880798,1.9962050134447087,5.802981513821395
"(115, 430.1118481127528)",89.54605554751585,1.5653080572552702,0.019186905916746246,2.129162373995137,6.123353189422103
"(116, 430.1118481127528)",89.37845552673183,1.654988089288208,0.020286167679302074,2.269071774664769,6.45624929700504
"(117, 430.1118481127528)",89.20565599032686,1.748457867092836,0.021431885160614377,2.4161941556067617,6.801913579365369
"(118, 430.1118481127528)",89.02759010117445,1.8458133706071143,0.022625226067685977,2.5707960938458254,7.160581704095422
"(119, 430.1118481127528)",88.84417853429476,1.9471502976122186,0.02386737184031146,2.733149823969908,7.532489587860728
"(120, 430.1118481127528)",88.65534336863251,2.052564833315132,0.025159501811419332,2.9035332607916824,7.917866560914038
