T_mu,sigma,ω₀,n_B,P,e
"(1, 210.1118481127528)",92.99999999490393,0.0,0.0,1.9859446137283985e-12,-1.9859446137283985e-12
"(2, 210.1118481127528)",92.99999999490393,5.490050658271014e-107,1.430415006981965e-161,1.9859446137283985e-12,-1.9859446137283985e-12
"(3, 210.1118481127528)",92.99999999490393,1.9920242036945304e-80,1.5105933027318712e-108,1.9859446137283985e-12,-1.9859446137283985e-12
"(4, 210.1118481127528)",92.99999999490393,1.8560938054834554e-64,5.581635753700964e-82,1.9859446137283985e-12,-1.9859446137283985e-12
"(5, 210.1118481127528)",92.99999999490393,8.650418767337898e-54,5.255265742687581e-66,1.9859446137283985e-12,-1.9859446137283985e-12
"(6, 210.1118481127528)",92.99999999490393,3.742992171185736e-46,2.4658430594331645e-55,1.9859446137283985e-12,-1.9859446137283985e-12
"(7, 210.1118481127528)",92.99999999490393,1.6041347187920228e-40,1.0720169555328325e-47,1.9859446137283985e-12,-1.9859446137283985e-12
"(8, 210.1118481127528)",92.99999999490393,4.7797580034781346e-36,5.898831530187608e-42,1.9859446137283985e-12,-1.9859446137283985e-12
"(9, 210.1118481127528)",92.99999999490393,1.8462337802894097e-32,1.7575639824203388e-37,1.9859446137283985e-12,-1.9859446137283985e-12
"(10, 210.1118481127528)",92.99999999490393,1.6126038741670322e-29,6.7865872774839815e-34,1.9859446137283985e-12,-1.9859446137283985e-12
"(11, 210.1118481127528)",92.99999999490393,4.6198865120128274e-27,5.92030956822977e-31,1.9859446137283985e-12,-1.985944613728398e-12
"(12, 210.1118481127528)",92.99999999490393,5.619587364532664e-25,1.6904638924259699e-28,1.9859446137283985e-12,-1.985944613728363e-12
"(13, 210.1118481127528)",92.99999999490393,3.4908375406297076e-23,2.042607608985503e-26,1.9859446137283985e-12,-1.9859446137241067e-12
"(14, 210.1118481127528)",92.99999999490393,1.2677733941659048e-21,1.2549143085704235e-24,1.9859446137283985e-12,-1.9859446134647262e-12
"(15, 210.1118481127528)",92.99999999490393,2.978043335279656e-20,4.485427044236129e-23,1.9859446137283985e-12,-1.985944604303985e-12
"(16, 210.1118481127528)",92.99999999490393,4.8863286783716395e-19,1.0319698205074375e-21,1.9859446137283985e-12,-1.9859443968993123e-12
"(17, 210.1118481127528)",92.99999999490393,5.9431024736966495e-18,1.6512278860551177e-20,1.9859446137283985e-12,-1.9859411443029706e-12
"(18, 210.1118481127528)",92.99999999490393,7.557379305763917e-18,1.9515406238510414e-19,1.9859446137283985e-12,-1.985903609547684e-12
"(19, 210.1118481127528)",93.0,0.0,1.7866541405060073e-18,0.0,3.7539720340001906e-16
"(20, 210.1118481127528)",93.0,0.0,1.31624379593066e-17,0.0,2.76558416529936e-15
"(21, 210.1118481127528)",93.0,0.0,8.047560925610813e-17,0.0,1.6908878988800634e-14
"(22, 210.1118481127528)",92.99999999700253,6.336668554626362e-14,4.1878842452135124e-16,0.0,8.799240984440918e-14
"(23, 210.1118481127528)",92.99999999702578,2.8068191837269666e-13,1.894070534496486e-15,-1.9859446137283985e-12,2.3839112741873645e-12
"(24, 210.1118481127528)",92.99999843987204,1.0468559364683132e-12,7.575847155698579e-15,-1.8618230753703737e-12,3.453598322273944e-12
"(25, 210.1118481127528)",92.99999843986743,3.5269880578715684e-12,2.7192935272024573e-14,-1.365336921938274e-12,7.07889480755382e-12
"(26, 210.1118481127528)",92.9999999971627,1.0809829898248012e-11,8.868560916691093e-14,2.358309228802473e-12,1.627558801426247e-11
"(27, 210.1118481127528)",92.99999999276784,3.0867569798898155e-11,2.655894337499285e-13,1.1170938452222241e-11,4.4632548312194755e-11
"(28, 210.1118481127528)",92.9999999971275,8.291662099545403e-11,7.369942260522336e-13,1.6632286139975338e-11,1.3821893274428736e-10
"(29, 210.1118481127528)",92.99999999694366,2.0774622876176696e-10,1.909887482114909e-12,4.940037226649391e-11,3.5188961628808167e-10
"(30, 210.1118481127528)",92.99999843865629,4.874320339938811e-10,4.653568676731024e-12,1.3963673065277802e-10,8.381331843347948e-10
"(31, 210.1118481127528)",92.99999999014983,1.1015612263009064e-9,1.0724192660929628e-11,3.323974797227907e-10,1.9208824597823534e-9
"(32, 210.1118481127528)",92.99999998697652,2.3611161478492533e-9,2.3495806915489554e-11,7.519282793729149e-10,4.184819134540993e-9
"(33, 210.1118481127528)",92.99999842763437,4.806410270187382e-9,4.916307888931728e-11,1.620406683264015e-9,8.7093386810835e-9
"(34, 210.1118481127528)",92.99999841535406,9.53493260495966e-9,9.864041186153563e-11,3.3517780218201047e-9,1.7373741213010248e-8
"(35, 210.1118481127528)",92.99999995108142,1.814427974705758e-8,1.9045126859510657e-10,6.665823095979369e-9,3.335024492395675e-8
"(36, 210.1118481127528)",92.9999999049393,3.3361707519089405e-8,3.549780635540646e-10,1.2777443523190157e-8,6.180765344964058e-8
