T_mu,sigma,ω₀,n_B,P,e
"(1, 100.1118481127528)",92.99999999490393,0.0,0.0,1.9859446137283985e-12,-1.9859446137283985e-12
"(2, 100.1118481127528)",92.99999999490393,6.538006510456639e-123,1.8589407731257026e-185,1.9859446137283985e-12,-1.9859446137283985e-12
"(3, 100.1118481127528)",92.99999999490393,2.2708913632789335e-92,1.7989394748177579e-124,1.9859446137283985e-12,-1.9859446137283985e-12
"(4, 100.1118481127528)",92.99999999490393,5.177514447767755e-74,6.363019285880188e-94,1.9859446137283985e-12,-1.9859446137283985e-12
"(5, 100.1118481127528)",92.99999999490393,9.439992095180758e-62,1.4659396108774122e-75,1.9859446137283985e-12,-1.9859446137283985e-12
"(6, 100.1118481127528)",92.99999999490393,5.605202903124283e-53,2.6909146962123524e-63,1.9859446137283985e-12,-1.9859446137283985e-12
"(7, 100.1118481127528)",92.99999999490393,1.7127368872476323e-46,1.6053660769862326e-54,1.9859446137283985e-12,-1.9859446137283985e-12
"(8, 100.1118481127528)",92.99999999490393,2.351503773912102e-41,6.298206079215866e-48,1.9859446137283985e-12,-1.9859446137283985e-12
"(9, 100.1118481127528)",92.99999999490393,3.082714977920344e-37,8.64704016494113e-43,1.9859446137283985e-12,-1.9859446137283985e-12
"(10, 100.1118481127528)",92.99999999490393,7.3136537966049345e-34,1.1334754986696678e-38,1.9859446137283985e-12,-1.9859446137283985e-12
"(11, 100.1118481127528)",92.99999999490393,4.812635696684061e-31,2.6878163522550323e-35,1.9859446137283985e-12,-1.9859446137283985e-12
"(12, 100.1118481127528)",92.99999999490393,1.181292840653271e-28,1.765928531860372e-32,1.9859446137283985e-12,-1.9859446137283985e-12
"(13, 100.1118481127528)",92.99999999490393,1.3371231869980353e-26,4.31902178112673e-30,1.9859446137283985e-12,-1.985944613728398e-12
"(14, 100.1118481127528)",92.99999999490393,8.155166662828489e-25,4.8562386119058015e-28,1.9859446137283985e-12,-1.98594461372835e-12
"(15, 100.1118481127528)",92.99999999490393,3.011536232563114e-23,2.93073738062722e-26,1.9859446137283985e-12,-1.9859446137254646e-12
"(16, 100.1118481127528)",92.99999999490393,7.359397738798172e-22,1.0663280600125608e-24,1.9859446137283985e-12,-1.9859446136216466e-12
"(17, 100.1118481127528)",92.99999999490393,1.2749229434706588e-20,2.556600779551829e-23,1.9859446137283985e-12,-1.985944611168938e-12
"(18, 100.1118481127528)",92.99999999490393,1.6526879924026068e-19,4.3286189036256245e-22,1.9859446137283985e-12,-1.985944570393795e-12
"(19, 100.1118481127528)",92.99999999490393,1.673629998284034e-18,5.466287940707067e-21,1.9859446137283985e-12,-1.9859440664882104e-12
"(20, 100.1118481127528)",92.99999999490393,1.3707932157136586e-17,5.378946066047919e-20,1.9859446137283985e-12,-1.9859392287660825e-12
"(21, 100.1118481127528)",92.99999999490393,9.34205768848535e-17,4.273237290328093e-19,1.9859446137283985e-12,-1.9859018335601425e-12
"(22, 100.1118481127528)",92.99999999284366,5.422971422945544e-16,2.8214594696254937e-18,-3.971889227456797e-12,3.9721716889786764e-12
"(23, 100.1118481127528)",92.99999999284366,2.7342229203289475e-15,1.585855536288669e-17,-3.971889227456797e-12,3.9734768567425745e-12
"(24, 100.1118481127528)",92.99999999282312,1.2092457912762718e-14,7.741252207801074e-17,0.0,7.749910652298934e-15
"(25, 100.1118481127528)",92.99999843985674,4.816013929078692e-14,3.3374592716537974e-16,1.9859446137283985e-12,-1.952532692159768e-12
"(26, 100.1118481127528)",92.99999907335173,1.7509516803770504e-13,1.2890122390541268e-15,-3.971889227456797e-12,4.100934624948463e-12
"(27, 100.1118481127528)",92.999998439776,5.75079355469733e-13,4.514417661229165e-15,4.096010765814822e-12,-3.644064070596319e-12
"(28, 100.1118481127528)",92.99999843988842,1.7671503375857035e-12,1.448661028227505e-14,3.723646150740747e-13,1.0779167131736882e-12
"(29, 100.1118481127528)",92.99999999997685,4.98850978232913e-12,4.297818536393083e-14,1.241215383580249e-12,3.0614101817353303e-12
"(30, 100.1118481127528)",92.9999995985279,1.3368655228813088e-11,1.1880215974969655e-13,1.6135799986543238e-12,1.027992377367429e-11
"(31, 100.1118481127528)",92.99999999392048,3.3578278535350313e-11,3.080628456027073e-13,7.571413839839519e-12,2.326932696832113e-11
"(32, 100.1118481127528)",92.99999999263264,7.985700670373218e-11,7.538251082011504e-13,1.824586613862966e-11,5.722095859718334e-11
"(33, 100.1118481127528)",92.99999999241001,1.7946070719772245e-10,1.7497839142067966e-12,6.193664764065443e-11,1.1323745380855445e-10
"(34, 100.1118481127528)",92.99999999186973,3.8787502049636033e-10,3.8706293875791126e-12,1.3231355988965454e-10,2.5518230146042294e-10
"(35, 100.1118481127528)",92.99999843777913,8.04982001361459e-10,8.192857430563074e-12,2.865966320686795e-10,5.336054666292891e-10
"(36, 100.1118481127528)",92.99999947064462,1.6082225257645618e-9,1.6654153994096046e-11,6.062095933405937e-10,1.0610685417627449e-9
"(37, 100.1118481127528)",92.99999843163876,3.10170102051483e-9,3.261751894912313e-11,1.2196182359059527e-9,2.0457818669434984e-9
