T_mu,sigma,ω₀,n_B,P,e
"(1, 500.1118481127528)",92.99999999490393,3.295073098343362e-65,2.3572186130854144e-194,1.9859446137283985e-12,-1.9859446137283985e-12
"(2, 500.1118481127528)",92.99999999490393,5.264732008745941e-65,1.3432657263105825e-98,1.9859446137283985e-12,-1.9859446137283985e-12
"(3, 500.1118481127528)",92.99999999490393,6.104422000832282e-49,1.4485966356445845e-66,1.9859446137283985e-12,-1.9859446137283985e-12
"(4, 500.1118481127528)",92.99999999490393,2.868665245027757e-39,1.7104541216081177e-50,1.9859446137283985e-12,-1.9859446137283985e-12
"(5, 500.1118481127528)",92.99999999490393,8.471049437366072e-33,8.122217822196458e-41,1.9859446137283985e-12,-1.9859446137283985e-12
"(6, 500.1118481127528)",92.99999999490393,3.676437333795233e-28,2.414712280314162e-34,1.9859446137283985e-12,-1.9859446137283985e-12
"(7, 500.1118481127528)",92.99999999490393,8.884510395834195e-25,1.0529351380176935e-29,1.9859446137283985e-12,-1.9859446137283933e-12
"(8, 500.1118481127528)",92.99999999490393,4.726111586394325e-22,3.265434387953209e-26,1.9859446137283985e-12,-1.9859446137120677e-12
"(9, 500.1118481127528)",92.99999999490393,7.323252306874308e-20,1.7331831166726342e-23,1.9859446137283985e-12,-1.9859446050605445e-12
"(10, 500.1118481127528)",92.99999999490393,1.0372709679424365e-19,2.6680343324534118e-21,1.9859446137283985e-12,-1.9859432794128177e-12
"(11, 500.1118481127528)",93.0,4.023303690623717e-17,1.6669639602516286e-19,0.0,8.336684268987955e-17
"(12, 500.1118481127528)",93.0,3.438063767339375e-15,5.2900024957950785e-18,0.0,2.645592924693151e-15
"(13, 500.1118481127528)",92.99999999490231,3.854754490113169e-15,9.960763268549231e-17,1.9859446137283985e-12,-1.9361296564599207e-12
"(14, 500.1118481127528)",93.0,1.2181674444498556e-14,1.2436954697335978e-15,0.0,6.219868398579278e-13
"(15, 500.1118481127528)",93.0,0.0,1.1172845149992757e-14,1.241215383580249e-13,5.46355069828246e-12
"(16, 500.1118481127528)",93.0,0.0,7.678112662042285e-14,1.241215383580249e-12,3.71579357507387e-11
"(17, 500.1118481127528)",92.99999999479873,1.150359438799026e-11,4.230190650262632e-13,9.184993838493843e-12,2.023718525587194e-10
"(18, 500.1118481127528)",93.0,0.0,1.9379574981737214e-12,3.4878152278604996e-11,9.343173536970216e-10
"(19, 500.1118481127528)",93.0,0.0,7.59881270808352e-12,1.4435334911038297e-10,3.655902917791938e-9
"(20, 500.1118481127528)",92.99999999031202,7.097084018589609e-10,2.609794589037529e-11,5.259029580229516e-10,1.2525988993159257e-8
"(21, 500.1118481127528)",93.0,6.27965880268259e-9,7.99952613078855e-11,1.679860900137509e-9,3.8326717072811695e-8
"(22, 500.1118481127528)",92.9999983836365,2.3794456119095394e-8,2.222213487023979e-10,4.884927263618428e-9,1.0625060212604626e-7
"(23, 500.1118481127528)",92.99999829686998,6.039279919059678e-8,5.6660878691718e-10,1.3032016798362466e-8,2.7033575078371333e-7
"(24, 500.1118481127528)",92.99999965888158,1.372514675069946e-7,1.340158111642383e-9,3.216572430086708e-8,6.380632256759019e-7
"(25, 500.1118481127528)",92.9999992456547,2.948416787261021e-7,2.9666886530946984e-9,7.416721166583913e-8,1.4095089334084837e-6
"(26, 500.1118481127528)",92.99999688315822,6.003747191068694e-7,6.193088777463947e-9,1.6102225110417392e-7,2.936214822919669e-6
"(27, 500.1118481127528)",92.99999691610681,1.1647442222666781e-6,1.2270308949348609e-8,3.3129441161140295e-7,5.80523247396178e-6
"(28, 500.1118481127528)",92.99999262483703,2.163191058909627e-6,2.3201428528354434e-8,6.496359959659158e-7,1.0953673304205367e-5
"(29, 500.1118481127528)",92.99998946303751,3.8980518468376224e-6,4.206815329477589e-8,1.2199724787764265e-6,1.9818809412164537e-5
"(30, 500.1118481127528)",92.99998163752976,6.726584883384088e-6,7.344587124273524e-8,2.2033683124701505e-6,3.4527782090985456e-5
"(31, 500.1118481127528)",92.99996907660633,1.112332151993909e-5,1.2391438966898698e-7,3.841334593887214e-6,5.8129719831233674e-5
"(32, 500.1118481127528)",92.9999479507109,1.8137642634619946e-5,2.0266924903624065e-7,6.485395311203687e-6,9.487189737993437e-5
"(33, 500.1118481127528)",92.99991828720313,2.838603183556753e-5,3.222343871485365e-7,1.063368222120722e-5,0.00015051955266112766
"(34, 500.1118481127528)",92.99987598521943,4.358448560405523e-5,4.992746251379381e-7,1.697521731817242e-5,0.0002327179381753637
"(35, 500.1118481127528)",92.99981263409329,6.163553079019233e-5,7.555031247461992e-7,2.6442309748306386e-5,0.00035139375422347494
