960	1	-6.674614577714852
970	1	0.050264182466269396
980	1	1
990	1	1
1000	1	1
1010	1	0.20395809966356118
1020	1	1
1030	1	1
1040	1	1
1050	1	1
1060	1	1
1070	1	1
1080	1	-0.15927819769459634
1090	1	0.0025105241393594533
1100	1	0.0021675647858291408
1110	1	0.0018864118201034083
1120	1	0.0016672911818626695
1130	1	0.0014593481940663809
1140	1	0.0013096220457160686
1150	1	1
1160	1	-0.14317004009963352
1170	1	-0.084117700230841
1180	1	1
1190	1	-0.2549793214409683
1200	1	1
960	2	0.2542935708257881
970	2	0.05623653837545992
980	2	0.03571913451937433
990	2	0.024763425049060518
1000	2	0.017930625526822237
1010	2	0.013554538042905937
1020	2	0.010483604810147934
1030	2	0.008307042025303697
1040	2	0.006716246466843805
1050	2	0.005519791828936797
1060	2	0.004584046514814801
1070	2	0.0038578646401473205
1080	2	0.0032617120549013117
1090	2	0.002785508462848488
1100	2	0.002424759236263885
1110	2	0.0021281366348815567
1120	2	0.00185346925321367
1130	2	0.0016376029722438884
1140	2	0.0014487767344255394
1150	2	0.0012971740468341998
1160	2	0.0011537963525482826
1170	2	1
1180	2	0.0009521828450431009
1190	2	0.0008270057527055994
1200	2	0.0007748887869394876
960	3	-4.98140470821564
970	3	0.06227983349205925
980	3	0.039664451589748975
990	3	0.027473912639685405
1000	3	0.01997909503329512
1010	3	0.015075597356124288
1020	3	0.01174459712985959
1030	3	0.00924284445293702
1040	3	0.007459973442150837
1050	3	0.006121123061017072
1060	3	0.005080903148963788
1070	3	0.004291070036312693
1080	3	0.0036277285657446987
1090	3	0.0031128733421101327
1100	3	0.0026595384047078062
1110	3	0.002359292848805196
1120	3	0.0020174448402831236
1130	3	0.0020267229088750897
1140	3	0.001523454522696173
1150	3	0.0014580834520558348
1160	3	0.0012827722750686555
1170	3	0.0011524667980562478
1180	3	0.001055194637418055
1190	3	0.0009548549989795956
1200	3	0.000860601731447032
960	4	1.4109717501426349
970	4	0.06833177227963612
980	4	0.043768643971536354
990	4	0.0304204377920504
1000	4	0.022056390954801285
1010	4	0.01662363588826472
1020	4	0.01286979151930787
1030	4	0.010157685370546898
1040	4	0.008267723864114004
1050	4	0.006767349426959056
1060	4	0.005655436169182975
1070	4	0.004728268714753516
1080	4	0.00402522812898513
1090	4	0.0030389100077318036
1100	4	0.0032969783065419974
1110	4	0.0023908074470517606
1120	4	0.002276322779064621
1130	4	0.0019682800678037862
1140	4	0.0017852950237126105
1150	4	0.0012621747794372138
1160	4	0.0015183458485429388
1170	4	0.0014793082372113874
1180	4	0.0011578763237238496
1190	4	0.0008008386519744963
1200	4	0.000888129377461852
960	5	-4.302361451677967
970	5	0.0748114627749674
980	5	0.04782135984523409
990	5	0.03321466759047459
1000	5	0.02411042782466036
1010	5	0.01831230843250727
1020	5	0.014157197843292406
1030	5	0.01114903353078897
1040	5	0.009063656731715821
1050	5	0.007427362374246749
1060	5	0.006491410229649648
1070	5	0.00519396563687731
1080	5	0.004344158038504919
1090	5	0.0038241256734559154
1100	5	0.003278591986102477
1110	5	0.0028583886737143576
1120	5	0.003529848606746231
1130	5	0.001836842039216609
1140	5	0.0018907184342593858
1150	5	0.00165394637024459
1160	5	0.0015799336056222693
1170	5	0.0014412054145383033
1180	5	0.0013076860384634112
1190	5	0.001110570852665372
1200	5	0.0010204339797103567
960	6	-1.023443911893341
970	6	0.08098005859552301
980	6	0.052089257752731356
990	6	0.03562018601415978
1000	6	0.026440818983739182
1010	6	0.01991971492953345
1020	6	0.015434443028810958
1030	6	0.012247757336303709
1040	6	0.010053256026781646
1050	6	0.008100476932159739
1060	6	0.006714771468398015
1070	6	0.005641654507511157
1080	6	0.0038468943683229746
1090	6	0.004841420804431661
1100	6	0.0016327233039991659
1110	6	0.0032661708820571965
1120	6	0.0027524208541586073
1130	6	0.0022048034019432447
1140	6	0.0020713564469323742
1150	6	0.0028409832882875874
1160	6	0.0013256663198642075
1170	6	0.0015758043383045785
1180	6	0.001096474595210572
1190	6	0.0011747309666075042
1200	6	0.0011466863917843663
960	7	409.8856571434294
970	7	0.08736862865318544
980	7	0.05624832918114833
990	7	0.03918599642052398
1000	7	0.02832673143990498
1010	7	0.02193931048683122
1020	7	0.016873011366600184
1030	7	0.013310511280681067
1040	7	0.010251596441363761
1050	7	0.00892613294254112
1060	7	0.007082422543277515
1070	7	0.00617525755692573
1080	7	0.005256035215786414
1090	7	0.0045163980343402195
1100	7	0.0038392748728449553
1110	7	0.00303326174275762
1120	7	0.0030111310641365487
1130	7	0.001441209796747221
1140	7	0.002412593851256927
1150	7	0.002038441094250815
1160	7	0.0012729487772316797
1170	7	0.0017091756932327104
1180	7	0.00031492314443660975
1190	7	0.0013799979917278472
1200	7	0.0012215599183072533
960	8	16.76596582673388
970	8	0.08998893424612874
980	8	0.06042916408540364
990	8	0.04210289168373057
1000	8	0.030630381700338005
1010	8	0.023399261545329852
1020	8	0.017451226396756277
1030	8	0.014377576705453062
1040	8	0.01245680105001887
1050	8	0.00950648611630512
1060	8	0.007883893602715877
1070	8	0.006859718683815676
1080	8	0.0057444508294422466
1090	8	0.004934798009406749
1100	8	0.004243960413119649
1110	8	0.0036659377581001952
1120	8	0.0032364540857167893
1130	8	0.0028422551861850527
1140	8	0.001863351725681553
1150	8	0.0024474199121720824
1160	8	0.0006453031798049641
1170	8	0.0018818100373262949
1180	8	0.0016820400570963757
1190	8	0.0012159168806099828
1200	8	0.001429282183110847
960	9	-89.28090641219009
970	9	1
980	9	0.06465957355169596
990	9	0.04549324725335007
1000	9	0.0329445080901511
1010	9	0.025130829381697823
1020	9	0.020200063389222152
1030	9	0.015541368707753238
1040	9	0.012373223527466691
1050	9	0.010242550128200974
1060	9	0.0086920944622689
1070	9	0.0014345419141704515
1080	9	0.006160005657195404
1090	9	0.005542113434761838
1100	9	0.004155466252907405
1110	9	0.003991561235172397
1120	9	0.003512383214745406
1130	9	0.0033671278964133135
1140	9	0.002296846256938938
1150	9	0.0029671883488015024
1160	9	0.002177587875346588
1170	9	0.0008106276786636305
1180	9	0.0034129171872919915
1190	9	-0.001057144095970327
1200	9	0.00159897993614765
960	10	0.20244002793792285
970	10	0.10481524914031241
980	10	0.06855565741759292
990	10	0.04813870187397358
1000	10	0.035271371873591445
1010	10	0.026758072647447954
1020	10	0.02088204621748556
1030	10	0.016119582201436018
1040	10	0.016402633757538053
1050	10	0.011042130704568701
1060	10	0.00635908034655015
1070	10	0.008513451161206723
1080	10	0.00660492001244279
1090	10	0.00487367698053004
1100	10	0.005066169487460318
1110	10	0.0023494570332192326
1120	10	0.004099791818565713
1130	10	0.003337455508916605
1140	10	0.0029247782177273017
1150	10	0.002656041798514755
1160	10	0.0018184407187420018
1170	10	0.0022099612382013825
1180	10	0.0019505691586166373
1190	10	0.0017899668318685918
1200	10	0.001596311774397824
960	11	0.2047662431965191
970	11	0.11025520516001336
980	11	0.07227898230109635
990	11	0.0514149852199065
1000	11	0.03640027233905806
1010	11	0.02854832596677469
1020	11	0.021999154422805728
1030	11	0.02580222638729284
1040	11	0.014175700066431016
1050	11	0.01173952467433336
1060	11	0.014109676880119323
1070	11	0.008536507167890046
1080	11	0.00350469282031748
1090	11	0.00762480155743498
1100	11	0.00538837213074981
1110	11	0.004288766047300137
1120	11	0.0037368685531077284
1130	11	0.001156949921711268
1140	11	0.002954092687979797
1150	11	0.0030513167788251377
1160	11	0.0027596008593588997
1170	11	0.0022780748219227084
1180	11	0.002477265134836948
1190	11	0.0019079934944918515
1200	11	0.0017001091818564875
960	12	0.20666806296667647
970	12	0.11440468205220092
980	12	0.0759775593528678
990	12	0.05366450787970222
1000	12	0.03984596577943205
1010	12	0.030073488033238605
1020	12	0.02372108716765497
1030	12	0.01867798257777386
1040	12	0.015204114100478285
1050	12	0.012623474386780116
1060	12	0.010496425595549783
1070	12	0.009167606837097752
1080	12	0.004672474773969562
1090	12	0.006441500421354106
1100	12	0.005065214506924386
1110	12	0.005057198158033165
1120	12	0.004895455268239184
1130	12	0.0006688111430122351
1140	12	0.0034529656011794323
1150	12	0.0018865673058998847
1160	12	0.0028420270596888307
1170	12	0.0025720480181624576
1180	12	0.0021775734018720434
1190	12	0.0019943941323752232
1200	12	0.001802982277821075
960	13	0.20804363906122483
970	13	0.11891079835128132
980	13	0.07982918201583544
990	13	0.05618864849383473
1000	13	0.041500912601687
1010	13	0.03156860906216972
1020	13	0.02463924381283512
1030	13	0.019818239023266713
1040	13	0.01602048333628487
1050	13	0.013357790932022346
1060	13	0.011210878602998733
1070	13	0.009332018399500562
1080	13	0.008048717087493513
1090	13	0.006886971995462077
1100	13	-0.002806279048825193
1110	13	0.013431824699958737
1120	13	0.0034697880215129083
1130	13	0.0017523543137937052
1140	13	0.007367424301658743
1150	13	0.0025879567629405863
1160	13	0.001122492306430402
1170	13	0.010648380713985302
1180	13	0.0025009566906947305
1190	13	0.002096004674255956
1200	13	0.0018069816490652879
960	14	0.2089383523885551
970	14	0.12269359613289531
980	14	0.08130468763212932
990	14	0.05757162932093064
1000	14	0.04284491228778977
1010	14	0.033264085479362535
1020	14	0.024709284849763626
