T_mu,sigma,ω₀,n_B,P,e
"(17, 835.0071142042996)",92.96097744107718,0.012524083495109285,0.00015351509233933907,0.0025968271542321764,0.1255893670868459
"(18, 835.0071142042996)",92.9400922342557,0.020149648519082672,0.00023638691865479275,0.004225828651789781,0.19315893012979524
"(19, 835.0071142042996)",92.91161857474877,0.02857200382799187,0.00035022393516354977,0.006587892976037776,0.2858515844501517
"(20, 835.0071142042996)",92.87396469743926,0.042212815993150764,0.0005015673310524765,0.009900637695244687,0.40891165198603624
"(21, 835.0071142042996)",92.82544301498602,0.057010783770058804,0.0006988148664304409,0.014416380186297617,0.5690990047948479
"(22, 835.0071142042996)",92.76428826079321,0.07748815786097714,0.000949818141493416,0.020424543943840003,0.7726803614034684
"(23, 835.0071142042996)",92.68867523579341,0.10312799879773775,0.001264100823376634,0.028252702485975865,1.0272804781050262
"(24, 835.0071142042996)",92.59673655206439,0.13476510479369921,0.0016518955270941836,0.03826882223084029,1.3410756948150642
"(25, 835.0071142042996)",92.48658073024005,0.17331587052314032,0.002124435043699779,0.05088328864678602,1.7230350865074515
"(26, 835.0071142042996)",92.35631085396366,0.21978476707339362,0.0026940317688896823,0.06655112689531097,2.182984566019967
"(27, 835.0071142042996)",92.20404377396738,0.2752696385476504,0.0033741426265930514,0.08577425500574457,2.7316588425394346
"(28, 835.0071142042996)",92.0279296472247,0.34096487003728965,0.004179407900680674,0.10910363189851095,3.3807316983315086
"(29, 835.0071142042996)",91.82617144052332,0.4181614757602531,0.005125652315329609,0.13714112852700128,4.142815019710962
"(30, 835.0071142042996)",91.59704396026508,0.5082432212612771,0.006229837502539384,0.17054092713467778,5.031417707822454
"(31, 835.0071142042996)",91.33891201019328,0.6126780376588661,0.007509956761483846,0.21001024227584902,6.0608570809298445
"(32, 835.0071142042996)",91.05024743303373,0.7330042062529932,0.008984865715083468,0.2563091626534271,7.246117629611571
"(33, 835.0071142042996)",90.72964506228364,0.8708110693184725,0.010674045870801252,0.31024943288588835,8.602654806576187
"(34, 835.0071142042996)",90.37583800303902,1.0277143176725643,0.012597301705755317,0.3726920300415598,10.146144514042089
"(35, 835.0071142042996)",89.98771319903827,1.2053261541664904,0.014774394943002667,0.4445434345100203,11.892181450961234
"(36, 835.0071142042996)",89.56432896055254,1.405220751618189,0.01722462114900924,0.5267505436460601,13.855930655250495
"(37, 835.0071142042996)",89.10493706090665,1.628895322125385,0.01996633253721455,0.6202942178215545,16.051735495321378
"(38, 835.0071142042996)",88.60901314905986,1.8777267185150255,0.023016406006350704,0.7261814710890044,18.492681287628407
"(39, 835.0071142042996)",88.0763004666705,2.152922782083816,0.026389646780949915,0.8454363123923622,21.190106491039412
"(40, 835.0071142042996)",87.50687289863234,2.4554667375190284,0.030098106827026586,0.9790892014754876,24.15304412317271
"(41, 835.0071142042996)",86.90122361658568,2.786052116230932,0.0341502871689104,1.1281650116457353,27.387567726514263
"(42, 835.0071142042996)",86.26038395688057,3.1450055439734492,0.038550191451481884,1.2936693110417126,30.896014804883436
"(43, 835.0071142042996)",85.58607222490076,3.532196160601124,0.043296215644608296,1.4765727320484172,34.676075349323
"(44, 835.0071142042996)",84.88086223435846,3.9469345540437875,0.0483799092171466,1.6777932701419465,38.71977511073363
"(45, 835.0071142042996)",84.1483458910036,4.387871697158795,0.0537847363462195,1.898176632889967,43.012460851805876
"(46, 835.0071142042996)",83.39324527652875,4.852918906058878,0.059485094799141304,2.138475325112425,47.53200202128774
"(47, 835.0071142042996)",82.6214150027549,5.339219887157564,0.06544597329753443,2.3993279954351427,52.248525304030736
"(48, 835.0071142042996)",81.83967788567632,5.843208701986264,0.07162366202634488,2.681241492302278,57.12502584506003
"(49, 835.0071142042996)",81.05546822519865,6.3607753017177435,0.07796778168831806,2.984578675606051,62.11907371286725
"(50, 835.0071142042996)",80.27631600789235,6.887531203793076,0.08442454005941817,3.309554815468743,67.18553674757132
"(51, 835.0071142042996)",79.50926893993528,7.419131804435844,0.0909406827637678,3.6562441279880327,72.2798729503544
"(52, 835.0071142042996)",78.76038123555902,7.951587946919171,0.09746731235002817,4.024595942113168,77.36130327253295
"(53, 835.0071142042996)",78.03437648403239,8.481502705637809,0.10396279069368765,4.41445795733936,82.39521188442238
"(54, 835.0071142042996)",77.33452877333553,9.006197887483362,0.11039428959917726,4.825602874935355,87.35441430790736
"(55, 835.0071142042996)",76.66273799883238,9.523731271645174,0.11673800211828393,5.257754709664663,92.21930755709901
"(56, 835.0071142042996)",76.01973356851894,10.032832013311484,0.12297835075516772,5.7106120438737245,96.97718572980301
"(57, 835.0071142042996)",75.4053336555579,10.532790634728107,0.12910663902173733,6.183866785557493,101.6210952885996
"(58, 835.0071142042996)",74.81870346323308,11.023335288718604,0.13511953472650728,6.677218131697744,106.14855463291074
"(59, 835.0071142042996)",74.25857960230265,11.504515300169324,0.14101764247375645,7.190382182020993,110.56035251188405
"(60, 835.0071142042996)",73.72344785015845,11.976602513862273,0.14680429442562185,7.7230979964850475,114.85953224465179
"(61, 835.0071142042996)",73.21167450924354,12.440013461138271,0.1524845962528902,8.27513095605336,119.05059172168025
"(62, 835.0071142042996)",72.72159795595485,12.895251074172574,0.15806471269243583,8.846274197532315,123.13888540531026
"(63, 835.0071142042996)",72.25158893861051,13.342862811699856,0.16355135426948209,9.436348744167569,127.13019560859773
"(64, 835.0071142042996)",71.80008778606363,13.783411650705142,0.1689514217256201,10.04520280019395,131.03043629562973
"(65, 835.0071142042996)",71.36562532092044,14.217456708342695,0.17427176849021342,10.672710544621724,134.84545594967116
"(66, 835.0071142042996)",70.9468327082822,14.645540833516712,0.17951904858306053,11.318770654875072,138.58091204716774
"(67, 835.0071142042996)",70.54244406749226,15.068183110721323,0.18469962472956358,11.98330471347145,142.24219592657852
"(68, 835.0071142042996)",70.15129454719337,15.48587474727315,0.18981951794807075,12.66625559572452,145.8343923057453
"(69, 835.0071142042996)",69.7723157145504,15.899077238967548,0.19488438506525882,13.367585898235262,149.362262078586
"(70, 835.0071142042996)",69.40452949596484,16.308222031590343,0.19989951456708455,14.087276442559917,152.83024034694168
"(71, 835.0071142042996)",69.04704147534916,16.71371113322432,0.2048698341041787,14.825324871418594,156.24244409142526
"(72, 835.0071142042996)",68.69903406015804,17.115918303016628,0.20979992506327536,15.581744344176172,159.6026856431877
"(73, 835.0071142042996)",68.35975982546056,17.51519056309188,0.21469404109962484,16.35656233170879,162.91448936374823
"(74, 835.0071142042996)",68.02853521387885,17.911849864895956,0.2195561285623504,17.14981950675519,166.1811098099612
"(75, 835.0071142042996)",67.70473468279185,18.306194799881904,0.22438984746334298,17.96156872379096,169.40555026331802
"(76, 835.0071142042996)",67.38778533525796,18.698502284612243,0.22919859213254898,18.791874081439882,172.59058091484812
"(77, 835.0071142042996)",67.07716203669922,19.089029177826323,0.2339855110393233,19.6408100601368,175.73875627842682
"(78, 835.0071142042996)",66.77238299940493,19.478013805284654,0.23875352548334794,20.508460727921452,178.85243159203162
"(79, 835.0071142042996)",66.47300580537026,19.865677380564605,0.243505347010162,21.39491900757575,181.9337780926962
"(80, 835.0071142042996)",66.17862383275454,20.25222531786489,0.24824349350299113,22.300285998934328,184.9847971309921
"(81, 835.0071142042996)",65.88886304938634,20.637848437990986,0.2529703039652052,23.22467035064957,188.0073331427209
"(82, 835.0071142042996)",65.6033791372506,21.02272407177123,0.2576879520455636,24.16818767631759,191.00308552646442
"(83, 835.0071142042996)",65.32185491358062,21.40701706696747,0.2623984583804923,25.13096001045897,193.97361949349292
"(84, 835.0071142042996)",65.04399801671623,21.790880705593263,0.26710370183821763,26.113115300279546,196.92037596493623
"(85, 835.0071142042996)",64.7695388275821,22.17445753890355,0.27180542975370564,27.114786929693473,199.84468059400774
"(86, 835.0071142042996)",64.49822860045586,22.55788014726726,0.27650526724288693,28.136113272451677,202.74775199031995
"(87, 835.0071142042996)",64.22983777943523,22.941271831861652,0.28120472568115384,29.177237271656697,205.63070921997527
"(88, 835.0071142042996)",63.964154479578845,23.324747244721337,0.2859052104262448,30.238306043254802,208.49457865073686
"(89, 835.0071142042996)",63.700983114062595,23.70841296320692,0.2906080278598513,31.319470501409015,211.3403002064481
"(90, 835.0071142042996)",63.440143150808495,24.092368014475895,0.29531439181636254,32.420885003931055,214.16873308964767
"(91, 835.0071142042996)",63.181467984009764,24.476704355026765,0.30002542946091926,33.542707016183655,216.9806610258842
"(92, 835.0071142042996)",62.924803907674,24.86150730992051,0.30474218667321606,34.685096792061906,219.7767970782482
"(93, 835.0071142042996)",62.670009179801596,25.24685597584981,0.30946563298815566,35.84821707088437,222.55778807596238
"(94, 835.0071142042996)",62.41695316725777,25.632823591765113,0.3141966661388349,37.03223278913219,225.3242186960681
"(95, 835.0071142042996)",62.165515562429974,26.019477880456282,0.31893611624350754,38.237310806165745,228.0766152338525
"(96, 835.0071142042996)",61.91558566398905,26.406881364056478,0.3236847496729063,39.46361964314649,230.81544909316807
"(97, 835.0071142042996)",61.6670617148371,26.795091656189946,0.3284432726312712,40.71132923450804,233.54114002514572
"(98, 835.0071142042996)",61.41985029124329,27.184161733149875,0.3332123344803325,41.980610691426214,236.25405914027405
"(99, 835.0071142042996)",61.173865737810516,27.57414018626684,0.3379925308327416,43.271636076809486,238.95453171644579
"(100, 835.0071142042996)",60.929029643582346,27.965071457377523,0.3427844064383564,44.58457819141131,241.64283982291442
"(101, 835.0071142042996)",60.685270355126086,28.356996059108255,0.34758845788437676,45.9196103707254,244.31922477803076
"(102, 835.0071142042996)",60.442522522943456,28.749950781484298,0.3524051361278809,47.27690629240923,246.98388945650595
"(103, 835.0071142042996)",60.200726677921004,29.14396888624101,0.35723484887761764,48.65663979396869,249.63700046053992
"(104, 835.0071142042996)",59.95982883498507,29.53908029002609,0.3620779628396182,50.058984700558334,252.27869016712287
"(105, 835.0071142042996)",59.719780121443065,29.935311737554727,0.3669348058396531,51.484114662718184,254.9090586625655
"(106, 835.0071142042996)",59.48053642767337,30.33268696570777,0.3718056688347128,52.93220300394599,257.528175574527
"(107, 835.0071142042996)",59.242058078292374,30.731226859364245,0.3766908078230898,54.403422577985275,260.1360818096593
"(108, 835.0071142042996)",59.00430952193481,31.130949599754356,0.38159044566285255,55.8979456358017,262.7327912050694
"(109, 835.0071142042996)",58.76725903816217,31.531870805956856,0.3865047738063056,57.41594370214763,265.31829210004116
"(110, 835.0071142042996)",58.53087846003662,31.934003670159406,0.3914339539578785,58.95758746170213,267.8925488342446
"(111, 835.0071142042996)",58.29514291121163,32.337359087143376,0.39637811966134473,60.52304665475226,270.4555031773937
"(112, 835.0071142042996)",58.060030556377036,32.74194577849314,0.4013373778223172,62.11248998238927,273.0070756953445
"(113, 835.0071142042996)",57.82552236412752,33.14777041186041,0.4063118101701438,63.72608502121283,275.5471670560841
"(114, 835.0071142042996)",57.591601881372625,33.55483771568186,0.41130147466406597,65.36399814752313,278.0756592796914
"(115, 835.0071142042996)",57.35825501852755,33.9631505896032,0.41630640684675857,67.02639447100138,280.5924169348715
"(116, 835.0071142042996)",57.125469844795326,34.37271021088418,0.4213266211485846,68.71343777786207,283.0972882848658
